geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06071004601,06071004601,Census Tract 46.01; San Bernardino County; California,5306,2873,863,San Bernardino city,California,133782,0.476120293948996,0.2629756412273474,06071,5306,2873,863,0.010125,0.009493868073,0.003212018401,0.8576666234257524,0.7923706926859354,0.8917555235318693,-0.16595419792101693,-0.26203557152051393,-0.12138357835948108,-8.915598863460273,-14.07740251768945,-6.521120326100992,-168.02862539502965,-265.31101616452037,-122.9008730889746,0.8445986065110863,0.7741430948744836,0.8815975789400609,-0.1839943758975097,-0.29175084893334335,-0.13430438545701728,-9.884775854935889,-15.67380379495824,-7.215268076003704,-186.29430559622855,-295.39773454501017,-168.02862539502965,-0.9691769914756136,-1.5964012772687894,-0.6941477499027116,-18.2656802011989,-30.086718380489813,-13.082317186255402,0.9089461895802546,0.8798975153208582,0.9386411183056022,-0.10017513848844388,-0.13649599253084138,-0.06536990602453095,-0.9244290871480692,-1.259602608777142,-0.6032419167574534,-32.1764388147605,-43.84276396718211,-20.99693410224342,0.9003098273102642,0.8687109593679302,0.9327162272060489,-0.11072873989120706,-0.15113086719614435,-0.07213745277649965,-1.0218190808939367,-1.3946551181273847,-0.6656937102917942,-35.56627500500998,-48.54351263931029,-23.17068257193854,-0.09738999374586745,-0.13505250935024282,-0.06245179353434083,-3.3898361902494756,-4.700748672128188,-2.1737484696951213,0.8798975153208582,0.851487543376059,0.9386411183056022,-0.13649599253084138,-0.1744153015264376,-0.06536990602453095,-1.1183400780364043,-1.4290208694276958,-0.535589246608746,-129.58749455810016,-165.58758626045142,-62.06132637413047,0.8687109593679302,-0.15113086719614435,-1.2382466523744735,0.8379075985628899,-0.1934490171889092,-1.5849680636611203,0.9327162272060489,-0.07213745277649965,-0.5910371657921726,-143.48165149182776,-183.65794480430137,-68.48634597823553,-0.1199065743380694,-0.15594719423342474,-0.05544791918342662,-13.894156933727622,-18.07035854384991,-6.425019604105055,0.7082
06071002706,06071002706,Census Tract 27.06; San Bernardino County; California,9587,5985,1447,San Bernardino city,California,699719,0.4020032970250374,0.23870522392280497,06071,9587,5985,1447,0.010125,0.009493868073,0.003212018401,0.8840127712242901,0.8295550889868065,0.9121162673979488,-0.13120537683531025,-0.20546545163307928,-0.09635145840865494,-12.73589272066621,-19.944197508664104,-9.35267949660822,-132.84544404575163,-208.03376977849277,-97.55585163876312,0.8731812333938527,0.8141974822609384,0.9037643820055756,-0.14523762279364644,-0.22820325754767523,-0.10648308332406768,-14.09798003344222,-22.15131937985932,-10.336139863256848,-147.05309307856703,-231.05579826702115,-132.84544404575163,-1.362087312776012,-2.2071218711952163,-0.983460366648627,-14.207649032815397,-23.022028488528385,-10.258270226855398,0.9262079430257436,0.902364738298594,0.950426892155392,-0.07967115541375301,-0.10819933177519452,-0.05215878070556828,-1.531592725049164,-2.080016394157405,-1.0026967559490545,-25.590521721790545,-34.75382446378288,-16.753496340000908,0.9191350998775824,0.8931416197661048,0.945606802348113,-0.08797934072280329,-0.11964326582594946,-0.05752200334940361,-1.6913086989373145,-2.3000137827612743,-1.105798973325698,-28.259126130949284,-38.42963713886841,-18.476173322066803,-0.1597159738881504,-0.2199973886038693,-0.10310221737664382,-2.668604409158737,-3.675812675085536,-1.7226769820658951,0.902364738298594,0.878895271450655,0.950426892155392,-0.10819933177519452,-0.13779199010759985,-0.05215878070556828,-1.4864020725732765,-1.892934977689834,-0.7165378794088428,-102.72301814604536,-130.8178975597674,-49.51885828672031,0.8931416197661048,-0.11964326582594946,-1.643614571138205,0.8676225693254974,-0.1525749045203086,-2.096017143366953,0.945606802348113,-0.05752200334940361,-0.7902158321528762,-113.58773815744333,-144.85260147663809,-54.610631109390205,-0.1572124985649288,-0.20308216567711912,-0.07367795274403333,-10.86472001139798,-14.034703916870708,-5.091772822669891,0.5326
06071004103,06071004103,Census Tract 41.03; San Bernardino County; California,3572,2035,732,San Bernardino city,California,93881,0.44071680776796,0.23207795847901508,06071,3572,2035,732,0.010125,0.009493868073,0.003212018401,0.8701519768136525,0.8099199200475948,0.901423913839288,-0.14922453392777282,-0.23468996779488413,-0.1093559696468034,-5.396929106298796,-8.487914720253677,-3.9550226762311143,-151.08984060186998,-237.62359239232015,-110.72291926738843,0.8581330374111164,0.7930239227690803,0.8921173441160818,-0.16532047643437564,-0.26099600691515185,-0.12092877309857634,-5.979063010963847,-9.43931208409684,-4.373570472269662,-167.38698238980535,-264.25845700159124,-151.08984060186998,-0.5821339046650511,-0.951397363843162,-0.41854779603854686,-16.29714178793536,-26.634864609271048,-11.717463494920125,0.917151110098254,0.8905587860019837,0.9442524876397604,-0.09033286771344642,-0.1228904994462348,-0.05903877732912871,-0.5904569457872516,-0.8032685201523017,-0.38590445567778575,-29.015083331068876,-39.47265455293866,-18.963363915370305,0.9092535087899392,0.8802962501955763,0.9388516014694204,-0.09980328954773998,-0.13598121061839008,-0.06513105844935967,-0.6523599551031122,-0.8888353966674295,-0.42572639196945783,-32.05700025076718,-43.677415069652554,-20.92021582159498,-0.06190300931586057,-0.08556687651512784,-0.03982193629167208,-3.041916919698308,-4.204760516713899,-1.9568519062246723,0.8905587860019837,0.8644711070156215,0.9442524876397604,-0.1228904994462348,-0.1567766601850459,-0.05903877732912871,-0.8540289304707072,-1.0895211918247802,-0.41029065782870694,-116.67061891676327,-148.84169287223773,-56.05063631539712,0.8802962501955763,-0.13598121061839008,-0.9450029773810456,0.8519724097214026,-0.17374692958308685,-1.2074562729670737,0.9388516014694204,-0.06513105844935967,-0.4526290351050891,-129.0987674017822,-164.95304275506473,-61.83456763730725,-0.0909740469103385,-0.11793508114229344,-0.04233837727638218,-12.42814848501892,-16.111349882826975,-5.783931321910134,0.9286
06071009202,06071009202,Census Tract 92.02; San Bernardino County; California,1125,970,487,San Bernardino city,California,1126879,0.6843088161767076,0.22608832811826585,06071,1125,970,487,0.010125,0.009493868073,0.003212018401,0.7877878014244944,0.6966003358173716,0.836962648722404,-0.26937736049197386,-0.4355433791553196,-0.1947964482363307,-3.06837649685389,-4.961111303191062,-2.2188532931919545,-272.74457749812353,-440.9876713947611,-197.23140383928487,0.7692193079733585,0.6718650461108464,0.8221985088434655,-0.3000193698136273,-0.4883941437176907,-0.21625129362814904,-3.4174081342833484,-5.56311454328432,-2.463237391483135,-303.7696119362976,-494.49907051416176,-272.74457749812353,-0.34903163742945864,-0.602003240093258,-0.24438409829118068,-31.025034438174103,-53.511399119400714,-21.72303095921606,0.8621610476411157,0.8197366948740397,0.9063118441669727,-0.15987610752772186,-0.21990391091819975,-0.10337297966037248,-0.4981192492815183,-0.6851453460714888,-0.32207483545025567,-51.35249992592973,-70.63354083211225,-33.20359128353151,0.8494684185177168,0.8036034896650222,0.8974399969394491,-0.17720680157239255,-0.2443947952700463,-0.11428062423149468,-0.5521157622098943,-0.761450562130536,-0.3560593238720476,-56.91915074328808,-78.50005795160165,-36.70714679093274,-0.05399651292837598,-0.07630521605904717,-0.03398448842179191,-5.566650817358349,-7.866517119489399,-3.503555507401228,0.8197366948740397,0.7789882102616119,0.9063118441669727,-0.21990391091819975,-0.28371647584263754,-0.10337297966037248,-1.0167287561501426,-1.3117670276000215,-0.47794639299853386,-208.77387189941325,-269.3566791786492,-98.14094312084885,0.8036034896650222,-0.2443947952700463,-1.12996269673855,0.7597732052004287,-0.316182241167875,-1.4618729400358843,0.8974399969394491,-0.11428062423149468,-0.5283780376701479,-232.02519440216636,-300.17924846732745,-108.49651697538972,-0.11323394058840752,-0.15010591243586302,-0.05043164467161404,-23.251322502753084,-30.82256928867824,-10.35557385454087,0.7384
06071004509,06071004509,Census Tract 45.09; San Bernardino County; California,3065,1971,788,San Bernardino city,California,77124,0.4940648097040388,0.20946548641047663,06071,3065,1971,788,0.010125,0.009493868073,0.003212018401,0.8514069053625746,0.7836214717150011,0.8868947004227137,-0.1745265321452221,-0.2761263391767992,-0.12752956977122293,-5.416103687879196,-8.569063199466006,-3.957641079906583,-176.70811379703738,-279.57791841650914,-129.12368939336324,0.8378203118218331,0.764745552872615,0.8763130228849708,-0.19357335444101195,-0.307624472275384,-0.1411447438129251,-6.0071861050372295,-9.546548701181026,-4.380162477839482,-195.99302137152463,-311.4697781788263,-176.70811379703738,-0.5910824171580336,-0.9774855017150196,-0.4225213979328992,-19.28490757448723,-31.89185976231711,-13.785363717223468,0.9048155378146508,0.874542608430284,0.9358097015779286,-0.10519764328455594,-0.14345486470338983,-0.06859332438404515,-0.6659945257304726,-0.90819671999144,-0.4342566726315179,-33.78967659718278,-46.07796651402536,-22.032302010731502,0.8958103065649229,0.8628972220672296,0.929621795735319,-0.11630776367666862,-0.15888656774710128,-0.07570627602272678,-0.7363314565810882,-1.0058931077518578,-0.47928797471433776,-37.35826771086191,-51.03465792754225,-24.316995165618355,-0.07033693085061565,-0.09769638776041788,-0.0450313020828198,-3.56859111367913,-4.956691413516889,-2.2846931548868494,0.874542608430284,0.8449813813559239,0.9358097015779286,-0.14345486470338983,-0.18345802885658963,-0.06859332438404515,-1.0732099492201492,-1.372480342442906,-0.5131581862438075,-136.19415599240472,-174.17263228970887,-65.12159723906187,0.8628972220672296,-0.15888656774710128,-1.188657112857052,0.8308676569899819,-0.20356111058979084,-1.5228748750414758,0.929621795735319,-0.07570627602272678,-0.5663713727240183,-150.84481127627564,-193.25823287328373,-71.87453968578912,-0.11544716363690276,-0.15039453259856983,-0.053213186480210783,-14.650655283870911,-19.085600583574852,-6.752942446727257,0.8166
06071006603,06071006603,Census Tract 66.03; San Bernardino County; California,4048,2657,1103,San Bernardino city,California,70045,0.4140758320088011,0.20497411790626527,06071,4048,2657,1103,0.010125,0.009493868073,0.003212018401,0.8796668533450109,0.8233814577430094,0.9087683940163552,-0.13679399899792932,-0.21450391018170836,-0.10039038173460384,-5.606638842929132,-8.7916572627075,-4.114600185774473,-138.50392398540347,-217.18520905897972,-101.6452615062864,0.8684604602452181,0.8075346957461911,0.9001161123438653,-0.15146289989718184,-0.2383368854213305,-0.11096778102998414,-6.207858415185895,-9.768475585878653,-4.54812547329493,-153.3561861458966,-241.31609648909716,-138.50392398540347,-0.6012195722567633,-0.9768183231711536,-0.4335252875204567,-14.852262160493163,-24.13088743011743,-10.709616786572548,0.9233740784945222,0.8986664388618701,0.9484971279721788,-0.08298470066477215,-0.1127599259926356,-0.05429944963347534,-0.7082190603710785,-0.9623307452372072,-0.46340957899498136,-26.65483855367251,-36.21869571837438,-17.44108313868955,0.9160421269733172,0.8891158971025026,0.9434950417655238,-0.09165285149503646,-0.1247127660846604,-0.05988898270068361,-0.7821959451099135,-1.0643402615809003,-0.5111125148983434,-29.439064550617747,-40.057969950353794,-19.236451445176645,-0.07397688473883501,-0.10200951634369326,-0.04770293590336205,-2.784225996945239,-3.839274231979423,-1.795368306487093,0.8986664388618701,0.874371560188153,0.9484971279721788,-0.1127599259926356,-0.14367855215328992,-0.05429944963347534,-1.1807922310087444,-1.5045639366264718,-0.5686095278161655,-107.05278612953258,-136.40652190629842,-51.5511811256723,0.8891158971025026,-0.1247127660846604,-1.305959222694022,0.8627115762577763,-0.15913594707717502,-1.6664297030065385,0.9434950417655238,-0.05988898270068361,-0.6271416451674757,-118.40065482266746,-151.08156872226095,-56.857810078646935,-0.12516699168527756,-0.16186576638006644,-0.05853211735131025,-11.347868693134863,-14.675046815962506,-5.306628952974638,0.7776
06071980100,06071980100,Census Tract 9801; San Bernardino County; California,2,1,1,San Bernardino city,California,193265,0.3362883565913728,0.27561281753853545,06071,2,1,1,0.010125,0.009493868073,0.003212018401,0.9080483798930488,0.8639811093634786,0.9305573597451364,-0.10126290861042166,-0.1574327137045053,-0.07462478215623655,-0.00205057389936103,-0.00318801245251623,-0.00151115183866379,-102.52869496805194,-159.4006226258116,-75.55759193318951,0.8993316685832947,0.8514412202945825,0.9238840364665604,-0.11193682479266716,-0.17447919617283625,-0.082386923606288,-0.00226672070205151,-0.00353320372249993,-0.00166833520302733,-113.33603510257552,-176.6601861249967,-102.52869496805194,-2.1614680269047175e-4,-3.4519126998370196e-4,-1.5718336436354192e-4,-10.807340134523589,-17.2595634991851,-7.859168218177096,0.9417868530431742,0.9227643830983956,0.9610003194578208,-0.06181138202208172,-0.08370025795996566,-0.04058238041396511,-1.9853929644616708e-4,-2.6884676873585643e-4,-1.3035135264603795e-4,-19.85392964461671,-26.884676873585644,-13.035135264603795,0.9361552688579696,0.9153768093498474,0.957185002324391,-0.06819886963827665,-0.09244629073600494,-0.04473011755474516,-2.190560242055448e-4,-2.969391869482437e-4,-1.4367396066473462e-4,-21.905602420554484,-29.69391869482437,-14.36739606647346,-2.0516727759377736e-5,-2.8092418212387265e-5,-1.3322608018696662e-5,-2.0516727759377735,-2.809241821238726,-1.3322608018696662,0.9227643830983956,0.9039329708535236,0.9610003194578208,-0.08370025795996566,-0.10627671768158516,-0.04058238041396511,-7.946392067479821e-4,-0.00100897713690043,-3.852837657384839e-4,-79.46392067479822,-100.89771369004356,-38.52837657384839,0.9153768093498474,-0.09244629073600494,-8.776728880858329e-4,0.894849191978819,-0.11750673629000712,-0.00111559345202612,0.957185002324391,-0.04473011755474516,-4.246618349545319e-4,-87.76728880858329,-111.5593452026129,-42.466183495453194,-8.303368133785077e-5,-1.0661631512569324e-4,-3.9378069216048056e-5,-8.303368133785076,-10.661631512569326,-3.9378069216048055,-999
06071007308,06071007308,Census Tract 73.08; San Bernardino County; California,2936,2083,1326,San Bernardino city,California,186408,0.606590076438687,0.2314086255795939,06071,2936,2083,1326,0.010125,0.009493868073,0.003212018401,0.8131821293001433,0.7309175217128893,0.8570120305689872,-0.22973681290886153,-0.3681434228810411,-0.16684476335306545,-6.829386237341726,-10.943799531984707,-4.959794280196577,-232.60852307022228,-372.74521566705414,-168.93032289497876,0.79653820031024,0.7083619263523009,0.843889552659356,-0.2554325701021176,-0.411707720020308,-0.1849891930154745,-7.59324401142565,-12.238835393043695,-5.4991737407710115,-258.62547722839406,-416.8540665205618,-232.60852307022228,-0.7638577740839239,-1.2950358610589865,-0.5393794605744349,-26.016954158171792,-44.108850853507704,-18.3712350331892,0.8793378463533758,0.8416984386995517,0.9182483186064576,-0.13721933401025738,-0.18807396333659443,-0.0890300365783513,-0.9180843867703784,-1.258334115544131,-0.5956674190684385,-44.07510258139118,-60.40970309861407,-28.596611573136748,0.8681031697093766,0.827317429171118,0.9104501168095172,-0.15193681453182548,-0.20872589497104055,-0.09835781393964972,-1.0165536671885358,-1.396508638303562,-0.6580761664978504,-48.802384406554765,-67.04314154121757,-31.59271082562892,-0.0984692804181575,-0.13817452275943087,-0.06240874742941194,-4.727281825163587,-6.633438442603499,-2.9960992524921717,0.8416984386995517,0.8053011683374374,0.9182483186064576,-0.18807396333659443,-0.24177145062948663,-0.0890300365783513,-2.3676384989420067,-3.043629135580881,-1.120787473319041,-178.55493958838662,-229.53462560941787,-84.52394218092316,0.827317429171118,-0.20872589497104055,-2.6276229622232083,0.7880507053459851,-0.2689538797645779,-3.3858251768256955,0.9104501168095172,-0.09835781393964972,-1.2382136411860138,-198.16161102739127,-255.3412652206407,-93.37961094917148,-0.2599844632812016,-0.3421960412448146,-0.1174261678669728,-19.606671439004646,-25.806639611222824,-8.855668768248327,0.7704
06071006102,06071006102,Census Tract 61.02; San Bernardino County; California,2820,1870,704,San Bernardino city,California,63314,0.4985690352560449,0.21803711446049712,06071,2820,1870,704,0.010125,0.009493868073,0.003212018401,0.8498428493302461,0.7814405531345974,0.8856787582885688,-0.17668813803409825,-0.2796878738743386,-0.12907754718238762,-5.0448880612185905,-7.985788018797053,-3.685486665925122,-178.89673975952448,-283.1839722977678,-130.69101652216747,0.8361274605846644,0.7624046560033557,0.8749915355221505,-0.19598990242557915,-0.3116394189434207,-0.14286819860863093,-5.596001689006349,-8.89808450938202,-4.079244240772935,-198.4397762058989,-315.5349116802135,-178.89673975952448,-0.5511136277877586,-0.9122964905849668,-0.3937575748478124,-19.54303644637442,-32.35093938244563,-13.963034569071365,0.9037816598151772,0.8732036059130132,0.9351003339849292,-0.1064619304229955,-0.1452082804381113,-0.0694039598280337,-0.6394608607110829,-0.872189820552742,-0.4168731086507299,-34.19576795246432,-46.64116687447818,-22.292679606990905,0.8946844238216556,0.8614440437396735,0.9288466804179628,-0.11771254016973676,-0.1608415047584887,-0.07660394452830427,-0.7070373602503183,-0.9660903823768464,-0.4601196325043606,-37.809484505364615,-51.662587292879486,-24.605327941409666,-0.06757649953923539,-0.09390056182410432,-0.0432465238536307,-3.613716552900288,-5.021420418401301,-2.3126483344187543,0.8732036059130132,0.8433560997914525,0.9351003339849292,-0.1452082804381113,-0.1857387410220698,-0.0694039598280337,-0.970526133340977,-1.2414188887292852,-0.4638740749992051,-137.8588257586615,-176.3379103308644,-65.89120383511435,0.8614440437396735,-0.1608415047584887,-1.075013650895285,0.8291098782196946,-0.20611275570283763,-1.3775923468068738,0.9288466804179628,-0.07660394452830427,-0.5119964912290841,-152.70080268398934,-195.68073108052184,-72.72677432231308,-0.10448751755430796,-0.13617345807758863,-0.048122416229879,-14.841976925327836,-19.342820749657477,-6.835570487198723,0.3922
06071007201,06071007201,Census Tract 72.01; San Bernardino County; California,2779,1601,562,San Bernardino city,California,67681,0.3929499538189982,0.2490210022804768,06071,2779,1601,562,0.010125,0.009493868073,0.003212018401,0.8872859107157678,0.834215124685161,0.914634969025848,-0.12703243444191115,-0.19873156264987096,-0.09333234991558637,-3.574359245054971,-5.591784502615414,-2.6261273292060716,-128.62033987243507,-201.2157071829944,-94.4990042895312,0.8767382292344172,0.8192300335839068,0.9065099634879346,-0.14059130382989804,-0.2206583731131953,-0.10313183558661436,-3.9558702376007777,-6.208747391175894,-2.901859132338913,-142.34869512777178,-223.41660277711028,-128.62033987243507,-0.3815109925458069,-0.6169628885604803,-0.2757318031328415,-13.7283552553367,-22.20089559411588,-9.921979241915851,0.928338798205262,0.905148121587254,0.9518766218713628,-0.07719294069501255,-0.104791554167306,-0.05055631898389112,-0.396960178649431,-0.538884432807895,-0.25998291080779734,-24.79451459396821,-33.659240025477516,-16.23878268630839,0.921461408818602,0.896172514304703,0.9471935384528054,-0.08523264287550752,-0.11585658345687126,-0.05575044529278713,-0.4383038764684688,-0.5957856981826808,-0.28669340128714615,-27.376881728199173,-37.21334779404627,-17.90714561443761,-0.04134369781903779,-0.05690126537478579,-0.02671049047934881,-2.582367134230968,-3.5541077685687563,-1.66836292812922,0.905148121587254,0.8823030082689758,0.9518766218713628,-0.104791554167306,-0.13339747300866453,-0.05055631898389112,-0.5591209810211185,-0.7117494016289017,-0.269745962751537,-99.48771904290366,-126.64580100158392,-47.997502268956765,0.896172514304703,-0.11585658345687126,-0.618159040725164,0.8713237180173217,-0.14767907646939582,-0.7879496660583224,0.9471935384528054,-0.05575044529278713,-0.2974595034128473,-109.992711872805,-140.20456691429226,-52.92873726207248,-0.05903805970404552,-0.07620026442942074,-0.02771354066131032,-10.504992829901338,-13.558765912708315,-4.931234993115716,0.9385
06071007604,06071007604,Census Tract 76.04; San Bernardino County; California,2481,1834,744,San Bernardino city,California,175490,0.4002728264207962,0.2430055856201072,06071,2481,1834,744,0.010125,0.009493868073,0.003212018401,0.88463746961935,0.8304437989147734,0.9125971593262252,-0.13040656126660485,-0.20417540754329577,-0.0957737373829923,-3.2758291198372715,-5.128911759413533,-2.40584825477794,-132.03664328243738,-206.72760013758705,-96.97090910027973,0.8738600059436433,0.8151570165418596,0.9042885332720056,-0.14434805712402823,-0.2267575199711827,-0.10584173436511432,-3.62604123846273,-5.696177246366107,-2.658757597468468,-146.15240783807857,-229.5919889708225,-132.03664328243738,-0.3502121186254583,-0.5672654869525733,-0.2529093426905282,-14.115764555641206,-22.86438883323552,-10.193846944398558,0.9266148596788832,0.9028960962112876,0.9507038250419898,-0.07919702512276595,-0.10754715209887104,-0.0518522947520832,-0.466537141865769,-0.6335432534016636,-0.30545366262582463,-25.438230199878355,-34.54434315167195,-16.655052487776697,0.9195792998607666,0.8937201563585454,0.9459098880269444,-0.08745379561219996,-0.11891848123297435,-0.05718315524312917,-0.5151764701639079,-0.700529953788652,-0.33685691815622476,-28.09032007436793,-38.19683499392868,-18.367334686817053,-0.04863932829813888,-0.0669867003869884,-0.03140325553040013,-2.6520898744895796,-3.652491842256728,-1.7122821990403565,0.9028960962112876,0.87954561274432,0.9507038250419898,-0.10754715209887104,-0.13695069989587405,-0.0518522947520832,-0.7596526243982387,-0.9673427567234336,-0.3662554611699896,-102.10384736535468,-130.0191877316443,-49.227884565858815,0.8937201563585454,-0.11891848123297435,-0.8399733009669345,0.8683287954723219,-0.15163749631964746,-1.0710820304241944,0.9459098880269444,-0.05718315524312917,-0.403909662915853,-112.8996372267385,-143.9626384978756,-54.28893318761465,-0.08032067656869579,-0.10373927370076076,-0.03765420174586342,-10.795789861383843,-13.943450766231283,-5.061048621755837,0.8095
06071007410,06071007410,Census Tract 74.10; San Bernardino County; California,3910,2482,800,San Bernardino city,California,81731,0.44732611163924496,0.22993598383279737,06071,3910,2482,800,0.010125,0.009493868073,0.003212018401,0.867807427841879,0.8066144888824657,0.899611045270432,-0.1523293854338931,-0.2397496124641435,-0.11159150975007212,-6.030529957596036,-9.491387470439864,-4.417768381618168,-154.2335027518168,-242.74648261994537,-112.98640362194804,0.8555899988533865,0.789464527071213,0.8901439755200988,-0.16878411545266267,-0.2666813589583815,-0.12341377069446977,-6.6819521506266,-10.557581649463629,-4.88579691458069,-170.89391689582098,-270.0148759453613,-154.2335027518168,-0.6514221930305641,-1.066194179023764,-0.4680285329625225,-16.6604141440042,-27.268393325415964,-11.97003920620262,0.9156137707975256,0.8885587254261177,0.9432023878230557,-0.092163564915555607,-0.1254180183987721,-0.06021784180173169,-0.7347491068309172,-0.9998612475920828,-0.4800704651523309,-29.603106641052264,-40.284498291381254,-19.342081593566917,0.9075771379949826,0.8781217808473365,0.9377031624914868,-0.10183471810362892,-0.1387942103372702,-0.06643556298028236,-0.8118497612323887,-1.1064993218529402,-0.5296395664197311,-32.709498840950396,-44.580955755557625,-21.339225077346136,-0.07710065440147151,-0.10663807426085747,-0.04956910126740016,-3.106392199898127,-4.296457464176369,-1.997143483779217,0.8885587254261177,0.862032329236825,0.9432023878230557,-0.1254180183987721,-0.16004929987407848,-0.06021784180173169,-0.9525616965240232,-1.2155895505444132,-0.4573601965651402,-119.07021206550289,-151.94869381805165,-57.170024570642525,0.8781217808473365,-0.1387942103372702,-1.0541551377906049,0.8493289137886405,-0.17740016119226892,-1.3473709811906682,0.9377031624914868,-0.06643556298028236,-0.5045843762322267,-131.76939222382558,-168.42137264883354,-63.073047029028345,-0.10159344126658154,-0.13178143064625503,-0.04722417966708653,-12.699180158322692,-16.472678830781877,-5.903022458385816,0.9413
06071006604,06071006604,Census Tract 66.04; San Bernardino County; California,2590,1470,545,San Bernardino city,California,54359,0.3872771682056497,0.2028285302519564,06071,2590,1470,545,0.010125,0.009493868073,0.003212018401,0.8893430188947448,0.8371484139893921,0.9162167197118586,-0.12442553520325286,-0.19453132000160664,-0.09144482793818744,-3.2629041287863028,-5.1013407028921325,-2.398026306644043,-125.98085439329354,-196.96296150162672,-92.58788828741478,0.8789744078022012,0.8223992482464673,0.9082345819412384,-0.13768955173611117,-0.21595441889351905,-0.10103713278856266,-3.6107363823398457,-5.66313469245892,-2.64957251096407,-139.41067113281258,-218.65384912968804,-125.98085439329354,-0.34783225355354297,-0.5617939895667874,-0.2515462043200274,-13.429816739519032,-21.690887628061287,-9.71220866100492,0.9296764803629676,0.9068965510443068,0.952786142932175,-0.07564300175645669,-0.10266159778475605,-0.04955346739460919,-0.35716106891646293,-0.48473388350622504,-0.23397497418411228,-24.296671354861424,-32.97509411606973,-15.91666491048383,0.9229220634655042,0.898076899007527,0.9481891369978898,-0.08351510878943974,-0.11349039386839722,-0.0546419073795248,-0.394330537304,-0.5358638531597834,-0.2580008935940939,-26.825206619319733,-36.45332334420295,-17.551081196877135,-0.0371694683875371,-0.05112996965355831,-0.02402591940998161,-2.528535264458306,-3.4782292281332188,-1.634416286393307,0.9068965510443068,0.8844450115061601,0.952786142932175,-0.10266159778475605,-0.13065254141357674,-0.04955346739460919,-0.5311873377148653,-0.6760169054125531,-0.25639747469224905,-97.46556655318628,-124.03979915826665,-47.04540820041267,0.898076899007527,-0.11349039386839722,-0.5872172406819574,0.873650883465155,-0.14462197535210802,-0.7482969651750162,0.9481891369978898,-0.0546419073795248,-0.28272586765547,-107.74628269393712,-137.3021954449571,-51.876305991829355,-0.05602990296709209,-0.0722800597624631,-0.02632839296322092,-10.280716140750844,-13.262396286690477,-4.8308977914166835,0.643
