geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
21111008300,21111008300,Census Tract 83; Jefferson County; Kentucky,1788,1216,434,Louisville city,Kentucky,66185,0.6816629969623187,0.18862570100316797,21111,1788,1216,434,0.014567,0.007511568745,0.003668935501,0.7886391319276788,0.6977416821135974,0.8376374250715074,-0.2680070763870031,-0.4331951575127379,-0.19383395496521905,-6.980457638132299,-11.28291270076464,-5.048559648897283,-390.4059081729474,-631.0353859488054,-282.35792219783457,0.7701337480739643,0.6730760458414898,0.822927698747981,-0.2984757550242548,-0.4857162220797576,-0.21517358271136144,-7.774038626307715,-12.65086563418006,-5.604367239889246,-434.7896323438319,-707.5428207035828,-390.4059081729474,-0.7935809881754157,-1.367952933415422,-0.5558075909919635,-44.38372417088455,-76.50743475477752,-31.085435737805565,0.8627402519134968,0.82047484207527,0.9067156409709914,-0.15909741985733342,-0.2188064139427452,-0.10288160346402692,-0.7098012969478007,-0.9761885298726236,-0.45899861629635114,-58.3718171832073,-80.27866199610392,-37.746596734897295,0.850096184627578,0.8043995072243271,0.8978798351962964,-0.17633747578586534,-0.24316336723106025,-0.11373477919946584,-0.7867165232820669,-1.084855264061312,-0.507419252029633,-64.69708250674893,-89.21507105767368,-41.72855691033166,-0.07691522633426617,-0.10866673418868844,-0.04842063573328187,-6.325265323541626,-8.936409061569773,-3.981960175434364,0.82047484207527,0.7798696974438946,0.9067156409709914,-0.2188064139427452,-0.2822654903474334,-0.10288160346402692,-0.7133134683571899,-0.920191379627272,-0.3353961708648869,-164.3579420177857,-212.025663508588,-77.28022370158683,0.8043995072243271,-0.24316336723106025,-0.7927176435622564,0.7607189769516406,-0.3145458839573167,-1.0254261353681446,0.8978798351962964,-0.11373477919946584,-0.37077774989191575,-182.65383492217887,-236.2733030802177,-85.43266126541837,-0.07940417520506649,-0.10523475574087272,-0.03538157902702887,-18.2958929043932,-24.24763957162966,-8.152437563831537,0.0073
21111012802,21111012802,Census Tract 128.02; Jefferson County; Kentucky,1993,1353,741,Louisville city,Kentucky,101709,0.5929177729526548,0.2285672027840693,21111,1993,1353,741,0.014567,0.007511568745,0.003668935501,0.8177334377041792,0.7371271617319222,0.8605884778350503,-0.22289239242502035,-0.35661803270204173,-0.16199557135096898,-6.471018846547356,-10.35334578056469,-4.7030604493240435,-324.68734804552713,-519.4854882370643,-235.97894878695652,0.8014435395534101,0.7149845476400327,0.8477642135503066,-0.2477485320515927,-0.3986316253976745,-0.17957326343388952,-7.192643062726333,-11.573085706125672,-5.213376550783847,-360.8952866395551,-580.6866887167924,-324.68734804552713,-0.7216242161789772,-1.219739925560983,-0.5103161014598037,-36.20793859402796,-61.2012004797282,-25.60542405719035,0.8823947983105396,0.8456223713818771,0.9203643888785106,-0.1332795727203186,-0.18256095609893347,-0.0865261760274402,-0.6616090929485139,-0.9062453165714208,-0.42952197151732674,-48.8994155911688,-66.98043729278795,-31.745895899285053,0.8714234311330132,0.8315609952070038,0.9127582921062944,-0.14754775264628037,-0.20255760643398868,-0.09558029617280749,-0.7324373330618815,-1.0055100832581132,-0.47446725528855904,-54.13431877767048,-74.31707932432471,-35.06779418245078,-0.07082824011336764,-0.09926476668669226,-0.0449452837712323,-5.234903186501673,-7.336642031536753,-3.321898283165728,0.8456223713818771,0.8100212446950915,0.9203643888785106,-0.18256095609893347,-0.23453552181390053,-0.0865261760274402,-1.0161475063705387,-1.3054417041799249,-0.4816109637288172,-137.13191718900657,-176.1729695249561,-64.9947319472088,0.8315609952070038,-0.20255760643398868,-1.1274503106937062,0.7931330554216468,-0.260822497769152,-1.4517569165765754,0.9127582921062944,-0.09558029617280749,-0.5320068523388023,-152.152538555156,-195.91861222355945,-71.79579653695038,-0.1113028043231674,-0.14631521239665068,-0.05039588860998506,-15.020621366149449,-19.745642698603337,-6.801064589741573,0.8488
21111012701,21111012701,Census Tract 127.01; Jefferson County; Kentucky,2175,1575,929,Louisville city,Kentucky,259138,0.6120246064798617,0.26785169197709713,21111,2175,1575,929,0.014567,0.007511568745,0.003668935501,0.811380097746343,0.728463838850688,0.8555945793748557,-0.2324679922240638,-0.37275173682981994,-0.16877785823591215,-7.365335702933264,-11.809977147119971,-5.347426857506508,-338.6361242727938,-542.9874550399987,-245.85870609225324,0.7945967525734682,0.7057466055014389,0.8423543576254731,-0.2584999834963966,-0.4169391566389351,-0.18714884175220145,-8.19011313961262,-13.209977111101624,-5.929478861724392,-376.5569259592009,-607.3552694759368,-338.6361242727938,-0.8247774366793559,-1.399999963981653,-0.5820520042178838,-37.92080168640717,-64.36781443593806,-26.761011688178566,0.8781256984693679,0.8401437977487216,0.9174085651478968,-0.13878912978297656,-0.1902724303620816,-0.09002688441086074,-0.8020031755265131,-1.0995032075217614,-0.5202269608086029,-50.92083654136591,-69.80972746169914,-33.03028322594304,0.8667869332310855,0.8256366977904638,0.9095342746408516,-0.153686057855466,-0.2111864730288278,-0.09946378919570754,-0.888086168037588,-1.2203565384566513,-0.5747588079094759,-56.3864233674659,-77.48295482264453,-36.49262272441117,-0.08608299251107487,-0.1208533309348898,-0.054531847100873,-5.465586826099992,-7.673227360945385,-3.4623394984681273,0.8401437977487216,0.8034326586929702,0.9174085651478968,-0.1902724303620816,-0.24465938642176543,-0.09002688441086074,-1.327768085636048,-1.7072937184012316,-0.6282298688386745,-142.9244440943001,-183.7775800216611,-67.62431311503492,0.8256366977904638,-0.2111864730288278,-1.4737114487480492,0.7860396063924228,-0.27220052509766224,-1.8994825967707585,0.9095342746408516,-0.09946378919570754,-0.6940829247788416,-158.63417101701282,-204.46529566961877,-74.71290901817456,-0.1459433631120013,-0.19218887836952692,-0.0658530559401671,-15.709726922712733,-20.68771564795769,-7.088595903139623,0.9503
21111011800,21111011800,Census Tract 118; Jefferson County; Kentucky,1466,897,257,Louisville city,Kentucky,123231,0.5774809399772376,0.2663146558770063,21111,1466,897,257,0.014567,0.007511568745,0.003668935501,0.8229027560758599,0.7442016400562078,0.8646444385913356,-0.21521041534561855,-0.34372184388692334,-0.15654476611123933,-4.595866196417891,-7.340256282454591,-3.3430482332435925,-313.49701203396256,-500.6996099900813,-228.0387607942423,0.8070182733049039,0.7225363237183355,0.8521603196693117,-0.23912931476111024,-0.3840134636467459,-0.17348810654321334,-5.106659603431386,-8.200692767165188,-3.704877029589974,-348.33967281250926,-559.3924124942148,-313.49701203396256,-0.5107934070134954,-0.860436484710597,-0.3618287963463813,-34.84266077854676,-58.69280250413349,-24.681364007256573,0.8858590514513196,0.8500747127899003,0.9227594180081932,-0.12884775333240783,-0.17636718861810724,-0.08370608902430178,-0.42404248449354986,-0.5804306160606855,-0.27547968077900115,-47.273409642536215,-64.70798395325367,-30.711224167112725,0.8751874668967667,0.8363783976318399,0.9153713914771846,-0.142612340583204,-0.19563107181085243,-0.09245275667425612,-0.46934222488403887,-0.6438287326655686,-0.3042652714113612,-52.323547924642014,-71.77577844655168,-33.9203201127493,-0.04529974039048901,-0.06339811660488315,-0.02878559063236008,-5.050138282105798,-7.067794493298011,-3.2090959456365757,0.8500747127899003,0.8153837479689006,0.9227594180081932,-0.17636718861810724,-0.22641639901576857,-0.08370608902430178,-0.3404721252484946,-0.43709078297399,-0.16159235881485112,-132.4794261667294,-170.07423462022956,-62.876404208113286,0.8363783976318399,-0.19563107181085243,-0.3776605348532692,0.7989107335514518,-0.25170429937101046,-0.4859083960713132,0.9153713914771846,-0.09245275667425612,-0.17847756601782214,-146.94962445652496,-189.06941481374056,-69.44652374234325,-0.0371884096047746,-0.04881761309732319,-0.01688520720297101,-14.470198289795563,-18.99518019351097,-6.570119534229967,0.6964
21111010104,21111010104,Census Tract 101.04; Jefferson County; Kentucky,2004,1086,518,Louisville city,Kentucky,75981,0.6690244032666358,0.21911807853946932,21111,2004,1086,518,0.014567,0.007511568745,0.003668935501,0.7927184926531304,0.7032195392709801,0.8408682217396272,-0.26148186180585253,-0.4220310218295255,-0.189246987989573,-7.633248586975411,-12.32004269356136,-5.5245487915843965,-380.90062809258535,-614.7725894990698,-275.676087404411,0.7745168822182086,0.6788909545469001,0.8264198381222795,-0.2911274408067259,-0.472990608141792,-0.21003871624393056,-8.498670274184079,-13.807668594358171,-6.131506494968774,-424.0853430231576,-689.0054188801483,-380.90062809258535,-0.8654216872086682,-1.4876259007968144,-0.6069577033843778,-43.18471493057226,-74.23282938107857,-30.287310548122644,0.8655123778993175,0.8240100172687429,0.9086469879730668,-0.15538497834900647,-0.21357747969447277,-0.10053740697552507,-0.6191258452380498,-0.8509917692471615,-0.40058767413125407,-57.00974633867862,-78.36019974651579,-36.8865261630989,0.853101315259703,0.808212830150795,0.8999838380624545,-0.17219371499336836,-0.23729785360301892,-0.11113106447874328,-0.6860996505112342,-0.9455047440632056,-0.4427977205947597,-63.17676339882451,-87.0630519395217,-40.77327077299813,-0.06697380527318442,-0.09451297481604416,-0.04221004646350557,-6.167017060145894,-8.702852193005906,-3.886744609899224,0.8240100172687429,0.7840941823849373,0.9086469879730668,-0.21357747969447277,-0.2753569946895327,-0.10053740697552507,-0.8310283951343966,-1.0714120314239988,-0.39119030756128215,-160.4301921108874,-206.83629950270245,-75.51936439406991,0.808212830150795,-0.23729785360301892,-0.9233241947168516,0.7652530245628104,-0.30675733110797004,-1.1935905083768263,0.8999838380624545,-0.11113106447874328,-0.4324101506182218,-178.24791403800225,-230.4228780650244,-83.47686305371077,-0.09229579958245504,-0.12217847695282756,-0.04121984305693965,-17.81772192711487,-23.586578562321925,-7.9574986596408595,0.2176
21111005200,21111005200,Census Tract 52; Jefferson County; Kentucky,3079,1507,750,Louisville city,Kentucky,43830,0.5258404151434743,0.23582893015668308,21111,3079,1507,750,0.014567,0.007511568745,0.003668935501,0.8404342546258875,0.7683649402622785,0.8783522098615071,-0.18986106824636972,-0.30146489981525404,-0.13849545634737295,-8.515609331745049,-13.521241283279512,-6.211769539532908,-276.5706181144868,-439.1439195608806,-201.74633126121816,0.8259506888034341,0.7483836558042023,0.8670328816323888,-0.2107260318999351,-0.3362130402559559,-0.1533587954787482,-9.451440362487288,-15.0797576854608,-6.87841694954215,-306.96461066863554,-489.7615357408509,-276.5706181144868,-0.9358310307422392,-1.5585164021812865,-0.6666474100092428,-30.393992554148728,-50.61761617997033,-21.651426112674333,0.8975471010945308,0.8651401237061834,0.9308168510095164,-0.114147657299022,-0.155882119668764,-0.07432520040376482,-0.631132191076088,-0.861885614335555,-0.4109504101351307,-41.88003922203636,-57.19214428238586,-27.26943663803123,0.8878977867419034,0.8526977160834631,0.9241674338243652,-0.12625576381877246,-0.17274853812569466,-0.08205500799982371,-0.6980789508994124,-0.9551414891227462,-0.45368917955128607,-46.32242540805657,-63.38032442752131,-30.105453188539222,-0.06694675982332443,-0.09325587478719122,-0.0427387694161554,-4.442386186020201,-6.188180145135449,-2.8360165505079893,0.8651401237061834,0.8335821832539548,0.9308168510095164,-0.155882119668764,-0.1996417630909767,-0.07432520040376482,-0.878189443506178,-1.1247171208731563,-0.41872413923908586,-117.09192580082372,-149.96228278308752,-55.82988523187811,0.8526977160834631,-0.17274853812569466,-0.9732093897970564,0.8185463305040747,-0.22167794629802212,-1.2488618496510084,0.9241674338243652,-0.08205500799982371,-0.4622713750966505,-129.76125197294087,-166.51491328680112,-61.636183346220065,-0.09501994629087852,-0.1241447287778521,-0.04354723585756465,-12.669326172117133,-16.552630503713612,-5.806298114341953,0.5416
21111009401,21111009401,Census Tract 94.01; Jefferson County; Kentucky,1863,1390,642,Louisville city,Kentucky,100751,0.6177156204983457,0.2367625915603342,21111,1863,1390,642,0.014567,0.007511568745,0.003668935501,0.8094972992163154,0.7259031826403156,0.8541127441226275,-0.2353345724168724,-0.3775941804838443,-0.17080561890834758,-6.386585168646829,-10.247272077702505,-4.635377714538406,-342.811871639658,-550.0414427108161,-248.8125450637899,0.792568749802901,0.7030182036101372,0.8407497022321185,-0.2617201980884103,-0.4224382738097003,-0.18941463475406004,-7.102646747906865,-11.46426547733354,-5.140395160053438,-381.2478125553873,-615.3658334585905,-342.811871639658,-0.7160615792600362,-1.2169933996310345,-0.5050174455150316,-38.43594091572926,-65.32439074777426,-27.10775338244936,0.87685813399928,0.8385188629909943,0.9165300024977654,-0.14043533523385332,-0.19257901537599637,-0.09107175681620756,-0.7161949799777056,-0.982118380902259,-0.4644495983927775,-51.52481870343206,-70.6559986260618,-33.413640172142266,0.8654107158086105,0.8238803037657506,0.908576196572167,-0.155520704484961,-0.21376854796655576,-0.10062315496790727,-0.7931276530173107,-1.0901811903380878,-0.5131600130232876,-57.05954338254033,-78.43030146317177,-36.91798654843796,-0.07693267303960505,-0.1080628094358288,-0.04871041463051007,-5.534724679108277,-7.774302837109985,-3.504346376295689,0.8385188629909943,0.8014806112859301,0.9165300024977654,-0.19257901537599637,-0.24769081861575773,-0.09107175681620756,-0.928698269244056,-1.1944709246071328,-0.4391869112379396,-144.65705128412085,-186.054661153759,-68.40917620528654,0.8238803037657506,-0.21376854796655576,-1.030883246171692,0.7839390942645366,-0.2756093009217304,-1.3291057712276506,0.908576196572167,-0.10062315496790727,-0.4852478328551037,-160.57371435696135,-207.02582106349695,-75.5837745880224,-0.10218497692763596,-0.13463484662051783,-0.04606092161716413,-15.91666307284049,-20.971159909737978,-7.174598382735846,0.1282
21111011006,21111011006,Census Tract 110.06; Jefferson County; Kentucky,1727,1075,378,Louisville city,Kentucky,117299,0.6152103495028948,0.25381370351254773,21111,1727,1075,378,0.014567,0.007511568745,0.003668935501,0.8103255968685626,0.7270293115561164,0.8547647540738844,-0.23407183959684685,-0.37546036192079185,-0.16991253468736464,-5.888594189752352,-9.445534796057002,-4.274525146849782,-340.9724487407268,-546.9331092100175,-247.5115892790841,0.7934608689645849,0.7042179855918069,0.8414557189776926,-0.26030159660543223,-0.42001485400806027,-0.18841666584063055,-6.548461668836549,-10.56640146538526,-4.740037441635905,-379.1813357751331,-611.8356378335415,-340.9724487407268,-0.6598674790841974,-1.120866669328258,-0.465512294786123,-38.20888703440634,-64.90252862352392,-26.954967850962532,0.8774159095721373,0.8392337964101573,0.9169166554349196,-0.13971035752889358,-0.19156307131281416,-0.09061166472722834,-0.5510324123897973,-0.755544994496692,-0.35738198003662036,-51.258829059516025,-70.28325530201786,-33.244835352243754,0.866016278233811,0.8246530343049315,0.9089978327102338,-0.15471270590830102,-0.21263120173063052,-0.10011263395253378,-0.6102032595999435,-0.8386399269985382,-0.39485480656759936,-56.76309391627381,-78.0130164649803,-36.73067968070692,-0.0591708472101462,-0.08309493250184619,-0.037472826530979,-5.5042648567577865,-7.729761162962436,-3.4858443284631626,0.8392337964101573,0.8023393472152586,0.9169166554349196,-0.19156307131281416,-0.2463554273771785,-0.09061166472722834,-0.5439190097260864,-0.6994949453531668,-0.25728031300764265,-143.89391791695408,-185.0515728447531,-68.06357486974673,0.8246530343049315,-0.21263120173063052,-0.6037392900917425,0.7848630791756745,-0.2741075819877772,-0.7782936634469727,0.9089978327102338,-0.10011263395253378,-0.2842571083630869,-159.7193889131594,-205.8977945626912,-75.20029321774786,-0.05982028036565612,-0.0787987180938059,-0.02697679535544422,-15.825470996205324,-20.846221717938068,-7.136718348001119,0.7708
21111010800,21111010800,Census Tract 108; Jefferson County; Kentucky,2140,1360,699,Louisville city,Kentucky,102570,0.6822594350396547,0.2024665305360666,21111,2140,1360,699,0.014567,0.007511568745,0.003668935501,0.7884471390867576,0.6974842291237962,0.8374852650414746,-0.2683158456992816,-0.43372417360064847,-0.194050858853591,-8.36431181800507,-13.520648478838984,-6.049221162369356,-390.85569243014345,-631.8060036840646,-282.673886092026,0.7699275140738059,0.6728028638426814,0.8227632634941753,-0.2988235667911709,-0.4863194759435889,-0.215416444036553,-9.315340600536553,-15.160221824990357,-6.7152586682002005,-435.29628974469864,-708.4215806070259,-390.85569243014345,-0.9510287825314804,-1.639573346151371,-0.6660375058308441,-44.44059731455516,-76.61557692296127,-31.12324793602075,0.8626096498912061,0.8203083860398758,0.9066245987192274,-0.15927291113207667,-0.21905373274020057,-0.10299235362980706,-0.7947323716801282,-1.0930238626808395,-0.5139063314869657,-58.43620380000943,-80.36940166770879,-37.78723025639454,0.8499546289458457,0.8042199948658424,0.8977806651294105,-0.17653338889423745,-0.2434408574569413,-0.11385780384995832,-0.8808578799712334,-1.2147095738720075,-0.568122236510969,-64.76896176259069,-89.31688043176526,-41.77369386110067,-0.08612550829110521,-0.121685711191168,-0.05421590502400331,-6.332757962581265,-8.94747876405647,-3.9864636047061257,0.8203083860398758,0.7796708997257064,0.9066245987192274,-0.21905373274020057,-0.2825924378501326,-0.10299235362980706,-1.1501605834564848,-1.483776054086159,-0.5407702670052525,-164.54371723268738,-212.2712523728411,-77.36341444996461,0.8042199948658424,-0.2434408574569413,-1.278207292554563,0.7605056720923666,-0.31491458472455125,-1.653486283821154,0.8977806651294105,-0.11385780384995832,-0.5978202538208077,-182.86227361295605,-236.55025519615936,-85.52507207736878,-0.12804670909807814,-0.1697102297349946,-0.05704998681555517,-18.31855638026869,-24.279002823318255,-8.161657627404173,0.4245
21111009106,21111009106,Census Tract 91.06; Jefferson County; Kentucky,3426,2136,886,Louisville city,Kentucky,99825,0.6652570291601295,0.22120894331777244,21111,3426,2136,886,0.014567,0.007511568745,0.003668935501,0.7939385660439009,0.7048607109308828,0.8418336821961733,-0.2595432981456967,-0.4187200172915554,-0.18788309513965143,-12.952908509726736,-20.896868129201735,-9.376595578677012,-378.0767224088364,-609.9494491886087,-273.6893046899303,0.7758282482923988,0.680633990825308,0.827463656388884,-0.28894507540941455,-0.469218424997321,-0.20851229208552569,-14.420249541613115,-23.417069034302653,-10.406127462482557,-420.9062913488942,-683.5104796935975,-378.0767224088364,-1.467341031886379,-2.5202009051009178,-1.029531883805543,-42.82956894005777,-73.56103050498884,-30.05055119105496,0.8663404288321698,0.8250667436238208,0.9092234888880432,-0.15428065771789484,-0.21202315779671987,-0.0998396018375792,-1.209073790819387,-1.6615928848807544,-0.7824276072791118,-56.60457822188141,-77.78992906745104,-36.63050595875992,0.8539991529499296,0.8093530177389883,0.9006119629184001,-0.17096134878558897,-0.23555479263375564,-0.11035611470175972,-1.3397978017293088,-1.8460066886423152,-0.8648439014729418,-62.72461618582907,-86.42353411246793,-40.48894669817143,-0.13072401090992192,-0.1844138037615608,-0.08241629419383001,-6.120037963947655,-8.63360504501689,-3.8584407394115177,0.8250667436238208,0.7853578593105268,0.9092234888880432,-0.21202315779671987,-0.27330488661297614,-0.0998396018375792,-1.411067101435331,-1.8189123215060912,-0.6644575009512943,-159.2626525322044,-205.29484441378003,-74.99520326764043,0.8093530177389883,-0.23555479263375564,-1.5676760120212505,0.7666097767855947,-0.3044446213470087,-2.0261550382320856,0.9006119629184001,-0.11035611470175972,-0.7344475222238488,-176.93860180826752,-228.68567022935505,-82.89475420133734,-0.1566089105859192,-0.20724271672599448,-0.06999002127255449,-17.675949276063115,-23.390825815575,-7.8995509336968945,0.7891
21111002800,21111002800,Census Tract 28; Jefferson County; Kentucky,1123,895,223,Louisville city,Kentucky,58597,0.552120210197495,0.23557788098539645,21111,1123,895,223,0.014567,0.007511568745,0.003668935501,0.831466319042954,0.7559717997995625,0.8713494013576001,-0.20269453746609245,-0.3228006656665484,-0.14764524821151734,-3.3158274405226025,-5.2806124842666575,-2.415290375372925,-295.26513272685685,-470.223729676461,-215.07483306971727,0.8162611518604219,0.7351164728318841,0.8594321004325752,-0.22509811684753173,-0.36032865125128666,-0.16355905195613846,-3.682321793096507,-5.894523080699124,-2.675620169156012,-327.90042681179943,-524.8907462777493,-295.26513272685685,-0.36649435257390506,-0.6139105964324667,-0.2603297937830873,-32.635294084942565,-54.667016601288225,-23.181637914789608,0.8915799244107112,0.8574402861355847,0.9267076805815372,-0.12160443794306934,-0.16626197318873442,-0.07908893058107551,-0.3993121613063883,-0.5459539880291199,-0.25970410570480407,-44.61588394484785,-61.00044558984579,-29.01721851450325,0.8814066220523462,0.8443534322262756,0.919680628118148,-0.13455013268621732,-0.18433817147321457,-0.08733398250020936,-0.4418219038366673,-0.6053107510492146,-0.28677836021066416,-49.365575847672325,-67.63248615075024,-32.04227488387309,-0.042509742530279,-0.05935676302009474,-0.02707425450586009,-4.74969190282447,-6.63204056090444,-3.0250563693698433,0.8574402861355847,0.8242708304579108,0.9267076805815372,-0.16626197318873442,-0.21319348331720725,-0.07908893058107551,-0.2785020778068952,-0.3571161038208765,-0.1324802724033068,-124.88882412865252,-160.1417505923213,-59.40819390282815,0.8443534322262756,-0.18433817147321457,-0.30878115295874875,0.8084942290254384,-0.23686720832306157,-0.3967714830823456,0.919680628118148,-0.08733398250020936,-0.14629139257146376,-138.46688473486492,-177.9244318754913,-65.60152133249497,-0.03027907515185357,-0.03965537926146911,-0.01381112016815697,-13.578060606212365,-17.782681283170007,-6.193327429666803,0.9526
21111008900,21111008900,Census Tract 89; Jefferson County; Kentucky,2974,1992,729,Louisville city,Kentucky,77138,0.703592566764844,0.16417093882821843,21111,2974,1992,729,0.014567,0.007511568745,0.003668935501,0.7816106718236521,0.6883379622232987,0.8320610093753611,-0.27940934796450834,-0.4527747340420509,-0.2018349480775609,-12.104643860130205,-19.61522384405111,-8.743945694032696,-407.01559717989926,-659.5569550790555,-294.01296886458294,0.7625872300468213,0.6631043760496507,0.8169033714625693,-0.3113253941304552,-0.5080582124300804,-0.22413498944142896,-13.487319046471264,-22.01022895791475,-9.71003383940886,-453.50770162983406,-740.0883980468982,-407.01559717989926,-1.382675186341059,-2.3950051138636432,-0.9660881453761636,-46.492104449934736,-80.53144296784274,-32.48447025474659,0.8579513121121454,0.8143768138826813,0.9033742438761834,-0.16556730653882026,-0.22793279837171224,-0.106960937594608,-1.2100518913803324,-1.6658513056901942,-0.7817261000729168,-60.74557687652272,-83.62707357882502,-39.243278116110275,0.844906997693206,0.7978255502404318,0.89424078732927,-0.1835622177709905,-0.253406837746223,-0.11826704190779454,-1.3415680513451818,-1.852028819660903,-0.8643569841182942,-67.347793742228,-92.97333432032644,-43.39141486537621,-0.13151615996484933,-0.1861775139707087,-0.08263088404537744,-6.602216865705288,-9.34626074150144,-4.148136749265936,0.8143768138826813,0.7725936146984885,0.9033742438761834,-0.22793279837171224,-0.29434152829525884,-0.106960937594608,-1.2481448725886095,-1.6117946691133875,-0.585710993677462,-171.21328842093408,-221.09666242981996,-80.34444357715529,0.7978255502404318,-0.253406837746223,-1.387639021112001,0.7529154792573468,-0.3281703292730413,-1.7970389375463234,0.89424078732927,-0.11826704190779454,-0.6476224703419239,-190.34828821838153,-246.5073988403736,-88.83710155581946,-0.1394941485233918,-0.18524426843293584,-0.06191147666446184,-19.13499979744744,-25.410736410553618,-8.492657978664177,0.1364
21111011111,21111011111,Census Tract 111.11; Jefferson County; Kentucky,3186,2322,1132,Louisville city,Kentucky,115920,0.6931257675432075,0.18522781390882603,21111,3186,2322,1132,0.014567,0.007511568745,0.003668935501,0.784957448560196,0.6928103633336166,0.8347179395185925,-0.27395440585250147,-0.44339642263471607,-0.19800947440608588,-12.7143505425501,-20.578232823624433,-9.189711187563622,-399.069383005339,-645.895568851991,-288.4404013673454,0.7661798503990048,0.6678452061988015,0.8197732109415926,-0.3051765841652299,-0.4973529655048897,-0.21984957138499153,-14.163386262690205,-23.082380906151997,-10.203320178479435,-444.5507301534904,-724.4940648509729,-399.069383005339,-1.449035720140106,-2.504148082527564,-1.0136089909158148,-45.48134714815148,-78.59849599898193,-31.81446926917184,0.8602337077248307,0.817281677039107,0.9049675257867208,-0.16247479146664345,-0.22356835849159737,-0.10501202695717073,-1.3841663296573918,-1.90463881447341,-0.894625625372978,-59.610953042953994,-82.02578873701164,-38.52823537351326,0.8473797897144525,0.8009565156508907,0.8959758307879176,-0.18010839075708546,-0.2485072291188721,-0.11610153492712398,-1.534391691931584,-2.117099742783279,-0.989100118344572,-66.08060688766511,-91.17569951693709,-42.59690432147166,-0.15022536227419203,-0.21246092830986885,-0.09447449297159403,-6.469653844711112,-9.149910779925444,-4.0686689479583995,0.817281677039107,0.7760579205538944,0.9049675257867208,-0.22356835849159737,-0.2885636155691469,-0.10501202695717073,-1.9010231744266075,-2.453684073159648,-0.8929273273999377,-167.9349094016438,-216.7565435653399,-78.88050595405811,0.8009565156508907,-0.2485072291188721,-2.113080780996449,0.7566299868602769,-0.3216499707467515,-2.7350205215475363,0.8959758307879176,-0.11610153492712398,-0.9872224762577848,-186.66791351558737,-241.60958670914633,-87.21046610051103,-0.2120576065698412,-0.2813364483878882,-0.09429514885784718,-18.73300411394357,-24.853043143806374,-8.329960146452931,0.1583
