geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06071002039,06071002039,Census Tract 20.39; San Bernardino County; California,4947,3208,1063,Rancho Cucamonga city,California,167613,0.4833144709956249,0.24492614579379335,06071,4947,3208,1063,0.010125,0.009493868073,0.003212018401,0.8551515174575451,0.7888513519640632,0.8898035686129874,-0.16938341286361103,-0.2676659519061785,-0.12384354847978996,-8.484139902292375,-13.406952573808631,-6.2031220975864,-171.5007055244062,-271.01177630500575,-125.39159283578734,0.8418745439040812,0.7703617154733705,0.8794751190868385,-0.1878254393613483,-0.29809150677421936,-0.13704183131218403,-9.407871041270974,-14.93091917562214,-6.864202637451416,-190.17325735336516,-301.8176506088971,-171.5007055244062,-0.9237311389785994,-1.5239666018135072,-0.6610805398650159,-18.67255182895895,-30.805874303891393,-13.363261367798987,0.9072879007273854,0.8777467409021131,0.9375049411725068,-0.1021859755853528,-0.1392807895501154,-0.0666610447400232,-1.0529401343649625,-1.4351708482820196,-0.68688573949016285,-32.822323390429,-44.737245894077915,-21.41165023348388,0.8985032063529954,0.8663754713897761,0.931474396506008,-0.11296208286109276,-0.15423397016985396,-0.07356681380726492,-1.1639788143584944,-1.5892507395854982,-0.7580438545632175,-36.28362887651167,-49.5402350244856,-23.62979596518758,-0.11103867999353212,-0.15407989130347866,-0.0711581150730547,-3.4613054860826717,-4.802989130407688,-2.2181457317036997,0.8777467409021131,0.8488731484782774,0.9375049411725068,-0.1392807895501154,-0.17803231471349795,-0.0666610447400232,-1.405619187880873,-1.7966988730638744,-0.672742047725449,-132.23134410920724,-169.02153086207662,-63.28711643701307,0.8663754713897761,-0.15423397016985396,-1.5565264139731705,0.8350780642611936,-0.19749283665439757,-1.9930941055626303,0.931474396506008,-0.07356681380726492,-0.742434943201867,-146.42769651676107,-187.4970936559389,-69.8433624837128,-0.15090722609229723,-0.19639523249875612,-0.069692895476418,-14.19635240755383,-18.475562793862288,-6.556246046699717,0.063
06071000819,06071000819,Census Tract 8.19; San Bernardino County; California,3874,2862,1265,Rancho Cucamonga city,California,95090,0.45439629578079105,0.228823896007307,06071,3874,2862,1265,0.010125,0.009493868073,0.003212018401,0.8653063815468456,0.8030934957286012,0.8976757975887216,-0.15566003132020406,-0.24518503177859344,-0.11398792602645076,-6.105647983511514,-9.617198982741494,-4.471090907443011,-157.6057817117066,-248.24984467582584,-115.4127751017814,0.8528779712157619,0.7856746114154443,0.8880378319457224,-0.17250067858420393,-0.27279154177889814,-0.12607815120777516,-6.766209741956461,-10.700043632620943,-4.945320922511574,-174.6569370665065,-276.20143605113435,-157.6057817117066,-0.6605617584449464,-1.0828446498794513,-0.47423001506856366,-17.051155354799853,-27.9515913753085,-12.241352996090956,0.9139720822838782,0.8864241688700241,0.9420803551684336,-0.09412532328246948,-0.12812808485891986,-0.06148057807787653,-0.8652749578371928,-1.1778554310124802,-0.5651784530343146,-30.233227038336576,-41.15497662517401,-19.747674809025664,0.9057872917732976,0.8758016271283072,0.9364761956422256,-0.104011956319522,-0.14181107801652598,-0.0678328020011342,-0.9561607650350596,-1.3036404048606318,-0.6235731559228717,-33.408831762231294,-45.54997920547281,-21.78802082190327,-0.09088580719786687,-0.12578497384815157,-0.05839470288855708,-3.1756047238947196,-4.395002580298797,-2.0403460128776056,0.8864241688700241,0.8594311064571932,0.9420803551684336,-0.12812808485891986,-0.16356039767081465,-0.06148057807787653,-1.5387853846323682,-1.9643183593794753,-0.7383659491137666,-121.64311340967338,-155.28208374541308,-58.36884973231357,0.8758016271283072,-0.14181107801652598,-1.7031146174631924,0.846510160930603,-0.18132072850804215,-2.177615370324837,0.9364761956422256,-0.0678328020011342,-0.8146545266241836,-134.63356659788082,-172.14350753556022,-64.39956732206984,-0.16432923283082412,-0.2132970109453616,-0.076288577510416955,-12.99045318820744,-16.86142379014716,-6.030717589756281,0.1841
06071000901,06071000901,Census Tract 9.01; San Bernardino County; California,3567,2055,832,Rancho Cucamonga city,California,67829,0.4406919359973984,0.21784109824360756,06071,3567,2055,832,0.010125,0.009493868073,0.003212018401,0.8701608116444967,0.8099323844129557,0.9014307428221427,-0.1492128657346948,-0.23467096666940485,-0.10934756548158396,-5.388953207266021,-8.475347298361392,-3.9491830064872016,-151.0780265563785,-237.60435375277245,-110.71441005010377,0.8581426214960876,0.7930373475559042,0.8921247784451335,-0.16530746166248916,-0.26097466037626466,-0.12091943208088007,-5.970223621969751,-9.425328212316629,-4.367111094104055,-167.37380493327026,-264.236843630968,-151.0780265563785,-0.58127041470373,-0.9499809139552368,-0.4179280876168532,-16.295778376891786,-26.632489878195596,-11.716514931787303,0.9171569002017002,0.8905663210167318,0.9442564415251444,-0.0903259843327582,-0.12288099875406376,-0.05903434281562304,-0.5962145273376034,-0.8111003398648439,-0.3896678575772565,-29.01287237652571,-39.46960291313109,-18.961939541472336,0.9092598230611932,0.880304443200858,0.9388559258674978,-0.09979565206489932,-0.13597063802599849,-0.06512615242429814,-0.6587209424369743,-0.897501093193872,-0.4298780519448775,-32.054547077225024,-43.674019133521746,-20.91863999731764,-0.06250641509937094,-0.08640075332902808,-0.04021019436762102,-3.041674700699315,-4.2044162203906605,-1.9567004558453052,0.8905663210167318,0.8644802975093063,0.9442564415251444,-0.12288099875406376,-0.1567643622198744,-0.05903434281562304,-0.9706245043868328,-1.2382657443216094,-0.46630626637319333,-116.66159908495588,-148.8300173463473,-56.04642624677805,0.880304443200858,-0.13597063802599849,-1.0740182329514285,0.8519823731039435,-0.1737332033722698,-1.3723008937797188,0.9388559258674978,-0.06512615242429814,-0.5144248505496886,-129.08872992204667,-164.9400112716008,-61.82990992183757,-0.1033937285645955,-0.13403514945810935,-0.04811858417649523,-12.427130837090806,-16.10999392525353,-5.783483675059522,0.821
06071002041,06071002041,Census Tract 20.41; San Bernardino County; California,3194,2445,808,Rancho Cucamonga city,California,184998,0.4315370978704002,0.2128594608281165,06071,3194,2445,808,0.010125,0.009493868073,0.003212018401,0.8734188499269329,0.8145333407391468,0.9039478823414026,-0.14492605705001269,-0.22769682956446172,-0.10625846858538304,-4.686799990454623,-7.363544695492519,-3.4363191801998485,-146.73763276313784,-230.5430399340175,-107.58669944270034,0.8616776264383496,0.7979942320541289,0.8948654297959442,-0.1605268250185291,-0.25314188979271823,-0.11748645852598152,-5.1913171259804685,-8.186418859479163,-3.799423953886348,-162.53341033126077,-256.30616341512723,-146.73763276313784,-0.5045171355258455,-0.8228741639866444,-0.3631047736864992,-15.795777568122904,-25.76312348110972,-11.368339814855954,0.9192906149186396,0.8933441554243587,0.9457129186820588,-0.08779528885814125,-0.1193894244765919,-0.05740334116784125,-0.6894902037503097,-0.9376111142023338,-0.45081053792891806,-28.200008333346,-38.3481028303613,-18.438058810998697,0.9115869704049252,0.8833253221886547,0.9404490104539034,-0.09698803566246868,-0.13208573883318012,-0.0633218695369296,-0.7616843835243761,-1.037320158804335,-0.4972910197882395,-31.15273552246937,-42.42618236418548,-20.339101013833925,-0.07219417977406639,-0.09970904460200124,-0.04648048185932141,-2.9527271891233697,-4.078079533824182,-1.9010422028352312,0.8933441554243587,0.8678697935436912,0.9457129186820588,-0.1193894244765919,-0.15224657827621116,-0.05740334116784125,-0.9158416957960656,-1.1678904144057731,-0.4403436363814908,-113.34674452921604,-144.54089287200162,-54.49797479968946,0.8833253221886547,-0.13208573883318012,-1.0132356996760117,0.8556576355511586,-0.16869172721852185,-1.2940418986010729,0.9404490104539034,-0.0633218695369296,-0.48574493621961634,-125.40045788069447,-160.15370032191495,-60.11694755193272,-0.0973940038799458,-0.1261514841952995,-0.04540129983812552,-12.05371335147844,-15.612807449913308,-5.618972752243257,0.0783
06071002046,06071002046,Census Tract 20.46; San Bernardino County; California,4785,3325,1020,Rancho Cucamonga city,California,114165,0.4121246918556066,0.21872651793883635,06071,4785,3325,1020,0.010125,0.009493868073,0.003212018401,0.8803677821086754,0.8243761065766705,0.9093086372516354,-0.13588890952458416,-0.21303855366773145,-0.09973661200720275,-6.583562874760744,-10.321318477913463,-4.832051845601461,-137.58752089364148,-215.70153558857817,-100.9833196572928,0.8692216898820563,0.8086078169899,0.900704739440749,-0.1504544946821206,-0.2366934612660201,-0.11024174317202302,-7.289238165171215,-11.4673543980988,-5.341005753416068,-152.33517586564713,-239.65212953184536,-137.58752089364148,-0.7056752904104702,-1.1460359201853372,-0.5089539078146075,-14.747654972005646,-23.950593943267236,-10.636445304380512,0.9238314941717352,0.8992631224628378,0.9488087471264434,-0.08244848363451161,-0.11202158191617068,-0.05395318395682393,-0.8805466048405906,-1.1963861465593646,-0.5762179103756727,-26.482604656859863,-35.981538242386904,-17.329861966185646,0.9165413013145904,0.8897652952631557,0.9438360207124226,-0.09105830644588007,-0.12389189073084876,-0.05950607738533221,-0.9724991782613118,-1.323160583934207,-0.6355225966472817,-29.24809558680637,-39.79430327621675,-19.113461553301704,-0.09195257342072129,-0.1267744373748425,-0.05930468627160901,-2.7654909299465045,-3.8127650338298498,-1.78359958711606,0.8992631224628378,0.8751010932038179,0.9488087471264434,-0.11202158191617068,-0.1427251180076999,-0.05395318395682393,-1.0847884824417044,-1.3821137098898286,-0.5224688988164742,-106.35181200408869,-135.50134410684595,-51.22244106043865,0.8897652952631557,-0.12389189073084876,-1.1997375312314738,0.8635033942235293,-0.1580730390749764,-1.5307390704535198,0.9438360207124226,-0.05950607738533221,-0.5762417052028342,-117.62132659132097,-150.07245788759997,-56.49428482380728,-0.1149490487897693,-0.14862536056369113,-0.05377280638636006,-11.269514587232283,-14.571113780754034,-5.271843763368634,0.2359
06071012700,06071012700,Census Tract 127; San Bernardino County; California,3007,2150,702,Rancho Cucamonga city,California,506641,0.31910839675242825,0.26533560610218465,06071,3007,2150,702,0.010125,0.009493868073,0.003212018401,0.914439090325299,0.8732143635906207,0.9354396173740928,-0.09356654869627662,-0.1451941718961678,-0.06901608765206776,-2.848715445788251,-4.420563608279237,-2.101255177643899,-94.73613055498008,-147.00909904486988,-69.87878874771862,0.9062964132651552,0.86145571782947294,0.9292174029493562,-0.10339176605284647,-0.16082577351695307,-0.07617442035198473,-3.147852785274208,-4.896481397275464,-2.319196880233983,-104.68416312850708,-162.836095685915,-94.73613055498008,-0.29913733948595667,-0.4759177889962265,-0.21794170259008405,-9.948032573526993,-15.826996641045112,-7.247811858665915,0.945902701598602,0.9281731173151,0.9637838899181286,-0.05719118711678501,-0.07738522194294067,-0.03757700295752807,-0.39495316259741736,-0.534409927219318,-0.2595007536511249,-18.36991453941476,-24.85627568461944,-12.069802495401158,0.9406566117646316,0.921280511604374,0.9602352148188475,-0.06308719621291203,-0.08544573276443146,-0.04141150477245749,-0.4356700554722476,-0.5900745217415073,-0.2859812079858005,-20.263723510337098,-27.44532659262825,-13.30145153422328,-0.04071689287483027,-0.0556645945221893,-0.0264804543346756,-1.893808970922338,-2.589050908008805,-1.2316490388221213,0.9281731173151,0.910595410833184,0.9637838899181286,-0.07738522194294067,-0.09818256066655529,-0.03757700295752807,-0.5157489317241246,-0.6543568591823915,-0.2504392782775666,-73.46850879261035,-93.21322780375948,-35.675110865750234,0.921280511604374,-0.08544573276443146,-0.5694697810149607,0.9021068965146932,-0.10851607926235624,-0.723226612901847,0.9602352148188475,-0.04141150477245749,-0.2759950648359132,-81.12105142663259,-103.02373403160212,-39.31553630141213,-0.05372084929083609,-0.06886975371945547,-0.02555578655834656,-7.652542634022235,-9.81050622784266,-3.640425435661903,0.6769
06071002051,06071002051,Census Tract 20.51; San Bernardino County; California,2870,2090,413,Rancho Cucamonga city,California,61130,0.41757827878230536,0.21245876480573467,06071,2870,2090,413,0.010125,0.009493868073,0.003212018401,0.878410031969279,0.8215989962110463,0.9077994209137504,-0.13842051388931928,-0.2171387801247111,-0.10156492388312437,-4.022327107981257,-6.309781526948949,-2.9513497318887403,-140.15077031293578,-219.85301487627,-102.83448543166342,0.867095666488498,0.8056119320301789,0.8990604462644678,-0.15327528281824826,-0.24129243900342223,-0.11227226618068772,-4.453988124594772,-7.011656661890696,-3.262491714878059,-155.19122385347637,-244.30859449096505,-140.15077031293578,-0.4316610166135151,-0.7018751349417478,-0.3111419829893185,-15.040453540540597,-24.455579614695043,-10.841184076282875,0.9225535502347976,0.8975963389172872,0.9479380043330764,-0.08394791797776038,-0.11408654051133472,-0.05492130859712923,-0.5635523176947286,-0.7658764609262737,-0.3686932504858453,-26.964225727020505,-36.64480674288391,-17.640825382097862,0.915146752529382,0.8879513662154263,0.9428832673111482,-0.09272091851508112,-0.1261878049269081,-0.0605766744082048,-0.62244650953465,-0.847113682440687,-0.4066583910994278,-29.78212964280622,-40.53175514070273,-19.45733928705396,-0.05889419183992139,-0.08123722151441326,-0.03796514061358252,-2.817903915785713,-3.886948397818816,-1.8165139049561017,0.8975963389172872,0.8730635176615356,0.9479380043330764,-0.11408654051133472,-0.14539203594081967,-0.05492130859712923,-0.44732961914658725,-0.5700774497399377,-0.21534466684389583,-108.31225645195816,-138.03328080870162,-52.14156582176655,0.8879513662154263,-0.1261878049269081,-0.4947782838001777,0.861292023130685,-0.16104639674373095,-0.6314576899029204,0.9428832673111482,-0.0605766744082048,-0.2375191724697521,-119.80103723975247,-152.89532443169986,-57.51069551325717,-0.04744866465359043,-0.06138024016298271,-0.02217450562585624,-11.488780787794294,-14.862043622998236,-5.369129691490614,0.4889
06071000804,06071000804,Census Tract 8.04; San Bernardino County; California,2127,1907,794,Rancho Cucamonga city,California,169104,0.5701906308239649,0.1938698184865,06071,2127,1907,794,0.010125,0.009493868073,0.003212018401,0.825355403286082,0.7475662483666422,0.8665665757612658,-0.21159926501793705,-0.33767408866424936,-0.15397942636030576,-4.5569753215181645,-7.272106964212192,-3.31608167866725,-214.24425583066125,-341.8950147725525,-155.90416918980958,0.8096645014131274,0.7261304579360212,0.8542443740892833,-0.23507946594506168,-0.3771630002168416,-0.17062521022290358,-5.0626419936596045,-8.122535227294874,-3.674563199209174,-238.01795926937493,-381.87753771955215,-214.24425583066125,-0.50566667214144,-0.8504282630826818,-0.35848152054192406,-23.77370343871368,-39.982522946999616,-16.853856160880305,0.887499829409757,0.8521855496155877,0.9238926773414096,-0.12676077995988194,-0.1734533640603152,-0.08237680038508002,-0.7764502254411743,-1.0624572022260002,-0.5045841880300904,-40.71579577562529,-55.71353970770845,-26.459579865238094,0.8769707453275284,0.8386631910233958,0.9166080719289214,-0.1402888925633694,-0.19237378092119395,-0.09097882794724646,-0.85931423183255,-1.1783507928280754,-0.5572743516754163,-45.061050436945465,-61.79081241888178,-29.22256694679687,-0.0828640063913757,-0.11589359060207528,-0.05269016364532586,-4.3452546613201735,-6.077272711173323,-2.762987081558776,0.8521855496155877,0.817928609714207,0.9238926773414096,-0.1734533640603152,-0.2226005890042295,-0.08237680038508002,-1.3075142240340976,-1.6779924562327295,-0.6209671332546534,-164.6743355206672,-211.33406249782487,-78.20744751318053,0.8386631910233958,-0.19237378092119395,-1.4501388096353955,0.8016539544960339,-0.2474210279779108,-1.865092182898012,0.9166080719289214,-0.09097882794724646,-0.6858103460340547,-182.63712967700195,-234.8982598108327,-86.37409899673233,-0.14262458560129798,-0.1870997266652823,-0.0648432127794013,-17.96279415633476,-23.564197313007845,-8.166651483551803,0.274
06071002207,06071002207,Census Tract 22.07; San Bernardino County; California,4609,2605,600,Rancho Cucamonga city,California,180153,0.3043117568858928,0.2269108185925033,06071,4609,2605,600,0.010125,0.009493868073,0.003212018401,0.919979276993143,0.8812457703970145,0.9396651017382768,-0.08698100599439204,-0.1347572193730757,-0.06420893800366795,-4.059066498360048,-6.288597243916371,-2.996382326996419,-88.06826856932193,-136.44168461523913,-65.01154972871379,0.912338178738819,0.8701752969713936,0.9338355600660794,-0.09608478884700558,-0.1491937354237192,-0.07085234570553166,-4.483904766932969,-6.962293506500208,-3.3064044212375534,-97.28584870759316,-151.0586571165157,-88.06826856932193,-0.4248382685729206,-0.673696262583837,-0.31002209424113447,-9.217580138271222,-14.616972501276567,-6.726450298137003,0.9494619863655096,0.9328569195313036,0.9661877663551948,-0.05322805374014747,-0.07197575433372069,-0.03499551000563488,-0.4453755164035173,-0.6022433003357214,-0.2928182085456974,-17.096948806277055,-23.118744734576634,-11.240622209047883,0.94455084247211,0.926395722339249,0.9628700709639988,-0.05870425924640186,-0.07945230735186494,-0.03856172307737,-0.4911966141875273,-0.6648019217279347,-0.3226578114773187,-18.85591609165172,-25.52022732160978,-12.386096409877878,-0.04582109778400994,-0.06255862139221335,-0.0298396029316213,-1.758967285374662,-2.401482587033142,-1.1454742008299923,0.9328569195313036,0.9163729384626572,0.9661877663551948,-0.07197575433372069,-0.09125876379287091,-0.03499551000563488,-0.40999698965940135,-0.5198391983727513,-0.1993456530845094,-68.33283160990023,-86.63986639545854,-33.2242755140849,0.926395722339249,-0.07945230735186494,-0.4525858344564322,0.9084049269329004,-0.10083066521485869,-0.5743638199576191,0.9628700709639988,-0.03856172307737,-0.2196599469384662,-75.43097240940537,-95.72730332626983,-36.609991156411034,-0.04258884479703084,-0.05452462158486781,-0.02031429385395677,-7.09814079950514,-9.087436930811304,-3.38571564232613,0.8065
06071002028,06071002028,Census Tract 20.28; San Bernardino County; California,4312,3277,1401,Rancho Cucamonga city,California,71033,0.41081085916704385,0.20726664672273315,06071,4312,3277,1401,0.010125,0.009493868073,0.003212018401,0.8808400787881616,0.8250465467720505,0.909672599953386,-0.1352798584911982,-0.21205282770098893,-0.09929660413124758,-5.906183341867222,-9.258014404597477,-4.335190439766138,-136.9708567223382,-214.70348804725128,-100.53781168288818,0.8697346524075872,0.8093312243515406,0.9011013181431828,-0.14977596584408143,-0.2355880632200107,-0.10975312083729805,-6.539068892786751,-10.285539252122447,-4.791711502635595,-151.64816541713245,-238.5329140102608,-136.9708567223382,-0.6328855509195286,-1.0275248475249723,-0.4565210628694567,-14.677308694794265,-23.82942596300957,-10.587223164876084,0.92413963028303725,0.8996651324822736,0.9490186387471208,-0.08208756256208698,-0.11152468167893934,-0.05372008427588325,-0.8640359772476037,-1.1738847434872648,-0.5654460196699054,-26.366676144266208,-35.821932971842074,-17.25498991974078,0.9168775819047662,0.8902028455237873,0.9440656939843473,-0.09065814208539294,-0.12333947821926934,-0.05924831965833541,-0.9542480486365792,-1.2982447434200746,-0.6236350328656504,-29.119562057875463,-39.616867361003195,-19.030669297090338,-0.09021207138897536,-0.12435999993280976,-0.05818901319574499,-2.752885913609257,-3.794934389161116,-1.7756793773495574,0.8996651324822736,0.8755926792988648,0.9490186387471208,-0.11152468167893934,-0.14208355510778714,-0.05372008427588325,-1.4833796612551813,-1.889840461078155,-0.7145259615729339,-105.88006147431702,-134.89225275361562,-51.00113929856773,0.8902028455237873,-0.12333947821926934,-1.6405271969033663,0.8640369874325736,-0.1573578614631199,-2.093002622549359,0.9440656939843473,-0.05924831965833541,-0.7880565182668193,-117.09687344064,-149.39347769802708,-56.24957303831687,-0.1571475356481851,-0.20316216147120447,-0.07353055669388542,-11.21681196632299,-14.501224944411453,-5.248433739749138,0.4205
06071002044,06071002044,Census Tract 20.44; San Bernardino County; California,3077,2143,904,Rancho Cucamonga city,California,71891,0.3952914724464626,0.19735263076187784,06071,3077,2143,904,0.010125,0.009493868073,0.003212018401,0.886438199600184,0.8330073688288617,0.9139828765996952,-0.12811022861045082,-0.20046957256322456,-0.09411240144926536,-3.9912261310228665,-6.24555435711755,-2.932036575001318,-129.71160646808147,-202.97544222026485,-95.28880646738116,0.8758168759912179,0.8179254611716017,0.905799059196022,-0.14179119792392225,-0.2226052953133328,-0.10399761387209852,-4.417451599620576,-6.93518449850114,-3.2400066610800273,-143.56358789797127,-225.38786150474945,-129.71160646808147,-0.4262254685977096,-0.6896301413835904,-0.3079700860787087,-13.851981429889817,-22.412419284484574,-10.00877757811858,0.9277872132415044,0.9044274169949076,0.9515014580029364,-0.0778333498542175,-0.10567192149332023,-0.05097053881436492,-0.5357546116143147,-0.7273773949628409,-0.35084833528827913,-25.000215194321733,-33.94201563055721,-16.37183085806249,0.9208591781759494,0.89538763180536,0.946782896612997,-0.08594237175418484,-0.1168347255185012,-0.05620834890171852,-0.5915718915685523,-0.8042149427009132,-0.38690204381188326,-27.60484795000244,-37.527528824121006,-18.054225096214804,-0.05581727995423757,-0.07683754773807228,-0.03605370852360412,-2.6046327556807083,-3.585513193563802,-1.6823942381523156,0.9044274169949076,0.8814203808667855,0.9515014580029364,-0.10567192149332023,-0.13453242256164272,-0.05097053881436492,-0.9069246946369078,-1.154618696492557,-0.437452444286429,-100.32352816779957,-127.72330713413244,-48.39075711133064,0.89538763180536,-0.1168347255185012,-1.0027289772577062,0.870364957507037,-0.14894331553084714,-1.2782995619565871,0.946782896612997,-0.05620834890171852,-0.4824057227629593,-110.92134704178166,-141.40481880050743,-53.36346490740701,-0.09580428262079832,-0.12368086546403,-0.04495327847653035,-10.597818873982115,-13.681511666375002,-4.972707796076366,0.1936
06071002050,06071002050,Census Tract 20.50; San Bernardino County; California,3644,2208,757,Rancho Cucamonga city,California,54053,0.42296955239782336,0.2159555344614943,06071,3644,2208,757,0.010125,0.009493868073,0.003212018401,0.8764789306297472,0.8188628131814042,0.9063099112097136,-0.14092873776384252,-0.22120577940870317,-0.10337533290928236,-5.199636244165851,-8.161497834173808,-3.814084595354427,-142.69034698589053,-223.97085165131196,-104.66752457064838,0.86499904657169,0.8026611887627738,0.8974378915004865,-0.1560706384167341,-0.2458556785851391,-0.11428323839550956,-5.7583042397046125,-9.070968189238,-4.216537222221523,-158.02152139694329,-248.92887456745336,-142.69034698589053,-0.5586679955387615,-0.909470355064192,-0.4024526268670958,-15.331174411052729,-24.958022916141385,-11.044254304805044,0.921291945848966,0.8959516368879017,0.9470779962059062,-0.08543226119110908,-0.11613167366210916,-0.05587924543290515,-0.6058972689266163,-0.8236216966135006,-0.3963032433583863,-27.44099949848806,-37.30170727416217,-17.948516456448658,0.9137702236561448,0.8861617982036236,0.9419423455175324,-0.09436702369096228,-0.12846209577883255,-0.06163610199578499,-0.6692638253268861,-0.9110707349635772,-0.43713165665823434,-30.31086165429738,-41.26226154726346,-19.797629377637424,-0.06336655640026978,-0.08744903835007667,-0.04082841329984799,-2.8698621558093196,-3.960554273101298,-1.8491129211887676,0.8959516368879017,0.871053886997866,0.9470779962059062,-0.11613167366210916,-0.1480345991527042,-0.05587924543290515,-0.834621863155478,-1.0639036626285747,-0.40159620940820345,-110.25387888447533,-140.54209545952108,-53.05101841587892,0.8861617982036236,-0.12846209577883255,-0.923238857606932,0.8591114859451185,-0.16399328417765055,-1.1785964678643437,0.9419423455175324,-0.06163610199578499,-0.4429699208076397,-121.96021897053262,-155.69306048406125,-58.51650208819547,-0.08861699445145399,-0.11469280523576895,-0.04137371139943624,-11.706340086057333,-15.150965024540156,-5.4654836723165445,0.4514
06071002029,06071002029,Census Tract 20.29; San Bernardino County; California,3912,2968,1274,Rancho Cucamonga city,California,68261,0.41121786402208,0.18006910072116833,06071,3912,2968,1274,0.010125,0.009493868073,0.003212018401,0.8806937415686241,0.8248387965952817,0.9095598344187856,-0.13546849807161876,-0.212358104550535,-0.0994328928772522,-5.365771740118747,-8.411292163142141,-3.938437453975083,-137.161854297514,-215.0125808574167,-100.67580403821786,0.8695757122705446,0.8091070548821065,0.9009784455885488,-0.14998612068971565,-0.2359303926051023,-0.10990446541345082,-5.9408002543989475,-9.344966920695496,-4.3532059705613735,-151.8609471983371,-238.87952251266609,-137.161854297514,-0.5750285142802003,-0.933674757553355,-0.41476851658629066,-14.699092900823116,-23.866941655249363,-10.60246719290109,0.924044163540354,0.8995405768450114,0.948953612636462,-0.08219935740801722,-0.11167858987232487,-0.05379228940571354,-0.7836287184813432,-1.064662219061555,-0.5128164518603096,-26.402584854492694,-35.87136856676397,-17.278182340306923,0.9167733942394978,0.8900672762855804,0.943994538816045,-0.09078209106356344,-0.123510577956747,-0.05932816227326577,-0.8654502410289926,-1.177459763373962,-0.5655914259923152,-29.159374697742336,-39.67182491152163,-19.05631489192437,-0.0818215225476494,-0.1127975443124074,-0.0527749741320056,-2.756789843249643,-3.8004563447576616,-1.778132551617439,0.8995405768450114,0.8754403640859761,0.948953612636462,-0.11167858987232487,-0.14228226276049452,-0.05379228940571354,-1.3507735317049945,-1.720930706482695,-0.6506278492781994,-106.02617988265264,-135.0809031776056,-51.06968989624799,0.8900672762855804,-0.123510577956747,-1.4938836511124645,0.8638716533455558,-0.15757936509116097,-1.9059520338800915,0.943994538816045,-0.05932816227326577,-0.7175852719401633,-117.2593132741338,-149.60377032025838,-56.32537456359209,-0.14311011940746998,-0.18502132739739663,-0.06695742266196392,-11.23313339148116,-14.522867142652796,-5.255684667344107,0.1858
