geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
25025000506,25025000506,Census Tract 5.06; Suffolk County; Massachusetts,2012,452,118,Boston city,Massachusetts,29841,0.6162459188385331,0.22446729060769996,25025,2012,452,118,0.007762,0.00798440667,0.00293016251099999,0.8099831121752911,0.7265636075050531,0.854495181382233,-0.23459364148272113,-0.37634198805236085,-0.17028161397282324,-3.6636826805200298,-5.87738702066,-2.6593124859659927,-182.09158451888817,-292.1166511262425,-132.1725887657054,0.7930919842768545,0.703721800192551,0.8411638107126069,-0.26088779085543956,-0.4210160886395474,-0.1888290809287577,-4.074322197631283,-6.5750688826005765,-2.9489709482520627,-202.5011032619922,-326.79268800201675,-182.09158451888817,-0.4106395171112536,-0.6976818619405769,-0.28965846228607006,-20.409518743104055,-34.6760368757742,-14.396543851196324,0.8771853065667098,0.8389382003605802,0.9167568102671158,-0.14000997567319623,-0.19198291312780197,-0.09080182312322244,-0.18543389581139696,-0.25426859292944404,-0.12026097231684592,-41.025198188362154,-56.25411347996549,-26.606409804611935,0.8657659138823557,0.8243335334989113,0.9088235230736348,-0.15504662861546276,-0.2131012015918685,-0.10032363226911964,-0.20534894201893783,-0.28223836068300295,-0.13287197490153052,-45.43118186259687,-62.44211519535463,-29.39645462423242,-0.01991504620754092,-0.02796976775355891,-0.01261100258468458,-4.405983674234717,-6.188001715389141,-2.790044819620484,0.8389382003605802,0.8019842718817222,0.9167568102671158,-0.19198291312780197,-0.24690724626515057,-0.09080182312322244,-0.18087861894823096,-0.23262612794619447,-0.08554984449879967,-153.28696521036525,-197.14078639508008,-72.49986821932175,0.8243335334989113,-0.2131012015918685,-0.20077542533426523,0.7844810123002715,-0.2747281123704694,-0.25883783479597966,0.9088235230736348,-0.10032363226911964,-0.09452091208048594,-170.1486655375129,-219.35409728472857,-80.10246786481859,-0.01989680638603425,-0.02621170684978518,-0.00897106758168626,-16.861700327147666,-22.213310889648465,-7.602599645496838,0.3509
25025030301,25025030301,Census Tract 303.01; Suffolk County; Massachusetts,1098,794,549,Boston city,Massachusetts,27632,0.5095149601758989,0.3298783098775046,25025,1098,794,549,0.007762,0.00798440667,0.00293016251099999,0.8460539297970506,0.7761658674738843,0.8827307851892657,-0.1819577508964205,-0.28838440584176694,-0.1328482214264122,-1.5507669565789015,-2.457806854441887,-1.1322223483935692,-141.2356062458016,-223.84397581437952,-103.11678947118118,0.832027827618925,0.7567457566846144,0.8717884283588088,-0.20188287795826884,-0.32144777974191613,-0.14706730150405506,-1.720582358785867,-2.7395952776597148,-1.253406960913374,-156.70148987120828,-249.5077666356753,-141.2356062458016,-0.16981540220696556,-0.2817884232178276,-0.12118461251980484,-15.4658836254067,-25.663790821295773,-11.036849956266378,0.9012741065508366,0.8699581729987353,0.9333787076262224,-0.1095403637268422,-0.14948055094765308,-0.0713764861244901,-0.2548510273835556,-0.3477738313692882,-0.16606089482426067,-32.09710672336972,-43.80023065104385,-20.914470380889256,0.8919542587747278,0.8579228001543276,0.9269657297456596,-0.12113372424914928,-0.1656060426650449,-0.07878853328739523,-0.281823549104459,-0.3852905785428717,-0.1833053859891084,-35.49414976126688,-48.5252617812181,-23.086320653540103,-0.02697252172090342,-0.0375167471735835,-0.01724449116484774,-3.397043037897157,-4.725031130174244,-2.17185027265085,0.8699581729987353,0.8394194460560027,0.9333787076262224,-0.14948055094765308,-0.19129954005531105,-0.0713764861244901,-0.655238915903922,-0.838549914648471,-0.3128744916495541,-119.35135080217158,-152.74133235855572,-56.98988918935412,0.8579228001543276,-0.1656060426650449,-0.7259240294142518,0.8248537031309743,-0.212336195138855,-0.9307628144792532,0.9269657297456596,-0.07878853328739523,-0.34536475019396806,-132.2265991647089,-169.53785327490954,-62.90796906993954,-0.0706851135103298,-0.09221289983078228,-0.03249025854441395,-12.875248362537302,-16.79652091635379,-5.918079880585419,0.1005
25025070301,25025070301,Census Tract 703.01; Suffolk County; Massachusetts,2014,1134,425,Boston city,Massachusetts,24030,0.49545996442461976,0.2654936642638631,25025,2014,1134,425,0.007762,0.00798440667,0.00293016251099999,0.850922141658575,0.7829452964103303,0.8865178918646969,-0.1751956507452607,-0.27722844058815893,-0.1280088187465743,-2.738775443144613,-4.333820171872413,-2.0011193645373724,-135.98686410847134,-215.18471558452896,-99.36044511109098,0.8372955960344678,0.7640197078873466,0.8759034875094243,-0.19432134211157892,-0.30886676047294875,-0.14167829476673996,-3.0377610265447323,-4.828411522709131,-2.214809744894583,-150.83222574700758,-239.7423794791028,-135.98686410847134,-0.2989855834001194,-0.4945913508367177,-0.21369038035721075,-14.845361638536216,-24.557663894573867,-10.61024728685257,0.9044951744247928,0.8741276417135485,0.9355899220485332,-0.10558909353600776,-0.14399768669905516,-0.06884434775701409,-0.35085189271193984,-0.47847613074995826,-0.22875629389535743,-30.939320344968237,-42.193662323629475,-20.17251268918496,0.8954614202928335,0.8624468476201025,0.9293816396595748,-0.11674269526093076,-0.1594917446326942,-0.07598424299224597,-0.38791312834429137,-0.5299598528822246,-0.25248076839510114,-34.20750690866767,-46.73367309367059,-22.26461802425936,-0.03706123563235153,-0.05148372213226632,-0.02372447449974368,-3.26818656369943,-4.540010770041122,-2.092105335074399,0.8741276417135485,0.8444776263554125,0.9355899220485332,-0.14399768669905516,-0.1841639953396863,-0.06884434775701409,-0.4886378383114151,-0.624937098924717,-0.23361453950473368,-114.97360901445062,-147.044023276404,-54.96812694229028,0.8624468476201025,-0.1594917446326942,-0.5412149536034685,0.8303227983762888,-0.20435088854059905,-0.6934387539306937,0.9293816396595748,-0.07598424299224597,-0.25784286603893053,-127.344694965522,-163.16205974839852,-60.66890965621894,-0.05257711529205339,-0.0685016550059766,-0.02422832653419684,-12.371085951071388,-16.118036471994493,-5.70078271392867,0.1714
25025981900,25025981900,Census Tract 9819; Suffolk County; Massachusetts,0,0,0,Boston city,Massachusetts,34141,0.7377475882689685,0.22694100222996663,25025,0,0,0,0.007762,0.00798440667,0.00293016251099999,0.7707884819489775,0.6739435704493183,0.8234496595218992,-0.29737278568492564,-0.48380375427174094,-0.21440331954306377,-0,-0,-0,NA,NA,NA,0.7509806343089416,0.6478670428702049,0.8076082741385309,-0.3315922599258609,-0.5435265784932699,-0.23822406483724032,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8505454883916043,0.8049693544614679,0.8981945683852159,-0.17571607121333008,-0.24228331731834615,-0.11334451932593066,-0,-0,-0,NA,NA,NA,0.8368879213036557,0.7876935360537137,0.8886023693259333,-0.1949031340328794,-0.2695292702412234,-0.1253627432465317,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8049693544614679,0.7613961766015452,0.8981945683852159,-0.24228331731834615,-0.3133767028663728,-0.11334451932593066,-0,-0,-0,NA,NA,NA,0.7876935360537137,-0.2695292702412234,-0,0.7409207553577059,-0.3496720030703073,-0,0.8886023693259333,-0.1253627432465317,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
25025081302,25025081302,Census Tract 813.02; Suffolk County; Massachusetts,1594,1044,491,Boston city,Massachusetts,38120,0.6058633759131133,0.22580615097566625,25025,1594,1044,491,0.007762,0.00798440667,0.00293016251099999,0.8134233985308104,0.7312462518618719,0.8572017487962383,-0.22937206110148872,-0.3675283770054717,-0.16658651408993522,-2.8379351856019905,-4.547291888132455,-2.061112968651527,-178.0385938269756,-285.2755262316471,-129.30445223660772,0.7967981682840004,0.7087123785790386,0.8440950495436601,-0.25502296541873193,-0.41100964259293776,-0.18470070466664412,-3.1553042825828346,-5.085269412215375,-2.2852331101782517,-197.94882575801972,-319.0256845806383,-178.0385938269756,-0.31736909698084403,-0.5379775240829199,-0.22412014152672463,-19.91023193104417,-33.75015834899121,-14.060234725641449,0.8795000604706861,0.841906541848699,0.9183606679422353,-0.13700958640619698,-0.18778029424044124,-0.0888968080925042,-0.41912460929939593,-0.5744367567413573,-0.2719433065747068,-40.14603537350536,-55.022677848789016,-26.04820944202172,0.8682793271187962,0.8275424342690172,0.9105726522920224,-0.1517031083974916,-0.2083972477898582,-0.09821000826554369,-0.4640734105137531,-0.6375058661956745,-0.30043322093938285,-44.45147610284992,-61.063780286942006,-28.777128442469625,-0.04494880121435718,-0.06306910945431721,-0.02848991436467607,-4.305440729344558,-6.041102438152989,-2.7289190004479,0.841906541848699,0.8055513529547542,0.9183606679422353,-0.18778029424044124,-0.24138578668139543,-0.0888968080925042,-0.7361632888095193,-0.9463152420440664,-0.34850603933047075,-149.93142338279418,-192.7322285222131,-70.97882674755006,0.8275424342690172,-0.2083972477898582,-0.8169888322541263,0.788320017446359,-0.2685203697342934,-1.052692133088443,0.9105726522920224,-0.09821000826554369,-0.3850169847225755,-166.39283752629862,-214.39758311373583,-78.41486450561621,-0.08082554344460702,-0.10637689104437664,-0.03651094539210481,-16.461414143504484,-21.66535459152274,-7.436037758066154,0.9725
25025000804,25025000804,Census Tract 8.04; Suffolk County; Massachusetts,2608,1118,404,Boston city,Massachusetts,47859,0.5027793207295911,0.2447942888451027,25025,2608,1118,404,0.007762,0.00798440667,0.00293016251099999,0.8483834598012032,0.7794074474232472,0.8845436744826045,-0.1787122773873081,-0.28302597480437325,-0.13052642718284008,-3.617725529985385,-5.72937858365347,-2.6422851012846778,-138.71646970802854,-219.68476164315453,-101.31461277932048,0.8345481757566956,0.7602230029001148,0.8737580888016035,-0.19825317345315277,-0.31540350158463876,-0.14448153649889825,-4.013297673151514,-6.384806442014312,-2.924782509882001,-153.8841132343372,-244.8161979299966,-138.71646970802854,-0.3955721431661292,-0.6554278583608415,-0.2824974085973233,-15.167643526308634,-25.131436286842085,-10.83195585112436,0.9028163196417804,0.8719538388867994,0.9344377450617924,-0.10764501952820273,-0.14684970167305383,-0.07016225027797028,-0.35263665400205596,-0.4810681224839984,-0.22984603731523295,-31.541740071740247,-43.02934905939163,-20.55867954519078,0.8936332943432681,0.8600879109845248,0.9281227325597856,-0.1190272411849884,-0.16267184694564626,-0.07744370967186119,-0.3899239207771531,-0.5329002313220634,-0.2536995280588599,-34.87691599080082,-47.665494751526246,-22.692265479325577,-0.03728726677509719,-0.05183210883806505,-0.02385349074362697,-3.335175919060572,-4.63614569213462,-2.133585934134792,0.8719538388867994,0.8418397089657835,0.9344377450617924,-0.14684970167305383,-0.1878745910293534,-0.07016225027797028,-0.47369312596043983,-0.6060271236462696,-0.22632239139706065,-117.25077375258412,-150.00671377382912,-56.02039391016352,0.8600879109845248,-0.16267184694564626,-0.524730624628711,0.8274701726737267,-0.2085027751136864,-0.6725674631258161,0.9281227325597856,-0.07744370967186119,-0.24981019710963495,-129.8838179774037,-166.47709483312278,-61.83420720535519,-0.05103749866827117,-0.0665403394795464,-0.02348780571257436,-12.633044224819598,-16.470381059293665,-5.8138132951916734,0.4349
25025051101,25025051101,Census Tract 511.01; Suffolk County; Massachusetts,4680,3165,1287,Boston city,Massachusetts,69925,0.5005941980504482,0.27020684741923456,25025,4680,3165,1287,0.007762,0.00798440667,0.00293016251099999,0.8491405645139386,0.780461960692975,0.8851325971085481,-0.17766132227167325,-0.2812924272594866,-0.12977423186840917,-6.4537536186523665,-10.218273719416471,-4.714199510728931,-137.9007183472728,-218.33918203881353,-100.7307587762592,0.8353674460860685,0.7613544924723328,0.8743980259290951,-0.19707801002454828,-0.31344861019039627,-0.14364393599521913,-7.159087324633345,-11.386384365553964,-5.21803260199209,-152.97195138105437,-243.2988112297856,-137.9007183472728,-0.7053337059809781,-1.1681106461374924,-0.503833091263159,-15.071233033781583,-24.959629190972063,-10.765664343229894,0.9033171988720672,0.8726022399485608,0.934781567653412,-0.10703084281873113,-0.14599751664509733,-0.069768633233009,-0.992600220363988,-1.353975764163161,-0.6470318171638219,-31.361776314817945,-42.77964499725627,-20.443343354307167,0.8941786724421756,0.8607914722080187,0.9284983883790694,-0.11834472328534268,-0.1617215461427576,-0.07700779292224179,-1.0975247444411274,-1.4997998531205916,-0.7141675260262866,-34.67692715453799,-47.387041172846494,-22.564534787560397,-0.10492452407713936,-0.1458240889574307,-0.06713570886246478,-3.3151508397200433,-4.607396175590228,-2.1211914332532316,0.8726022399485608,0.8426263695930988,0.934781567653412,-0.14599751664509733,-0.18676561295238883,-0.069768633233009,-1.500260463321757,-1.9191906236436111,-0.7169376878780954,-116.5703545704551,-149.12126057836915,-55.706114054242065,0.8607914722080187,-0.1617215461427576,-1.661839511524266,0.8283207686524944,-0.20726177327026585,-2.1298077607115227,0.9284983883790694,-0.07700779292224179,-0.7913267961245697,-129.12505917049464,-165.4862284935138,-61.48615354503261,-0.161579048202509,-0.21061713706791152,-0.07438910824647427,-12.55470460003955,-16.36496791514464,-5.780039490790541,0.7578
25025180101,25025180101,Census Tract 1801.01; Suffolk County; Massachusetts,3490,2701,944,Boston city,Massachusetts,58051,0.494421611728222,0.25319723791748217,25025,3490,2701,944,0.007762,0.00798440667,0.00293016251099999,0.8512829038251136,0.7834484885881248,0.8867983187699278,-0.17469761874301495,-0.2764081041270869,-0.12765211529391887,-4.732450179224655,-7.487724167778225,-3.4580166590007804,-135.6002916683282,-214.54797042344487,-99.08357189113984,0.8376860877810149,0.7645598569930145,0.8762082685749375,-0.19376460297788375,-0.30794206739150914,-0.1412811723705792,-5.248962960617026,-8.3419596815542,-3.827219365192121,-150.40008483143342,-239.02463270928945,-135.6002916683282,-0.5165127813923709,-0.8542355137759756,-0.36920270619134055,-14.799793163105184,-24.476662285844576,-10.57887410290374,0.9047335961001558,0.8744364645645676,0.9357534894358972,-0.10529774102618604,-0.14359366348927105,-0.06865751641795406,-0.8333651712626237,-1.1364532306177844,-0.5433809155875974,-30.853949324791692,-42.075276957341146,-20.11776807062559,0.8957210681659157,0.8627820192638991,0.9295603714276643,-0.11641897856394798,-0.1590413078533688,-0.07577735748798223,-0.921382748230438,-1.2587115874033203,-0.5997299646257067,-34.1126526556993,-46.60168779723511,-22.203997209393066,-0.08801757696781431,-0.12225835678553598,-0.05634904903810933,-3.2587033309076014,-4.526410839893964,-2.086229138767469,0.8744364645645676,0.8448525205987357,0.9357534894358972,-0.14359366348927105,-0.18363853526922463,-0.06865751641795406,-1.0823056330795968,-1.3841350401037604,-0.5174909182392906,-114.65102045334712,-146.62447458726277,-54.818953203314685,0.8627820192638991,-0.1590413078533688,-1.198738852393083,0.8307282788173085,-0.20376304201860124,-1.5358190802524123,0.9295603714276643,-0.07577735748798223,-0.5711551532025466,-126.98504792299607,-162.692699179281,-60.50372385620197,-0.11643321931348628,-0.1516840401486521,-0.05366423496325601,-12.33402746964897,-16.068224592018232,-5.6847706528872886,0.6343
25025981000,25025981000,Census Tract 9810; Suffolk County; Massachusetts,30,0,0,Boston city,Massachusetts,61894,0.7275669968274678,0.20811338400007484,25025,30,0,0,0.007762,0.00798440667,0.00293016251099999,0.7739984832219923,0.6782023305719259,0.8260070803304764,-0.29199219595006326,-0.474486233564994,-0.2106433755990456,-0.06799330274893173,-0.1104888643479445,-0.04905041644199376,-226.6443424964391,-368.29621449314834,-163.50138813997918,0.7544216109284794,0.6523718391472109,0.8103677459208019,-0.325518762339381,-0.5328681282552191,-0.23400765274008217,-0.07580029899834825,-0.12408367234551032,-0.05449102201705554,-252.6676633278275,-413.61224115170114,-226.6443424964391,-0.00780699624941652,-0.01359480799756583,-0.00544060557506177,-26.023320831388418,-45.316026658552786,-18.13535191687259,0.8527462305341366,0.8077620113837677,0.8997353603147408,-0.17268181809918734,-0.2379883999334305,-0.11143792286899248,-0,-0,-0,NA,NA,NA,0.8392701735116777,0.7907000516095732,0.8902792839494214,-0.19151142452232747,-0.2647020800926589,-0.1232430294950142,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8077620113837677,0.7647167136930452,0.8997353603147408,-0.2379883999334305,-0.30767378572216847,-0.11143792286899248,-0,-0,-0,NA,NA,NA,0.7907000516095732,-0.2647020800926589,-0,0.7444758949392624,-0.3432268348750021,-0,0.8902792839494214,-0.1232430294950142,-0,NA,NA,NA,0,0,0,NA,NA,NA,0
25025981202,25025981202,Census Tract 9812.02; Suffolk County; Massachusetts,77,0,0,Boston city,Massachusetts,62050,0.3320454434347155,0.25770271076965856,25025,77,0,0,0.007762,0.00798440667,0.00293016251099999,0.909622520467021,0.8662523159600379,0.9317607501725294,-0.09935712616985028,-0.15439806806373044,-0.07323687954749665,-0.0593831710264391,-0.09227971093192204,-0.04377177874667051,-77.1210013330378,-119.84378043106756,-56.84646590476691,0.9010467499131894,0.8539036099898148,0.9251983579960972,-0.10982032851940714,-0.17109236721920845,-0.08084930259270776,-0.06563675502750814,-0.1022574594853732,-0.04832152607779402,-85.24253899676383,-132.80189543554962,-77.1210013330378,-0.00625358400106903,-0.00997774855345116,-0.0045497473311235,-8.121537663726016,-12.958115004482035,-5.908762767692862,0.9428016706663368,0.9240972334815754,0.9616870259015567,-0.0606684641248434,-0.0821372078265593,-0.03983933760833035,-0,-0,-0,NA,NA,NA,0.9372649528943136,0.9168313120068008,0.9579374073265614,-0.0669341651066306,-0.0907131845346293,-0.04390954184660985,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.9240972334815754,0.9055738386700388,0.9616870259015567,-0.0821372078265593,-0.10427218333586057,-0.03983933760833035,-0,-0,-0,NA,NA,NA,0.9168313120068008,-0.0907131845346293,-0,0.8966361703638493,-0.11527956717852042,-0,0.9579374073265614,-0.04390954184660985,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
25025100100,25025100100,Census Tract 1001; Suffolk County; Massachusetts,3700,2359,861,Boston city,Massachusetts,54125,0.6282318347653946,0.22406869449072653,25025,3700,2359,861,0.007762,0.00798440667,0.00293016251099999,0.8060296338064213,0.7211951011390142,0.8513812651803006,-0.24064917474257927,-0.3865873442854192,-0.17456190416431802,-6.911299909102032,-11.10255657547067,-5.013313150456716,-186.7918894351901,-300.06909663434243,-135.49495001234365,0.7888348878079022,0.6980042144378589,0.8377925577405254,-0.2676924099780953,-0.4326561062462279,-0.19361289469667528,-7.687965399124911,-12.42562377772792,-5.560446167951697,-207.7828486249976,-335.82766966832213,-186.7918894351901,-0.7766654900228787,-1.3230672022572492,-0.5471330174949811,-20.990959189807533,-35.75857303397971,-14.787378851215706,0.8745206609454604,0.8355244711047078,0.914908752295754,-0.14348356151915442,-0.1968530361269097,-0.09300517400312208,-0.9917947307104166,-1.360698061073379,-0.6428753268212399,-42.04301529081884,-57.68113866355994,-27.25202741929801,0.8628734013411578,0.8206445536776756,0.9068084542335466,-0.15891856029599172,-0.21855436134749487,-0.1027687218082024,-1.0984853529204417,-1.5107031193206697,-0.7103634429761015,-46.5657207681408,-64.03997962359769,-30.112905594578276,-0.1066906222100249,-0.1500050582472905,-0.06748811615486161,-4.522705477321955,-6.358840960037749,-2.8608781752802717,0.8355244711047078,0.7978859658247569,0.914908752295754,-0.1968530361269097,-0.25331193031616034,-0.09300517400312208,-1.3532807921035073,-1.7414116462319629,-0.6393709643549881,-157.17546946614488,-202.25454660069255,-74.25911316550385,0.8206445536776756,-0.21855436134749487,-1.5024681613309547,0.7800723939228542,-0.2819323024253768,-1.9381645162933003,0.9068084542335466,-0.1027687218082024,-0.7064911976384685,-174.50269005005282,-225.1062155973636,-82.05472678727857,-0.14918736922744746,-0.19675287006133743,-0.06712023328348038,-17.327220583907952,-22.85166899667102,-7.7956136217747245,0.9595
25021401202,25021401202,Census Tract 4012.02; Norfolk County; Massachusetts,902,551,256,Boston city,Massachusetts,128143,0.8163138989518713,0.15359195103863357,25021,902,551,256,0.01087099999999999,0.00798440667,0.00293016251099999,0.7464597210104207,0.6419646000861028,0.8039778686606153,-0.33965701276739063,-0.5577182914227297,-0.24381533246175952,-3.3305550699864614,-5.468785902542957,-2.390765864230992,-369.2411385794303,-606.2955546056494,-265.0516479191787,0.7249482669273072,0.61413265200928,0.7866263740298662,-0.3794087738680988,-0.628312705289751,-0.2712515534878729,-3.7203466082095313,-6.161009452122804,-2.6597956254459327,-412.4552780720102,-683.0387419204883,-369.2411385794303,-0.3897915382230699,-0.6922235495798468,-0.2690297612149406,-43.21413949257981,-76.74318731483889,-29.82591587748787,0.833751724043378,0.7837399444632138,0.8863922847392682,-0.1993978197135008,-0.2759334356562666,-0.1281686643901119,-0.3219316768708998,-0.4454999245889741,-0.20693081352994644,-58.42680160996367,-80.8529808691423,-37.555501548084656,0.8187294633079406,0.7648727347008345,0.8757669749417013,-0.22140468227400276,-0.3074070425469292,-0.14185625698727533,-0.3574621865672911,-0.49631467802030493,-0.2290296992823677,-64.8751699759149,-90.07525916883937,-41.566188617489594,-0.03553050969639132,-0.05081475343133085,-0.02209888575242122,-6.4483683659512385,-9.222278299697068,-4.01068706940494,0.7837399444632138,0.736251015958999,0.8863922847392682,-0.2759334356562666,-0.3582324211769765,-0.1281686643901119,-0.5640101796172572,-0.7322299732622592,-0.26197778914339864,-220.31647641299108,-286.02733330557004,-102.3350738841401,0.7648727347008345,-0.3074070425469292,-0.6283424872746688,0.7140497933293707,-0.40046255785236073,-0.8185487150084223,0.8757669749417013,-0.14185625698727533,-0.2899553393844314,-245.4462840916675,-319.74559180016496,-113.26380444704353,-0.0643323076574116,-0.08631874174616305,-0.02797755024103276,-25.129807678676407,-33.71825849459494,-10.928730562903423,0.6191
25025010206,25025010206,Census Tract 102.06; Suffolk County; Massachusetts,2001,605,146,Boston city,Massachusetts,28951,0.5579183091939037,0.2951587171417714,25025,2001,605,146,0.007762,0.00798440667,0.00293016251099999,0.8295006488892848,0.7532645367044778,0.8698119084356962,-0.20554456628697845,-0.32755486455659594,-0.14967384362262773,-3.192469283962573,-5.087504198235284,-2.3246985167718717,-159.54369235195267,-254.2480858688298,-116.17683741988364,0.8141387069848574,0.732221157614177,0.8577641363039205,-0.22829192546743707,-0.36570760022605264,-0.165821649187817,-3.5457758528819716,-5.680083408302196,-2.575502389632667,-177.20019254782466,-283.8622392954621,-159.54369235195267,-0.3533065689193986,-0.592579210066912,-0.25080387286079553,-17.656500195871995,-29.614153426632285,-12.533926679699926,0.8902687401684011,0.8557507236794349,0.9258035216744316,-0.12325633247646373,-0.16856459752711933,-0.08014279119545235,-0.21850245622286085,-0.2988226069352398,-0.14207299838412826,-36.11610846658857,-49.39216643557683,-23.48314022878153,0.8799808815573893,0.8425234599579803,0.918693643161483,-0.13638832497156186,-0.18691056988475271,-0.08850214371650479,-0.24178217384570216,-0.3313453985954985,-0.1568920265150481,-39.96399567697557,-54.76783447859479,-25.932566366123655,-0.02327971762284131,-0.03252279166025867,-0.01481902813091984,-3.8478872103869937,-5.3756680430179635,-2.449426137342123,0.8557507236794349,0.82223051722691,0.9258035216744316,-0.16856459752711933,-0.21620394651933256,-0.08014279119545235,-0.19649969133592396,-0.2520339939697152,-0.0934243249397145,-134.5888296821397,-172.62602326692823,-63.9892636573387,0.8425234599579803,-0.18691056988475271,-0.2178860201286728,0.8062931140400315,-0.240243755759461,-0.2800577615031069,0.918693643161483,-0.08850214371650479,-0.10316901756350648,-149.23700008813208,-191.82038459116913,-70.66371065993593,-0.02138632879274885,-0.02802376753339169,-0.00974469262379196,-14.648170405992362,-19.19436132424089,-6.674447002597233,0.3818
25025000805,25025000805,Census Tract 8.05; Suffolk County; Massachusetts,2481,305,99,Boston city,Massachusetts,37051,0.5042084136231799,0.2544770034228733,25025,2481,305,99,0.007762,0.00798440667,0.00293016251099999,0.847888670616082,0.7787185555576401,0.8841587249281002,-0.17940012015185064,-0.28416100125404137,-0.13101864156949874,-3.4548017606269075,-5.47223673319173,-2.5230943724347368,-139.25037326186649,-220.56576917338697,-101.69666958624492,0.8340127990940215,0.759483906650553,0.8733398166184501,-0.1990223664268564,-0.3166835942714862,-0.14502966768648545,-3.8326775999572487,-6.09854128372222,-2.7929120161251824,-154.48116082052596,-245.8098058735276,-139.25037326186649,-0.3778758393303412,-0.6263045505304898,-0.2698176436904456,-15.23078755865946,-25.24403670014066,-10.875358472005065,0.9024888896571166,0.8715300384840597,0.9342129499233488,-0.1080468817515647,-0.1474073822394017,-0.07041975823825722,-0.09656145131335989,-0.1317379135111753,-0.06293410736514453,-31.65949223388848,-43.192758528254195,-20.63413356234247,0.8932767913368248,0.8596280857046448,0.9278771319657771,-0.11947384024548496,-0.16329377393514444,-0.07772889917162325,-0.10677371915841952,-0.1459355748726631,-0.06946628344406676,-35.0077767732523,-47.84772946644691,-22.775830637398936,-0.01021226784505964,-0.01419766136148775,-0.00653217607892223,-3.348284539363818,-4.654970938192707,-2.141697075056469,0.8715300384840597,0.8413256220214274,0.9342129499233488,-0.1474073822394017,-0.1886004346299719,-0.07041975823825722,-0.11651908810999231,-0.1490803942542202,-0.0556637387503555,-117.69604859595184,-150.58625682244465,-56.22599873773283,0.8596280857046448,-0.16329377393514444,-0.1290765858799467,0.8269143465720447,-0.2093150930873048,-0.16545442571241675,0.9278771319657771,-0.07772889917162325,-0.06144129495876894,-130.3803897777239,-167.12568253779472,-62.06191409976661,-0.01255749776995437,-0.01637403145819654,-0.00577755620841343,-12.6843411817721,-16.53942571535005,-5.835915362033774,0.5352
