geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06099002506,06099002506,Census Tract 25.06; Stanislaus County; California,1524,843,299,Modesto city,California,107552,0.4078946419349744,0.25089157970795367,06099,1524,843,299,0.01193099999999999,0.009493868073,0.003212018401,0.8818893063475196,0.8265366221977186,0.9104809816684368,-0.13392915959221008,-0.20986774589739424,-0.09832058014822176,-2.4352130159162595,-3.81599248428396,-1.787747770824613,-159.79088030946585,-250.39320763018108,-117.30628417484336,0.8708743193131441,0.8109392315089821,0.9019821985887948,-0.14827131518667006,-0.23313802211691848,-0.10866933024239286,-2.6959941937140526,-4.239112286620478,-1.9759174793819116,-176.90250614921607,-278.1569741876954,-159.79088030946585,-0.2607811777977931,-0.4231198023365184,-0.18816970855729864,-17.111625839750204,-27.76376655751433,-12.347093737355555,0.924823944503722,0.9005580866601378,0.9494846855741568,-0.08128688270135438,-0.11042254221341598,-0.05320287435209809,-0.22010305380620032,-0.2989945971911649,-0.14405909941444034,-26.10949629966789,-35.46792374746914,-17.088861140503006,0.9176244399874192,0.8911748124640633,0.944575682477131,-0.08977045120301079,-0.1221142990285367,-0.05867641794199047,-0.24307427957271077,-0.33065273555061075,-0.1588799858753329,-28.83443411301433,-39.223337550487635,-18.84697341344399,-0.02297122576651045,-0.03165813835944586,-0.01482088646089255,-2.7249378133464353,-3.755413803018489,-1.7581122729409908,0.9005580866601378,0.8766848035409667,0.9494846855741568,-0.11042254221341598,-0.1406608121424691,-0.05320287435209809,-0.31345277736977395,-0.39928914286296974,-0.15102521999076116,-104.83370480594444,-133.5415193521638,-50.510107020321456,0.8911748124640633,-0.1221142990285367,-0.34664177639633603,0.8652225432841298,-0.15577201237070712,-0.44218480153905193,0.944575682477131,-0.05867641794199047,-0.16656278511030284,-115.93370448037994,-147.88789349132173,-55.706617093746765,-0.03318899902656208,-0.04289565867608219,-0.01553756511954168,-11.09999967443548,-14.346374139157923,-5.196510073425313,0.972
06099002803,06099002803,Census Tract 28.03; Stanislaus County; California,1701,1142,514,Modesto city,California,92375,0.6975753787629336,0.22810141921372243,06099,1701,1142,514,0.01193099999999999,0.009493868073,0.003212018401,0.7835329302670399,0.6909055309239337,0.8335873989709218,-0.2762705450799431,-0.44737587881619745,-0.19963425698915008,-5.60680876856631,-9.079328378875443,-4.051503580553971,-329.6183873348801,-533.7641610156052,-238.18363201375493,0.7646505038874689,0.665825672343961,0.8185519643073711,-0.307787015003611,-0.5018946272822699,-0.22166953792135072,-6.246423896089748,-10.1857662615762,-4.49870147605432,-367.2206876008082,-598.8104798104762,-329.6183873348801,-0.6396151275234381,-1.1064378827007566,-0.4471978955003486,-37.60230026592816,-65.04631879487106,-26.290293680208617,0.859262682199478,0.8160455071739617,0.904289851934375,-0.1637884673872638,-0.2254218560225753,-0.1058401217937926,-0.6007965742184459,-0.8268755487656407,-0.3882347982304785,-52.60915711194797,-72.40591495320847,-33.996041876574296,0.846327681390276,0.7996239913029541,0.8952378238427435,-0.181575437019009,-0.2505877898567569,-0.11702161522574238,-0.6660414024468772,-0.9191873401620114,-0.4292499139814416,-58.322364487467354,-80.48925920858244,-37.58755814198263,-0.06524482822843125,-0.09231179139637068,-0.04101511575096311,-5.7132073755193735,-8.083344255373966,-3.5915162654083286,0.8160455071739617,0.7745832921004043,0.904289851934375,-0.2254218560225753,-0.29101674435597863,-0.1058401217937926,-1.1000244359904532,-1.4201175330661089,-0.5164837267142268,-214.01253618491307,-276.2874577949628,-100.48321531405192,0.7996239913029541,-0.2505877898567569,-1.2228303726488146,0.7550486535421649,-0.3244179634102958,-1.5831104113961465,0.8952378238427435,-0.11702161522574238,-0.571047717194279,-237.90474176046973,-307.99813451286894,-111.09877766425662,-0.12280593665836136,-0.1629928783300374,-0.05456399048005223,-23.892205575556687,-31.710676717906104,-10.615562350204712,0.6923
06099001001,06099001001,Census Tract 10.01; Stanislaus County; California,4151,2904,1234,Modesto city,California,90850,0.5482203813532985,0.20163768083183417,06099,4151,2904,1234,0.01193099999999999,0.009493868073,0.003212018401,0.8327910575804119,0.7577981887756938,0.8723850547901921,-0.2007813855559356,-0.3196125496362162,-0.14628281916234703,-9.943814773642718,-15.828997215624945,-7.244741609333169,-239.55227110678675,-381.32973297096953,-174.53003154259622,0.817691829866996,0.7370703125883926,0.8605558050545009,-0.2229546186888744,-0.35672266664528796,-0.1620396889155466,-11.04195702719996,-17.666897321477204,-8.025109738601705,-266.007155557696,-425.605813574493,-239.55227110678675,-1.0981422535572438,-1.8379001058522595,-0.7803681292685356,-26.454884450909272,-44.27608060352348,-18.799521302542413,0.8924629192166591,0.8585785698370452,0.9273163187912994,-0.12049473257413244,-0.16471576991468126,-0.07838067737602136,-1.1239388901229006,-1.5364195236480347,-0.731111556954471,-38.70312982516875,-52.90700839008384,-25.176017801462503,0.882366880996244,0.8455865154970663,0.9203450752537524,-0.13331542869213456,-0.18261110090215177,-0.08654897699570518,-1.24352651571977,-1.7033418282065778,-0.8073030170507909,-42.821161009633954,-58.65502163245792,-27.799690669793073,-0.11958762559686952,-0.16692230455854307,-0.07619146009631983,-4.118031184465204,-5.748013242374073,-2.623672868330573,0.8585785698370452,0.8256460019201126,0.9273163187912994,-0.16471576991468126,-0.2111728242787003,-0.07838067737602136,-1.929716599764956,-2.473981116932113,-0.918263590132718,-156.37897891126062,-200.4846934304792,-74.41358104803226,0.8455865154970663,-0.18261110090215177,-2.1393681545778143,0.809978088375486,-0.23460129891368675,-2.748455846544969,0.9203450752537524,-0.08654897699570518,-1.0139587587017156,-173.36857006303197,-222.727378164098,-82.16845694503368,-0.20965155481285835,-0.274474729612856,-0.09569516856899762,-16.989591151771343,-22.2426847336188,-7.754875897001429,0.6362
06099000906,06099000906,Census Tract 9.06; Stanislaus County; California,4587,2977,1092,Modesto city,California,103757,0.6172552819287019,0.21007612655921631,06099,4587,2977,1092,0.01193099999999999,0.009493868073,0.003212018401,0.8096494337455553,0.7261099757018699,0.8542325123475534,-0.23510245091366944,-0.3772018474658519,-0.17064146534513966,-12.866568677070491,-20.643312975581864,-9.338780282751731,-280.500734185099,-450.0395242115078,-203.5923323032861,0.792732599672954,0.7032385077729846,0.8408793869683752,-0.2614594131899651,-0.4219926652862051,-0.1892311971224587,-14.309019250975572,-23.09460232347279,-10.356149772825766,-311.9472258769473,-503.4794489529712,-280.500734185099,-1.4424505739050808,-2.4512893478909277,-1.017369490074033,-31.446491691848284,-53.43992474146343,-22.17940898351937,0.876960597555573,0.8386501848978726,0.9166010369777182,-0.14030208744541686,-0.19239227273499732,-0.09098720125527104,-1.3415936433289823,-1.8396893077396608,-0.8700358850744522,-45.06528865733901,-61.796752023502215,-29.225256468742096,0.8655219549380067,0.8240222371472555,0.9086536567058224,-0.1553721939631507,-0.2135594828872278,-0.10052932998183148,-1.485696696081836,-2.042093955484399,-0.9612794258974688,-49.905834601338114,-68.59569887418203,-32.29020577418438,-0.1441030527528535,-0.20240464774473832,-0.09124354082301668,-4.84054594399911,-6.798946850679823,-3.0649493054422794,0.8386501848978726,0.8016383333530575,0.9166010369777182,-0.19239227273499732,-0.24744533587514972,-0.09098720125527104,-1.9945891663268835,-2.565341004493007,-0.9432919696735552,-182.65468556106993,-234.9213374077845,-86.3820485049043,0.8240222371472555,-0.2135594828872278,-2.21403606744623,0.7841087930447056,-0.2753332303760882,-2.854463282911419,0.9086536567058224,-0.10052932998183148,-1.042218118375534,-202.7505556269441,-261.39773653034973,-95.44121963145916,-0.2194469011193465,-0.2891222784184122,-0.0989261487019788,-20.095870065874223,-26.47639912256522,-9.059171126554835,0.5894
06099002200,06099002200,Census Tract 22; Stanislaus County; California,3226,1747,436,Modesto city,California,83538,0.5497355898329163,0.25939056892354057,06099,3226,1747,436,0.01193099999999999,0.009493868073,0.003212018401,0.8322761036724278,0.7570880545703143,0.871982524103421,-0.2015243446105068,-0.32085032112618733,-0.14681197427460774,-7.756552318597707,-12.3493382750562,-5.650705683516932,-240.43869555479563,-382.806518135654,-175.16136650703447,0.817135667986479,0.7363105671199737,0.8601190353769799,-0.22378699055460505,-0.35812257035971756,-0.16262977433316772,-8.613428336974357,-13.783925008338734,-6.259523411997671,-267.0002584306992,-427.27603869617894,-240.43869555479563,-0.8568760183766493,-1.4345867332825346,-0.608817728480739,-26.561562875903576,-44.46952056052494,-18.872217249867916,0.8921197436070312,0.8581361307505299,0.9270797958729754,-0.12092575819114355,-0.1653162757817869,-0.07865580120679906,-0.6785623335320573,-0.9276551128834202,-0.44136885979539914,-38.84157604648296,-53.099891979589025,-25.26438808216366,0.8819936654154359,0.8451072093655242,0.9200868592442362,-0.13379499106604226,-0.18328182379459723,-0.08685390944655473,-0.7507766972952798,-1.0284669197731091,-0.48737169278093934,-42.97519732657584,-58.8704590597086,-27.897635534112155,-0.07221436376322254,-0.10081180688968916,-0.0460028329855402,-4.133621280092876,-5.770567080119585,-2.6332474519484945,0.8581361307505299,0.8251114314186276,0.9270797958729754,-0.1653162757817869,-0.2119575149755029,-0.07865580120679906,-0.6842980378900988,-0.8773613543366389,-0.3255820407273905,-156.94909125919696,-201.2296684258346,-74.67477998334644,0.8451072093655242,-0.18328182379459723,-0.7586633065041459,0.8094012382372572,-0.23548118381661431,-0.9747334996733564,0.9200868592442362,-0.08685390944655473,-0.3595166872487073,-174.00534552847384,-223.5627292828799,-82.45795579098791,-0.07436526861404713,-0.09737214533671756,-0.03393464652131678,-17.056254269276867,-22.33306085704531,-7.783175807641464,0.9044
06099001900,06099001900,Census Tract 19; Stanislaus County; California,3559,2575,986,Modesto city,California,92618,0.5361479900400419,0.23578512079354272,06099,3559,2575,986,0.01193099999999999,0.009493868073,0.003212018401,0.8369053405679844,0.7634800154030911,0.8755988548094163,-0.19487826343816592,-0.30979197860475044,-0.1420755001074789,-8.275004424886415,-13.154519896273731,-6.0328708359533145,-232.50925610807573,-369.6128096733277,-169.51027917823308,0.8221365821019929,0.7431516407113429,0.8640436908446678,-0.21634290672634449,-0.34562038918840643,-0.15734888246498815,-9.186445316521022,-14.675881236865074,-6.681415749898903,-258.1187220152015,-412.3596863406876,-232.50925610807573,-0.9114408916346068,-1.5213613405913406,-0.6485449139455888,-25.60946590712579,-42.74687666735995,-18.222672490744277,0.8952018837673311,0.8621118527532465,0.9292029670983212,-0.11706646079836289,-0.1599422938060681,-0.07619113951256626,-0.9682505375275384,-1.3228742963183406,-0.6301729059268666,-37.60196262242868,-51.373759080323914,-24.4727342107521,0.8853461155107122,0.8494151009583899,0.9224049963036722,-0.12950176488112752,-0.1772806945293368,-0.08412248850263394,-1.0711022832824049,-1.4662792963984963,-0.6957726760965558,-41.59620517601572,-56.942885297028994,-27.02029810083712,-0.10285174575486644,-0.1434050000801559,-0.06559977016968921,-3.9942425535870463,-5.569126216705083,-2.547563890085018,0.8621118527532465,0.829917572182025,0.9292029670983212,-0.1599422938060681,-0.2049389403465613,-0.07619113951256626,-1.497212442174186,-1.9184239769932805,-0.7132217460877478,-151.84710366878153,-194.56632626706696,-72.33486268638416,0.8494151009583899,-0.1772806945293368,-1.6595164123908177,0.8145888405826051,-0.22761318370723857,-2.130676524262947,0.9224049963036722,-0.08412248850263394,-0.7874667385070354,-168.30795257513364,-216.09295377920355,-79.86478078164659,-0.1623039702166318,-0.21225254726966655,-0.07424499241928761,-16.46084890635211,-21.52662751213657,-7.529918095262436,0.4461
06099000405,06099000405,Census Tract 4.05; Stanislaus County; California,1610,1121,482,Modesto city,California,372552,0.7562882906975422,0.2205867767414267,06099,1610,1121,482,0.01193099999999999,0.009493868073,0.003212018401,0.7649766488002288,0.6662561788834142,0.8188124565266547,-0.3072294449358373,-0.5009241665509364,-0.22128088309981292,-5.901542757122455,-9.622207232101948,-4.250564568184827,-366.5554507529475,-597.6526231119223,-264.01022162638674,0.7447542602179398,0.6397427526819466,0.8026068925752167,-0.34272477972447835,-0.563128297753704,-0.2459399604598892,-6.583369448497329,-10.817080790004102,-4.72423856587757,-408.90493468927514,-671.8683720499441,-366.5554507529475,-0.6818266913748747,-1.194873557902154,-0.4736739976927433,-42.34948393632762,-74.215748938022,-29.42074519830704,0.8465521183021856,0.7999081996084227,0.8953952822106791,-0.1812621791149303,-0.250143454573322,-0.11682518309796976,-0.6526657667439383,-0.9006846898357033,-0.4206492389859888,-58.221745472251406,-80.34653789792179,-37.52446378108731,0.832566765830138,0.7822474633287574,0.8855565139185106,-0.20110487355679785,-0.27836783994750663,-0.12923340778680162,-0.7241128134770337,-1.002311461681134,-0.4653271939791959,-64.5952554395213,-89.41226241580142,-41.510008383514354,-0.07144704673309543,-0.10162677184543067,-0.04467795499320715,-6.373509967269888,-9.065724517879632,-3.9855446024270424,0.7999081996084227,0.7553858725569681,0.8953952822106791,-0.250143454573322,-0.3238267173504547,-0.11682518309796976,-1.1446675572950091,-1.481845440124257,-0.5345972262012456,-237.48289570435875,-307.4368133037877,-110.9122875936194,0.7822474633287574,-0.27836783994750663,-1.2738235982457065,0.7344897578150327,-0.36148937321442,-1.654191426000977,0.8855565139185106,-0.12923340778680162,-0.5913778134413148,-264.2787548227607,-343.1932419089163,-122.69249241521054,-0.12915604095069733,-0.17234598587672,-0.05678058724006918,-26.795859118401932,-35.75642860512863,-11.780204821591116,0.8247
06099001500,06099001500,Census Tract 15; Stanislaus County; California,4613,2754,1030,Modesto city,California,16069,0.3936062902017405,0.23612961256132312,06099,4613,2754,1030,0.01193099999999999,0.009493868073,0.003212018401,0.8870482123993039,0.8338764097072645,0.9144521381794104,-0.1273344402500763,-0.1992184793320317,-0.09355094514941766,-7.008195104154944,-10.964527497587998,-5.148829134502939,-151.92272066236603,-237.687567691047,-111.61563265777018,0.8764798727705378,0.8188641473460299,0.906310638110897,-0.14092751136317272,-0.22120378971412827,-0.10337444795350524,-7.756326514935425,-12.174548480760643,-5.689492164253979,-168.14061380740134,-263.91824150792644,-151.92272066236603,-0.7481314107804806,-1.2100209831726474,-0.5406630297510402,-16.217893145035347,-26.230673816879413,-11.72042119555691,0.928184153819292,0.9049460475003168,0.9517714471253736,-0.07737241137461806,-0.10503825367517258,-0.05067240987349506,-0.6844285113650511,-0.9291577491517448,-0.44824300342761736,-24.852160906501492,-33.738480361356025,-16.27607129366802,0.921292561613464,0.8959524394480834,0.9470784160557943,-0.08543153572052654,-0.11613067387372816,-0.05587877735045734,-0.7557187087490953,-1.02728017430371,-0.4942980026006905,-27.440766476002008,-37.30138614029448,-17.9483661075051,-0.07129019738404418,-0.098122425151965,-0.04605499917307315,-2.588605569500515,-3.562905778938453,-1.6722948138370788,0.9049460475003168,0.8820555154127697,0.9517714471253736,-0.10503825367517258,-0.1337154890211605,-0.05067240987349506,-1.027135902700708,-1.307561528446085,-0.49550948950834306,-99.7219323010396,-126.94772120835776,-48.10771742799447,0.8959524394480834,-0.11613067387372816,-1.1356051758953358,0.8710548674005413,-0.1480333069996672,-1.44757094767669,0.9470784160557943,-0.05587877735045734,-0.5464209124531559,-110.2529296985763,-140.54086870647475,-53.050574024578246,-0.10846927319462796,-0.14000941923060495,-0.05091142294481288,-10.530997397536696,-13.593147498116984,-4.942856596583775,0.9892
06099000908,06099000908,Census Tract 9.08; Stanislaus County; California,3718,2318,846,Modesto city,California,70414,0.5338011853239022,0.20783616623989992,06099,3718,2318,846,0.01193099999999999,0.009493868073,0.003212018401,0.8377074905128757,0.7645894661529865,0.8762249724881852,-0.19373410328199733,-0.3078914165944189,-0.1412594155589234,-8.593939817705422,-13.657896362980626,-6.266191111590609,-231.144158625751,-367.34524913880114,-168.5366087033515,0.8230034175912744,0.7443396286199885,0.8647233555130079,-0.2150617830078403,-0.3434727395261863,-0.15643921680216155,-9.540024130741404,-15.2362645631568,-6.939558867288379,-256.5902133066542,-409.79732552869285,-231.144158625751,-0.946084313035982,-1.5783682001761736,-0.67336775569777,-25.446054680903227,-42.45207638989171,-18.111020863307424,0.8957352980621097,0.862800389165192,0.9295701662453034,-0.1164012428263831,-0.15901663068042468,-0.07576602209510984,-0.86666064068194415,-1.183951748952844,-0.5641127848506715,-37.38829338576118,-51.076434381054526,-24.336185714006536,0.8859264286052022,0.8501613663423583,0.9228059682490908,-0.1287619013402666,-0.17624728620907715,-0.08365142229993959,-0.9586914125773188,-1.312241882264437,-0.6228232060421738,-41.358559645268286,-56.61095264298693,-26.868990769722767,-0.0920307718953748,-0.1282901333115931,-0.05871042119150227,-3.9702662595071088,-5.534518261932403,-2.5328050557162327,0.862800389165192,0.8307505033322259,0.9295701662453034,-0.15901663068042468,-0.203730838547671,-0.07576602209510984,-1.2771917444766068,-1.6363278732229702,-0.6085384749861815,-150.96829130929157,-193.4193703573251,-71.93126181869758,0.8501613663423583,-0.17624728620907715,-1.41558513703529,0.8154881871303533,-0.22625933248515964,-1.8172725099526796,0.9228059682490908,-0.08365142229993959,-0.6718725300495333,-167.32684834932505,-214.8076252899148,-79.41755674344365,-0.1383933925586831,-0.1809446367297094,-0.06333405506335177,-16.358557040033464,-21.388254932589764,-7.486294924746072,0.7848
06099000403,06099000403,Census Tract 4.03; Stanislaus County; California,2956,2270,1006,Modesto city,California,89533,0.628122262329941,0.23671886843564377,06099,2956,2270,1006,0.01193099999999999,0.009493868073,0.003212018401,0.8060656880390707,0.7212439986610077,0.8514096804151984,-0.240593682175849,-0.3864933390870549,-0.1745227039377096,-8.4852666443504,-13.630860996682458,-6.155073005292484,-287.0523222040054,-461.1252028647652,-208.22303806808137,0.7888737015051663,0.6980562722947169,0.8378233156680561,-0.2676300377259452,-0.43254926528015425,-0.19356907512490132,-9.438785805199991,-15.255163059674029,-6.826801109991723,-319.3093980108252,-516.0745284057521,-287.0523222040054,-0.9535191608495914,-1.6243020629915712,-0.6717281046992394,-32.257075806819735,-54.94932554098685,-22.724225463438408,0.8745449838133956,0.8355556156186256,0.9149256299244714,-0.1434517589244707,-0.19680842460692904,-0.0929850113419073,-1.04594719475916,-1.4349856785720594,-0.6779799181055979,-46.076968932121595,-63.21522813092773,-29.86695674473999,0.8628998001954097,0.8206782025852378,0.9068268552703002,-0.15888310528469587,-0.21850439898351917,-0.10274634478257429,-1.1584614891661922,-1.593177141032336,-0.7491525506750599,-51.03354577824635,-70.18401502345093,-33.00231500771189,-0.11251429440703208,-0.1581914624602767,-0.07117263256946205,-4.9565768461247615,-6.9687868925232035,-3.1353582629718963,0.8355556156186256,0.7979233365613878,0.9149256299244714,-0.19680842460692904,-0.25325323145636003,-0.0929850113419073,-1.8796840581863896,-2.418778885118661,-0.8880841550291554,-186.84732188731508,-240.4352768507615,-88.27874304464765,0.8206782025852378,-0.21850439898351917,-2.0868986489436043,0.7801125840558482,-0.2818662593557267,-2.6920570870365905,0.9068268552703002,-0.10274634478257429,-0.9813130038028244,-207.4451937319686,-267.6001080553271,-97.5460242348732,-0.2072145907572147,-0.2732782019179294,-0.09322884877366888,-20.59787184465355,-27.164831204565548,-9.267281190225534,0.576
06099001604,06099001604,Census Tract 16.04; Stanislaus County; California,1904,1126,399,Modesto city,California,10634,0.617328773705453,0.19857111681641687,06099,1904,1126,399,0.01193099999999999,0.009493868073,0.003212018401,0.8096251439718316,0.7260769578114629,0.8542133905558819,-0.2351395055423228,-0.37726447484877423,-0.17066767046258438,-5.341575734950863,-8.570175223697062,-3.876993298854435,-280.5449440625453,-450.1142449420726,-203.62359762890944,0.7927064392233053,0.7032033321935817,0.840858681817901,-0.26150104316019074,-0.42206379608666944,-0.18926048053406805,-5.940420873077825,-9.58786455971354,-4.299359174351743,-311.99689459442357,-503.56431511100527,-280.5449440625453,-0.5988451381269622,-1.0176893360164794,-0.4223658754973072,-31.451950531878268,-53.45007016893275,-22.183081696287143,0.8769442387296783,0.8386292183398957,0.9165896961505822,-0.14032335904113755,-0.1924220837184102,-0.09100069987663788,-0.5075120839578767,-0.6959392461437455,-0.3291252087436019,-45.07212113302635,-61.80632736622962,-29.229592250763933,0.8655041949602122,0.8239995762361911,0.9086412899672064,-0.15539590197592354,-0.21359285713195575,-0.100544308344265,-0.5620254431565778,-0.7725082750461869,-0.36364188975081424,-49.91344965866587,-68.6064187430006,-32.295016851759705,-0.05451335919870104,-0.07656902890244144,-0.03451668100721233,-4.841328525639524,-6.800091376770998,-3.065424600995766,0.8386292183398957,0.8016131513803275,0.9165896961505822,-0.1924220837184102,-0.2474845232741788,-0.09100069987663788,-0.7289051209845847,-0.9374845802156662,-0.34471550703260745,-182.68298771543476,-234.95854140743512,-86.39486391794672,0.8239995762361911,-0.21359285713195575,-0.8091011403714241,0.7840816986408459,-0.2753773002653095,-1.0431439078480846,0.9086412899672064,-0.100544308344265,-0.3808672051656824,-202.78224069459253,-261.4395759017756,-95.45543989114849,-0.0801960193868394,-0.10565932763241848,-0.03615169813307495,-20.099252979157747,-26.48103449434047,-9.06057597320174,0.9346
06099000907,06099000907,Census Tract 9.07; Stanislaus County; California,2283,1599,848,Modesto city,California,63918,0.5252916668989484,0.184172528966086,06099,2283,1599,848,0.01193099999999999,0.009493868073,0.003212018401,0.8406225413733053,0.7686258753378539,0.8784990337551246,-0.1895945573459445,-0.301023075186539,-0.13830517914803184,-5.1642662312144605,-8.199408905845512,-3.767221887983828,-226.20526636944635,-359.15063100505967,-165.01190924151678,0.8261542371961561,0.748663224972635,0.867192307915686,-0.2104277324702109,-0.33571406560880795,-0.15314675980408535,-5.731730109341063,-9.144338511805744,-4.171483881961064,-251.06132761020865,-400.5404516778687,-226.20526636944635,-0.5674638781266026,-0.9449296059602316,-0.4042619939772356,-24.85606124076227,-41.38982067280909,-17.707489880737434,0.8976721264194437,0.8653016387980835,0.9309028484980336,-0.11399248185271474,-0.15566636553354324,-0.07422595345309276,-0.5854673729092388,-0.7995051655863424,-0.3812257901886424,-36.61459492865784,-50.000323051053314,-23.841512832310343,0.8880338370177058,0.8528728291257325,0.9242613557273158,-0.12608321700703598,-0.17250774775541325,-0.0819450513681644,-0.6475655993211172,-0.8860027981086207,-0.42087121157182944,-40.49816130838757,-55.40980601054539,-26.320901286543428,-0.06209822641187845,-0.08649763252227827,-0.03964542138318705,-3.8835663797297344,-5.409482959492074,-2.4793884542330864,0.8653016387980835,0.8337777305654991,0.9309028484980336,-0.15566636553354324,-0.199360409064611,-0.07422595345309276,-1.253238795236468,-1.605010806397643,-0.5975783154055035,-147.78759377788535,-189.270142263873,-70.46914096763014,0.8528728291257325,-0.17250774775541325,-1.3888253973486964,0.8187575550915509,-0.22136277556325343,-1.7821474613750994,0.9242613557273158,-0.0819450513681644,-0.6597232298720277,-163.77657987602552,-210.15889874706363,-77.7975506924561,-0.1355866021122285,-0.17713665497745645,-0.06214491446652415,-15.988986098140154,-20.88875648319062,-7.328409724825962,0.64
