geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
04013216819,04013216819,Census Tract 2168.19; Maricopa County; Arizona,3862,3211,2233,Scottsdale city,Arizona,438482,0.4702523404544596,0.1540701820235794,04013,3862,3211,2233,0.010697,0.00781773244399999,0.00314654663299999,0.8597235540998215,0.7952528771568949,0.8933508120617255,-0.16316459544609752,-0.2574616561905387,-0.11938108355455956,-6.740625418454427,-10.636208052675482,-4.931849118924423,-174.5371677486905,-275.4067336270192,-127.70194507831232,0.8468270223076207,0.7772411289607756,0.8833325623730247,-0.1808787079975079,-0.28660201157531157,-0.1320764597577549,-7.472427541353359,-11.840048994225118,-5.456318139290854,-193.4859539449342,-306.57817178211076,-174.5371677486905,-0.731802122898932,-1.203840941549636,-0.5244690203664311,-18.948786196243702,-31.17143815509156,-13.580243924558028,0.9103010222440028,0.881655703134877,0.9395688643318492,-0.09853770957532072,-0.13422960509905368,-0.06431794194364328,-0.9955817830019884,-1.3561970351464172,-0.6498402651659396,-31.00534982877572,-42.2359711973347,-20.237940366426024,0.9017860929523692,0.8706205686701259,0.9337303562044748,-0.10891042544921836,-0.1486059897797973,-0.07097299916959425,-1.1003831530441277,-1.501449718157449,-0.7170800433944764,-34.269173249583545,-46.75956767852536,-22.331985157099854,-0.1048013700421393,-0.1452526830110321,-0.06723977822853677,-3.263823420807826,-4.523596481190661,-2.094044790673833,0.881655703134877,0.8536259440208231,0.9395688643318492,-0.13422960509905368,-0.1714732981166353,-0.06431794194364328,-2.343245752780025,-2.99340877320231,-1.1227980904493986,-104.93711387281796,-134.05323659661036,-50.28204614641284,0.8706205686701259,-0.1486059897797973,-2.5942142505166084,0.840222615010982,-0.19016077660195993,-3.3196360206012048,0.9337303562044748,-0.07097299916959425,-1.2389754014659202,-116.17618676742538,-148.6626072817378,-55.484791825612184,-0.25096849773658336,-0.3262272473988954,-0.11617731101652162,-11.239072894607403,-14.609370685127429,-5.2027456791993565,0.043
04013216861,04013216861,Census Tract 2168.61; Maricopa County; Arizona,2706,2329,947,Scottsdale city,Arizona,104079,0.4401609729148288,0.18631192293670265,04013,2706,2329,947,0.010697,0.00781773244399999,0.00314654663299999,0.8703494391989319,0.8101985197101474,0.901576540433784,-0.14896380116059846,-0.23426539998833248,-0.109168168371884,-4.311918403426378,-6.78106547782507,-3.1599907534823606,-159.34657810149216,-250.59369836751924,-116.7771897074043,0.8583472482798242,0.7933239944063886,0.892283501437806,-0.16502965670834943,-0.26051904020407013,-0.12072003840553144,-4.776961975511733,-7.5410055003083105,-3.4943721307296625,-176.53222378092138,-278.6772173062938,-159.34657810149216,-0.46504357208535474,-0.7599400224832404,-0.3343813772473019,-17.18564567942922,-28.08351893877459,-12.35703537499268,0.9172805161722116,0.8907271938793906,0.9443408531031946,-0.0901790481421919,-0.12267819695129412,-0.05893967915705871,-0.6608597595162751,-0.8990235027463208,-0.43192806972506026,-28.37525802989588,-38.60126675596053,-18.545644900174334,0.909394630717522,0.8804793658412251,0.938948247960414,-0.099632619571318,-0.13574495757158697,-0.06502142388806072,-0.7301384342187552,-0.9947807374819057,-0.4764969628678668,-31.34986836491006,-42.71278391936048,-20.45929424078432,-0.06927867470248017,-0.09575723473558484,-0.04456889314280654,-2.9746103350141766,-4.1115171633999505,-1.9136493406099848,0.8907271938793906,0.8646765196714328,0.9443408531031946,-0.12267819695129412,-0.1565018561854653,-0.05893967915705871,-0.9082348584922436,-1.1586446877990253,-0.4363535859598787,-95.90653204775538,-122.3489638647334,-46.07746419850884,0.8804793658412251,-0.13574495757158697,-1.0049732176942086,0.8521950994010301,-0.1734402142219022,-1.2840460027565803,0.938948247960414,-0.06502142388806072,-0.4813791300452761,-106.12177589167987,-135.59091898168748,-50.83200950847689,-0.09673835920196504,-0.12540131495755524,-0.04502554408539738,-10.215243843924505,-13.241955116954092,-4.754545309968045,0.0204
04013216853,04013216853,Census Tract 2168.53; Maricopa County; Arizona,3653,2394,903,Scottsdale city,Arizona,75010,0.42089785659086537,0.20856022960217876,04013,3653,2394,903,0.010697,0.00781773244399999,0.00314654663299999,0.877220489004298,0.8199131620355447,0.9068819932943964,-0.1399642536109304,-0.21964135508858715,-0.10267929829253444,-5.469262909060475,-8.582736560872698,-4.012310737860135,-149.71976208761225,-234.95035753826167,-109.8360453835241,0.8658041108262574,0.8037937852433112,0.89806104122835,-0.1549956710712268,-0.24410018882802936,-0.11351005565525922,-6.0566326971688795,-9.5384933967707,-4.435534939702757,-165.7988693448913,-261.11397198934304,-149.71976208761225,-0.5873697881084041,-0.9557568358980024,-0.423224201842622,-16.07910725727906,-26.16361445108137,-11.585661150906708,0.9217765362497962,0.8965832869936748,0.947408377765556,-0.08486163476068968,-0.11534534995972408,-0.0555110377622798,-0.6392484921583345,-0.8688772169798555,-0.4181553571027782,-26.702109112712385,-36.29395225479764,-17.46680689652373,0.9142989350131716,0.8868490454692233,0.9423038008473836,-0.09373418441704068,-0.1275876149485053,-0.061228872366568,-0.7060839238044102,-0.961096150267555,-0.46122684823666255,-29.493898237444032,-40.14603802287197,-19.265950218741125,-0.06683543164607575,-0.09221893328769948,-0.04307149113388436,-2.791789124731652,-3.8520857680743306,-1.7991433222173925,0.8965832869936748,0.8718255766252639,0.947408377765556,-0.11534534995972408,-0.1470184252575893,-0.0555110377622798,-0.814270393434136,-1.0378636938408463,-0.3918753081455984,-90.17390846446688,-114.93507130020448,-43.39704409142839,0.8868490454692233,-0.1275876149485053,-0.9006935906624647,0.8599487435140855,-0.16286000478773952,-1.149695936762973,0.9423038008473836,-0.061228872366568,-0.43223986063471725,-99.74458368355091,-127.31959432591064,-47.86709420096537,-0.0864231972283287,-0.1118322429221268,-0.04036455248911885,-9.57067521908402,-12.38452302570618,-4.470050109536972,0.3573
04013216831,04013216831,Census Tract 2168.31; Maricopa County; Arizona,1637,1277,788,Scottsdale city,Arizona,138205,0.46661426600199946,0.2246457937781931,04013,1637,1277,788,0.010697,0.00781773244399999,0.00314654663299999,0.8610013078398427,0.7970450660570934,0.8943413083847478,-0.16143842163130928,-0.25463420148487403,-0.11814135232787168,-2.826946425363219,-4.458896701225412,-2.068771921058485,-172.69067961901155,-272.3822053283697,-126.37580458512431,0.8482115702106099,0.7791681031341099,0.8844099496035,-0.1789511427575802,-0.28342009378671995,-0.1306973654562814,-3.133611492365416,-4.962966144678221,-2.2886401288339235,-191.42403740778352,-303.17447432365435,-172.69067961901155,-0.3066650670021973,-0.504069443452809,-0.21986820777543856,-18.73335778877198,-30.79226899528461,-13.4311672434599,0.9111420193556208,0.8827475264133211,0.9401445183398852,-0.09752374356219626,-0.13282673706613005,-0.0636662560834883,-0.391864059866446,-0.5337164319615305,-0.2558199334243307,-30.686300694318405,-41.79455222878077,-20.03288437152159,0.902702578768238,0.8718066154453381,0.9343596600434996,-0.1077845832284283,-0.1470433721005637,-0.07025168440324629,-0.43309355067946054,-0.5908408625744693,-0.28228110670460005,-33.91492174467193,-46.26788273879948,-22.10502010216132,-0.04122949081301452,-0.05712443061293881,-0.02646117328026936,-3.2286210503535258,-4.473330510018701,-2.0721357306397312,0.8827475264133211,0.8549544278102538,0.9401445183398852,-0.13282673706613005,-0.16965298672262943,-0.0636662560834883,-0.8182622667325232,-1.045125706916125,-0.3922078955482563,-103.84038917925422,-132.63016585230014,-49.77257557718988,0.8718066154453381,-0.1470433721005637,-0.905842043707644,0.8416611137393977,-0.1881266505911411,-1.1589303700870432,0.9343596600434996,-0.07025168440324629,-0.4327765914550669,-114.95457407457413,-147.07238199074155,-54.92088724049072,-0.08757977697512087,-0.1138046631709182,-0.04056869590681061,-11.114184895319909,-14.442216138441395,-5.14831166330084,0.0896
04013216838,04013216838,Census Tract 2168.38; Maricopa County; Arizona,3467,2575,952,Scottsdale city,Arizona,80452,0.3980987007423497,0.1788428352555505,04013,3467,2575,952,0.010697,0.00781773244399999,0.00314654663299999,0.8854229528777287,0.8315617044008186,0.9132017008896992,-0.12940374625469384,-0.2025565808379182,-0.09504833272401526,-4.799131906070956,-7.512114432688872,-3.525009896520859,-138.42318736864598,-216.6747745223211,-101.67320151487912,0.8747135489858788,0.8163641575836483,0.9049474964430808,-0.14323140548054294,-0.224943538628514,-0.10503648436017043,-5.3119513761227495,-8.342368320402844,-3.8954354721869766,-153.21463444253678,-240.6221032709214,-138.42318736864598,-0.5128194700517934,-0.8302538877139725,-0.37042557566611745,-14.79144707389078,-23.947328748600302,-10.684325805195195,0.92712635433141,0.9035641262740448,0.9510518718835276,-0.07860163323816029,-0.10672831171775292,-0.05146735899854992,-0.6368585388656228,-0.8647509454442699,-0.41700694630319546,-24.73237044138341,-33.582560988126986,-16.19444451662895,0.9201376873680968,0.8944475483782991,0.946290815990468,-0.08679387196967914,-0.1180085426060762,-0.0567575877330221,-0.7032349864489094,-0.956147409686144,-0.4598702711897477,-27.310096561122695,-37.13193824023861,-17.85903965785428,-0.06637644758328654,-0.0913964642418742,-0.04286332488655225,-2.577726119739283,-3.54937725211162,-1.66459514122533,0.9035641262740448,0.8803633695620181,0.9510518718835276,-0.10672831171775292,-0.13589460281326934,-0.05146735899854992,-0.7943234627191796,-1.0113930383996554,-0.383044856221961,-83.43733852092222,-106.23876453777892,-40.2358042249959,0.8944475483782991,-0.1180085426060762,-0.8782763700150455,0.8692168975345661,-0.15046083760725906,-1.1198019682714275,0.946290815990468,-0.0567575877330221,-0.4224172845805694,-92.25592122006782,-117.62625717136844,-44.37156350636233,-0.08395290729586591,-0.10840892987177209,-0.03937242835860838,-8.818582699145578,-11.387492633589504,-4.135759281366426,0.0908
04013216851,04013216851,Census Tract 2168.51; Maricopa County; Arizona,2622,2423,1618,Scottsdale city,Arizona,893516,0.508096062697289,0.1697744091580494,04013,2622,2423,1618,0.010697,0.00781773244399999,0.00314654663299999,0.8465441250109892,0.7768476003859611,0.8831123705810158,-0.18127333290160008,-0.2872537670235064,-0.13235872728414133,-5.084269967850947,-8.056759797219875,-3.7123359036986816,-193.9080842048416,-307.27535458504485,-141.58413057584596,0.8325581184712271,0.7574769319097584,0.8722029780902826,-0.20111734882393037,-0.32017221630603326,-0.1465221113891783,-5.640845679129047,-8.980041122698822,-4.109583900939766,-215.1352280369583,-342.48821978256376,-193.9080842048416,-0.5565757112781,-0.9232813254789464,-0.3972479972410845,-21.227143832116703,-35.21286519751893,-15.150571977158066,0.9015987625803876,0.8703781903013259,0.9336016995353076,-0.1091408301603993,-0.14892584757184563,-0.07112058653892941,-0.8320986923619428,-1.1354229470428778,-0.5422292186350826,-34.341671166402925,-46.86021242438621,-22.378424211105347,0.8923076938675787,0.8583784384158797,0.9272093384304936,-0.12068965321328182,-0.1649873240589315,-0.07850509971428976,-0.9201478719998472,-1.257876968719868,-0.598529356245511,-37.97556219561896,-51.91403090053107,-24.701995717932768,-0.08804917963790437,-0.12245402167699004,-0.0563001376104284,-3.633891029216029,-5.053818476144864,-2.3235715068274208,0.8703781903013259,0.8399287078507977,0.9336016995353076,-0.14892584757184563,-0.19057723667856452,-0.07112058653892941,-1.8837766122458128,-2.4106288272646665,-0.8996107778175075,-116.42624303126162,-148.98818462698804,-55.60017168216981,0.8583784384158797,-0.1649873240589315,-2.086939691441397,0.8254041873272291,-0.21152765560608056,-2.6756325847444913,0.9272093384304936,-0.07850509971428976,-0.9930181576603784,-128.98267561442503,-165.36666160349142,-61.37318650558582,-0.2031630791955843,-0.26500375747982474,-0.09340737984287097,-12.55643258316343,-16.378476976503382,-5.773014823416005,0.0133
04013615201,04013615201,Census Tract 6152.01; Maricopa County; Arizona,5315,2368,439,Scottsdale city,Arizona,397762,0.38323760789048666,0.16003118251581103,04013,5315,2368,439,0.010697,0.00781773244399999,0.00314654663299999,0.8908107812631487,0.8392434788499891,0.917344743136594,-0.12257285276905108,-0.1915493241249783,-0.09010272035875028,-6.968824999264916,-10.890451583676406,-5.122750070286188,-131.11618060705393,-204.9003120164893,-96.3828799677552,0.8805702545484626,0.8246634999508928,0.9094646732465028,-0.13562773081947718,-0.21261581246114097,-0.09954793123554148,-7.71105428140116,-12.088177403441623,-5.65975333156731,-145.08098365759474,-227.4351345896825,-131.11618060705393,-0.7422292821362442,-1.1977258197652194,-0.5370032612811215,-13.964803050540812,-22.534822573193217,-10.10354207490351,0.9306302115072618,0.9081436567243184,0.9534343377312376,-0.0745406581851517,-0.10114737089835356,-0.04883992575678431,-0.5554041158567321,-0.7536513289900553,-0.3639073821440798,-23.454565703409298,-31.826491933701657,-15.367710394597966,0.9239635990288162,0.8994354675827292,0.948898735254832,-0.08229371920182368,-0.11180850215696102,-0.05385323306542761,-0.6131723473694203,-0.833087657094533,-0.4012616473339433,-25.894102507154575,-35.18106660027589,-16.94517091781855,-0.05776823151268817,-0.07943632810447776,-0.03735426518986351,-2.439536803745278,-3.3545746665742295,-1.5774605232205874,0.9081436567243184,0.885973489815413,0.9534343377312376,-0.10114737089835356,-0.1287019436759261,-0.04883992575678431,-0.34713621347974105,-0.441703081339024,-0.16761787027444877,-79.07430830973601,-100.6157360681148,-38.1817472151364,0.8994354675827292,-0.11180850215696102,-0.3837250511692804,0.8753118334487459,-0.14244999528908495,-0.4888861819705965,0.948898735254832,-0.05385323306542761,-0.1848234634666004,-87.4088954827518,-111.36359498191266,-42.1010167349887,-0.03658883768953935,-0.04718310063157255,-0.01720559319215162,-8.334587173015798,-10.747858913797849,-3.919269519852305,0.259
04013216854,04013216854,Census Tract 2168.54; Maricopa County; Arizona,2757,2095,638,Scottsdale city,Arizona,109286,0.4169500746969602,0.18861835000553448,04013,2757,2095,638,0.010697,0.00781773244399999,0.00314654663299999,0.8786353251005153,0.8219184169504443,0.9079731413086584,-0.1381286085733016,-0.216665765575968,-0.10135416402153004,-4.073637678330029,-6.389826375367419,-2.989099402928112,-147.7561725908607,-231.76736943661297,-108.41854925383068,0.8673402999913127,0.805956464555164,0.899249700949093,-0.15295000129708725,-0.2407618078377664,-0.11203817910039046,-4.510744693803216,-7.100457914120699,-3.3041884118642693,-163.61061638749422,-257.54290584405874,-147.7561725908607,-0.4371070154731864,-0.7106315387532796,-0.3150890089361571,-15.85444379663353,-25.775536407445756,-11.428690929856986,0.9227006677292175,0.8977881798198992,0.948038265321948,-0.08377509085478117,-0.11384848060775868,-0.05480974405648698,-0.5522466719723077,-0.7504909142232261,-0.36130666571663217,-26.360223005838076,-35.82295533285089,-17.246141561653086,0.9153072837936418,0.8881601259049278,0.9429929668896884,-0.09252927154183162,-0.12592309746074326,-0.06045329616650294,-0.6099543640910559,-0.8300869720056082,-0.3985090469860371,-29.1147667823893,-39.622289833203254,-19.021911550646163,-0.05770769211874815,-0.0795960577823821,-0.03720238126940495,-2.7545437765512246,-3.799334500352367,-1.7757699889930765,0.8977881798198992,0.8732979860262929,0.948038265321948,-0.11384848060775868,-0.1450845141075275,-0.05480974405648698,-0.5678435808292284,-0.723639960532531,-0.27337528936023453,-89.00369605473799,-113.42319130603934,-42.848791435773435,0.8881601259049278,-0.12592309746074326,-0.6280683078904733,0.8615464642837193,-0.16070350405464148,-0.801543004412947,0.9429929668896884,-0.06045329616650294,-0.3015237092744957,-98.44330844678264,-125.63369975124562,-47.26076947876108,-0.06022472706124493,-0.07790304388041602,-0.02814841991426114,-9.43961239204466,-12.210508445206273,-4.4119780429876405,0.0422
04013216839,04013216839,Census Tract 2168.39; Maricopa County; Arizona,2570,2238,1192,Scottsdale city,Arizona,101851,0.4281783655679466,0.17924066694455362,04013,2570,2238,1192,0.010697,0.00781773244399999,0.00314654663299999,0.8746172171904203,0.8162278879081784,0.904873133317702,-0.14335732288961053,-0.22514804359698024,-0.10512729705380582,-3.9410777371819217,-6.189610159457227,-2.8900850102223212,-153.3493282950164,-240.84086223568977,-112.45466965845608,0.862978199211669,0.7998205751978466,0.8958730312729177,-0.15877782418316075,-0.25028041414493035,-0.116229605192079,-4.365007210188285,-6.880531446578382,-3.1953017829209496,-169.84463852872705,-267.724959010832,-153.3493282950164,-0.4239294730063636,-0.6909212871211547,-0.30521677269862835,-16.495310233710647,-26.884096775142208,-11.87613901551083,0.9200746774669204,0.8943654600485663,0.9462478349836304,-0.08686829937883281,-0.118111157765079,-0.05680558837664299,-0.6117240767219314,-0.8317353908278172,-0.400023326700642,-27.333515492490232,-37.16422657854411,-17.87414328421099,0.912442248192052,0.8844362214534789,0.9410341598088552,-0.09595977387219648,-0.13066377851034194,-0.06266067982390998,-0.6757459797666807,-0.9201305866673206,-0.4412547130097267,-30.19419033810012,-41.11396723267742,-19.716475112141495,-0.0640219030447493,-0.0883951958395034,-0.04123138630908468,-2.8606748456098887,-3.949740654133306,-1.842331827930504,0.8943654600485663,0.8691166633267322,0.9462478349836304,-0.118111157765079,-0.1505935189095138,-0.05680558837664299,-1.100646824629685,-1.4033414076529598,-0.5293563423730886,-92.33614300584604,-117.72998386350334,-44.40908912525911,0.8844362214534789,-0.13066377851034194,-1.2176213969349885,0.8570099896626591,-0.16684754210814445,-1.554808376223472,0.9410341598088552,-0.06266067982390998,-0.5839184001099927,-102.149446051593,-130.43694431404967,-48.986442962247715,-0.1169745723053035,-0.15146696857051212,-0.05456205773690414,-9.813303045746938,-12.70696045054632,-4.577353836988603,0.1176
04013216849,04013216849,Census Tract 2168.49; Maricopa County; Arizona,3534,3284,1916,Scottsdale city,Arizona,576797,0.49269853097367583,0.16474635747977837,04013,3534,3284,1916,0.010697,0.00781773244399999,0.00314654663299999,0.8518819033981989,0.7842842179475751,0.8872638652677679,-0.17387163174960132,-0.27504797000370634,-0.12706043731219618,-6.572903721613265,-10.397692869548171,-4.8032908696795404,-185.99048448254857,-294.2188135129647,-135.91654979285627,0.8383344860774102,0.7654570431105304,0.8767142675450937,-0.19284130213827547,-0.30640903888789756,-0.14062247760621172,-7.290017927311051,-11.583241566068892,-5.315979364198188,-206.28234089731328,-327.76574889838406,-185.99048448254857,-0.7171142056977855,-1.185548696520721,-0.5126884945186472,-20.291856414764727,-33.54693538541938,-14.507314502508413,0.9051293805056764,0.8749491773593165,0.9360249822924508,-0.10481442933751796,-0.14292352730486502,-0.06834755366343502,-1.083074660246337,-1.47686584524022,-0.7062529837787898,-32.98034897217835,-44.97155436176065,-21.505876485346825,0.8961521035599296,0.8633385028976426,0.9298570413632292,-0.11588199818706964,-0.1582942225369045,-0.0754341318251856,-1.1974387172492256,-1.635695222277454,-0.7794804323596674,-36.46281112208361,-49.80801529468496,-23.73570135078159,-0.11436405700288854,-0.158829377037234,-0.0732274485808776,-3.4824621499052535,-4.836460932924299,-2.2298248654347623,0.8749491773593165,0.8454750012063553,0.9360249822924508,-0.14292352730486502,-0.18276708190444735,-0.06834755366343502,-2.1408194095448643,-2.73762706354364,-1.02376265291495,-111.7337896422163,-142.88241458996035,-53.432288774266695,0.8633385028976426,-0.1582942225369045,-2.37105360059417,0.8314015849919034,-0.2027881808882268,-3.037518607736134,0.9298570413632292,-0.0754341318251856,-1.1299109152900555,-123.75018792245145,-158.53437409896313,-58.97238597547264,-0.2302341910493051,-0.29989154419249386,-0.10614826237510576,-12.01639828023513,-15.65195950900281,-5.540097201205938,0.0296
04013216835,04013216835,Census Tract 2168.35; Maricopa County; Arizona,1416,1107,512,Scottsdale city,Arizona,91639,0.5328336358285015,0.25355990826206565,04013,1416,1107,512,0.010697,0.00781773244399999,0.00314654663299999,0.8380384277065219,0.7650473439176022,0.8764832409720591,-0.1932627036408364,-0.30710864883115374,-0.14092312693960388,-2.9273408954379745,-4.651759962630342,-2.134555839444087,-206.7331140846027,-328.5141216546852,-150.7454688872943,0.8233610658229624,0.7448299694654318,0.8650037258481156,-0.2145339894114184,-0.3425882966520601,-0.15606438460079902,-3.2495360399832625,-5.189168485150515,-2.363899742457842,-229.48700847339427,-366.4667009287087,-206.7331140846027,-0.32219514454528797,-0.537408522520173,-0.22934390301375496,-22.75389438879152,-37.95257927402352,-16.196603320180436,0.8959553086406123,0.8630844216229658,0.929721598736174,-0.11612709959523472,-0.15863520989009933,-0.07559080197702153,-0.4044970629942057,-0.5525624657093189,-0.2632999316753495,-36.53993342314414,-49.91530855549403,-23.78499834465668,0.8861657930000715,0.8504692302928444,0.9229713332151688,-0.1284570087213007,-0.17582149286655235,-0.08345726894518153,-0.4474449368829272,-0.6124261927118302,-0.2907006227789119,-40.41959682772603,-55.32305263882838,-26.26021885988364,-0.04294787388872151,-0.0598637270025113,-0.02740069110356241,-3.879663404581889,-5.407744083334354,-2.475220515226957,0.8630844216229658,0.8310941506514742,0.929721598736174,-0.15863520989009933,-0.2032331104919036,-0.07559080197702153,-0.6349658250847124,-0.8134769057728468,-0.3025657165228751,-124.0167627118579,-158.88220815875914,-59.09486650837405,0.8504692302928444,-0.17582149286655235,-0.7037569992373047,0.815859262123521,-0.22570159637239015,-0.9034110426229898,0.9229713332151688,-0.08345726894518153,-0.3340526587496342,-137.45253891353607,-176.4474692623027,-65.24465991203793,-0.06879117415259228,-0.08993413685014295,-0.03148694222675907,-13.43577620167818,-17.565261103543545,-6.149793403663882,0.4947
04013105004,04013105004,Census Tract 1050.04; Maricopa County; Arizona,1889,1638,980,Scottsdale city,Arizona,258052,0.5200280262959224,0.21637277119233345,04013,1889,1638,980,0.010697,0.00781773244399999,0.00314654663299999,0.8424307484006653,0.7711332930718683,0.8799086286120309,-0.1870411922861032,-0.2967926673434417,-0.13648163852808376,-3.7794727284077183,-5.997180506100011,-2.7578343809756487,-200.0779633884446,-317.47911625727954,-145.9944087334912,0.8281092410485303,0.7513501876953027,0.8687230285784251,-0.20757014948151775,-0.3309373130888642,-0.15111487448006994,-4.194293832328169,-6.6871288315927755,-3.0535228094598392,-222.0377889003795,-354.00364381115804,-200.0779633884446,-0.4148211039204508,-0.6899483254927645,-0.2956884284841905,-21.959825511934927,-36.52452755387848,-15.653172497839623,0.8988722652129079,0.866852438150693,0.9317281475688248,-0.11250512303117832,-0.1535988779513137,-0.07327443375980232,-0.5798562851210299,-0.7916552808259653,-0.37765961059863173,-35.400261606900486,-48.330603225028405,-23.056142283188752,0.88933990250122,0.854554356506495,0.925162747776522,-0.12442947537556176,-0.17020057575752293,-0.08089090530648492,-0.6413149144402677,-0.8772211515814031,-0.4169152353897399,-39.15231467889302,-53.55440485844952,-25.45270057324419,-0.06145862931923773,-0.08556587075543787,-0.03925562479110817,-3.752053071992536,-5.2238016334211155,-2.3965582900554434,0.866852438150693,0.8356557691932381,0.9317281475688248,-0.1535988779513137,-0.1966649867868724,-0.07327443375980232,-1.1767790328915415,-1.506724762846512,-0.5613831197573407,-120.07949315219813,-153.74742478025635,-57.28399181197354,0.854554356506495,-0.17020057575752293,-1.303970911825325,0.8207864105624366,-0.2183437580487704,-1.672814019617903,0.925162747776522,-0.08089090530648492,-0.6197357857422581,-133.05825630870666,-170.6953081242758,-63.238345483903885,-0.1271918789337838,-0.16608925677139097,-0.05835266598491739,-12.97876315650855,-16.947883344019488,-5.954353671930346,0.0953
04013613100,04013613100,Census Tract 6131; Maricopa County; Arizona,1278,1183,776,Scottsdale city,Arizona,163452,0.4269638898378182,0.167168203151337,04013,1278,1183,776,0.010697,0.00781773244399999,0.00314654663299999,0.8750509364852794,0.8168414824718156,0.9052079256191868,-0.1427906174428996,-0.22422773752128103,-0.10471856431876995,-1.952057118057399,-3.065364930362853,-1.4315829886578535,-152.7431234786697,-239.85641082651435,-112.01744825178824,0.8634489531878486,0.8004819865599071,0.8962376466250133,-0.15814605635689946,-0.24924734945945123,-0.11577549075931756,-2.161977730277985,-3.4074021905803846,-1.5827396427057927,-169.16883648497534,-266.619889716775,-152.7431234786697,-0.20992061222058633,-0.34203726021753145,-0.151156654047939,-16.42571300630566,-26.763478890260675,-11.827594213453756,0.9203583492983854,0.8947350384215923,0.9464413285212632,-0.08653330603490214,-0.11764931187237988,-0.05658953161144995,-0.3221085208890857,-0.43793364159166887,-0.21064687298342993,-27.22810827464799,-37.01890461468037,-17.806160015505487,0.9127517034740008,0.8848382526072247,0.9412458321337854,-0.09558820454010172,-0.13015005516934294,-0.0624217030879383,-0.35581415514665393,-0.4844659667495087,-0.2323563420184564,-30.07727431501724,-40.952321787786026,-19.641279967747796,-0.03370563425756823,-0.04653232515783984,-0.02170946903502646,-2.84916604036925,-3.9334171731056498,-1.8351199522423045,0.8947350384215923,0.8695679567395987,0.9464413285212632,-0.11764931187237988,-0.14999637722329331,-0.05658953161144995,-0.7137266537326472,-0.909962078687978,-0.34330381020120637,-91.97508424389784,-117.26315447010028,-44.240181726959584,0.8848382526072247,-0.13015005516934294,-0.7895631676953514,0.8574995100242127,-0.1661814243739494,-1.0081496444246445,0.9412458321337854,-0.0624217030879383,-0.3786850305896806,-101.7478308885762,-129.91619129183562,-48.79961734403101,-0.07583651396270419,-0.09818756573666644,-0.0353812203884743,-9.772746644678376,-12.653036821735364,-4.55943561707143,0.0923
