geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
04013522901,04013522901,Census Tract 5229.01; Maricopa County; Arizona,3804,2104,765,Gilbert town,Arizona,80181,0.3531539152886063,0.1867223987518184,04013,3804,2104,765,0.010697,0.00781773244399999,0.00314654663299999,0.9018180682564304,0.8550118015886555,0.9257892367780044,-0.1088711073768947,-0.1695744996056768,-0.08015945776197281,-4.430116472262884,-6.900221758360441,-3.261799597662047,-116.45942356106424,-181.39384222819243,-85.7465719679823,0.8925464470502066,0.8417232438162203,0.9186780504612828,-0.12038987248777772,-0.18803895145651628,-0.08852061883690812,-4.898831012670688,-7.651565932830269,-3.602026847092737,-128.7810466001758,-201.14526637303544,-116.45942356106424,-0.46871454040780414,-0.7513441744698275,-0.34022724943068994,-12.321623039111572,-19.751424144842993,-8.943934001858306,0.9377637472897276,0.9174852906334128,0.958275509830681,-0.06636666526099358,-0.0899357299882386,-0.04354122560921061,-0.43936949818135823,-0.595404581473391,-0.288257461345795,-20.88258071204174,-28.29869683808893,-13.700449683735505,0.931757255878074,0.909617948620581,0.9542000350308284,-0.07324090442162984,-0.09936265166763888,-0.04799828472830857,-0.4848792582169067,-0.6578139526748009,-0.3177646818882393,-23.045592120575417,-31.26492170507609,-15.102884120163464,-0.04550976003554852,-0.06240937120140988,-0.02950722054244431,-2.163011408533675,-2.9662248669871616,-1.4024344364279615,0.9174852906334128,0.8974398749895611,0.958275509830681,-0.0899357299882386,-0.11428077564709484,-0.04354122560921061,-0.5378665077659656,-0.6834636435388604,-0.2604011438539368,-70.30934742038765,-89.34165275017781,-34.03936520966494,0.909617948620581,-0.09936265166763888,-0.5942448286329378,0.8877811067618767,-0.12640378622995743,-0.7559661002005996,0.9542000350308284,-0.04799828472830857,-0.28705687704928845,-77.6790625663971,-98.81909806543786,-37.52377477768477,-0.05637832086697225,-0.07250245666173927,-0.02665573319535164,-7.369715146009445,-9.477445315260034,-3.484409568019822,0.4684
04013422309,04013422309,Census Tract 4223.09; Maricopa County; Arizona,3655,2702,1130,Gilbert town,Arizona,79761,0.4257082214417828,0.2376304918559599,04013,3655,2702,1130,0.010697,0.00781773244399999,0.00314654663299999,0.875499592846408,0.8174763739787908,0.9055542036705526,-0.14220498578282442,-0.2232769433235568,-0.1042961271082647,-5.5598644088184805,-8.729578106285778,-4.077721479979828,-152.1166732918873,-238.8393462732087,-111.56556716771075,0.8639359442380229,0.8011664068164044,0.8966147850565486,-0.15749322234993168,-0.24818014271679317,-0.11530616789564878,-6.157596773089236,-9.703231816174815,-4.508186935016004,-168.47049994772192,-265.4782986641536,-152.1166732918873,-0.5977323642707555,-0.973653709889037,-0.4304654550361766,-16.353826655834624,-26.63895239094493,-11.777440630264753,0.920651734689584,0.8951173127569868,0.9466414265875698,-0.08618705892860767,-0.11717200164520508,-0.05636619306295935,-0.7327597034161142,-0.9961927259327114,-0.4792236262026579,-27.119160007998303,-36.868716725859045,-17.73588549972827,0.91307176523247,0.8852541120314058,0.94146473403685,-0.09520416475193244,-0.12961915274845218,-0.06217467723104212,-0.8094228576170753,-1.1020180187802842,-0.5286071785504313,-29.95643440477703,-40.78527086529549,-19.563552129919735,-0.07666315420096115,-0.1058252928475728,-0.04938355234777336,-2.837274396778725,-3.9165541394364474,-1.8276666301914644,0.8951173127569868,0.870034803546548,0.9466414265875698,-0.11717200164520508,-0.14937930749858633,-0.05636619306295935,-1.0351018754328591,-1.3196224283241642,-0.49794107236596347,-91.60193587901408,-116.78074586939503,-44.0655816253065,0.8852541120314058,-0.12961915274845218,-1.145060477060064,0.8580059279693352,-0.16549311304494815,-1.4619723933943571,0.94146473403685,-0.06217467723104212,-0.549253440264311,-101.33278558053664,-129.37808791100505,-48.6064991384346,-0.10995860162720472,-0.14234996507019293,-0.05131236789834753,-9.73084970152254,-12.597342041609997,-4.5409175131281,0.1853
04013422507,04013422507,Census Tract 4225.07; Maricopa County; Arizona,2804,2012,792,Gilbert town,Arizona,76525,0.4680374674640209,0.22894406265211267,04013,2804,2012,792,0.010697,0.00781773244399999,0.00314654663299999,0.8605012292508522,0.7963434878403852,0.8939536991262457,-0.16211338927498656,-0.25573953359236185,-0.11862616707935147,-4.862491897908986,-7.670750797508335,-3.5581192823308956,-173.41269250745313,-273.56457908374944,-126.89441092478228,0.8476696707580809,0.7784137096132279,0.8839883232544019,-0.17970482429280304,-0.28466391027063515,-0.13123666194877015,-5.39013622531016,-8.538319774254616,-3.936363358316248,-192.2302505460114,-304.5049848164984,-173.41269250745313,-0.5276443274011742,-0.8675689767462806,-0.3782440759853527,-18.81755803855828,-30.940405732748953,-13.489446361817144,0.910812931869085,0.8823202482116843,0.9399192826038404,-0.09792029187364928,-0.13337532718628284,-0.06392114568574339,-0.6199188585711857,-0.8443794336067425,-0.4046753018587764,-30.811076469740836,-41.96716866832716,-20.113086573497835,0.902343941995728,0.8713424459872658,0.9341134281859742,-0.10822487242313016,-0.1476544091306834,-0.07053380224067213,-0.6851556311548677,-0.9347781856022856,-0.44653905068158634,-34.05346079298547,-46.460148389775625,-22.19378979530747,-0.06523677258368199,-0.09039875199554316,-0.04186374882280991,-3.242384323244631,-4.492979721448466,-2.080703221809638,0.8823202482116843,0.8544344837733808,0.9399192826038404,-0.13337532718628284,-0.17036474883804795,-0.06392114568574339,-0.8258125570780682,-1.054837891249654,-0.39577698427218866,-104.26926225733185,-133.18660243051187,-49.97184144850867,0.8713424459872658,-0.1476544091306834,-0.9142235504903898,0.8410980852446237,-0.1889219789498885,-1.1697376555032124,0.9341134281859742,-0.07053380224067213,-0.4367202001870612,-115.43226647605933,-147.6941484221228,-55.14143941755823,-0.08841099341232161,-0.11489976425355852,-0.04094321591487254,-11.163004218727476,-14.507545991610924,-5.169597969049564,0.0919
04013422401,04013422401,Census Tract 4224.01; Maricopa County; Arizona,2827,1711,643,Gilbert town,Arizona,79649,0.41146353840874994,0.2239573306062257,04013,2827,1711,643,0.010697,0.00781773244399999,0.00314654663299999,0.8806054219401692,0.8247134207143666,0.9094917741743382,-0.13558237899191902,-0.21254241156133993,-0.09951516703691754,-4.100067949732429,-6.427371580885364,-3.009380348051375,-145.03247080765576,-227.3566176471653,-106.4513741793907,0.8694797876186487,0.8089717727965688,0.9009042859350018,-0.1501129919751476,-0.2361370737857238,-0.10999582931515511,-4.539479774672101,-7.1408840527142035,-3.326319966742774,-160.5758675158154,-252.5958278285887,-145.03247080765576,-0.4394118249396719,-0.7135124718288397,-0.3169396186913991,-15.5433967081596,-25.23921018142341,-11.211164439030744,0.9239865431201556,0.8994654014938996,0.9489143640329656,-0.0822668440853683,-0.11177150153760772,-0.05383587592658632,-0.4429034052233056,-0.6017488477685873,-0.28983842805883553,-25.88564612643516,-35.169424182851394,-16.93970941314059,0.9167105106932962,0.8899854546019946,0.9439515910583608,-0.0908569153894756,-0.1236138690010438,-0.05937635941563244,-0.4891501267792232,-0.6655050904417443,-0.319666957780185,-28.588552120352027,-38.89568032973374,-18.68304837990561,-0.04624672155591763,-0.06375624267315705,-0.02982852972134947,-2.7029059939168696,-3.7262561468823527,-1.7433389667650188,0.8994654014938996,0.8753484371062445,0.9489143640329656,-0.11177150153760772,-0.1424022224862052,-0.05383587592658632,-0.5618532031681526,-0.7158277713144765,-0.27062228670640404,-87.37996938851518,-111.32624748281128,-42.08744738824324,0.8899854546019946,-0.1236138690010438,-0.621382439162062,0.8637718704613133,-0.1577130886028177,-0.7927924631416056,0.9439515910583608,-0.05937635941563244,-0.29847319997675514,-96.63801542178258,-123.29587296136944,-46.418849141019464,-0.05952923599390947,-0.07696469182712906,-0.0278509132703511,-9.258046033267414,-11.969625478558171,-4.331401752776222,0.6314
04021941200,04021941200,Census Tract 9412; Pinal County; Arizona,4407,2419,851,Gilbert town,Arizona,1768659,0.4750144793907444,0.21152273659365436,04021,4407,2419,851,0.010896,0.00781773244399999,0.00314654663299999,0.8580538748825549,0.7929130398071903,0.8920559373137475,-0.16542798683459567,-0.26117234778124754,-0.12100593490953598,-7.943632239430767,-12.541149303577653,-5.810544298474357,-180.25033445497544,-284.5733901424473,-131.84806667743038,0.8450181021009423,0.774725972955954,0.8819242754033877,-0.18340660101094997,-0.2907789785135468,-0.13388419832599013,-8.806941416579674,-13.962820393737047,-6.428941405398668,-199.83983246153105,-316.83277498836054,-180.25033445497544,-0.8633091771489072,-1.4216710901593963,-0.618397106924311,-19.589498006555644,-32.25938484591324,-14.03215581856844,0.9092013532157764,0.880228577109797,0.9388158817644062,-0.0998663788423495,-0.13606854628995205,-0.06517158414555645,-0.760132573574943,-1.035685237343579,-0.49605327192969334,-31.42342180962973,-42.814602618585326,-20.50654286604768,0.9005878443271523,0.8690705042580947,0.9329072553327472,-0.1103858510849883,-0.1506546305511504,-0.071917914973576,-0.8402014976827262,-1.14670716380542,-0.5474029441010032,-34.733422806230934,-47.40418205065813,-22.629307321248582,-0.08006892410778321,-0.11102192646184106,-0.05134967217130987,-3.310000996601208,-4.589579432072801,-2.122764455200904,0.880228577109797,0.8518901144749975,0.9388158817644062,-0.13606854628995205,-0.173860317203328,-0.06517158414555645,-0.9052491130869816,-1.1566736195884249,-0.4335794006391553,-106.3747488938874,-135.91934425245884,-50.94940078015926,0.8690705042580947,-0.1506546305511504,-1.0022887317268765,0.838343374627985,-0.19282865501710456,-1.2828678904235464,0.9329072553327472,-0.071917914973576,-0.4784619996318884,-117.7777593098562,-150.74828324601015,-56.22350171937584,-0.09703961863989465,-0.12619427083512158,-0.04488259899273311,-11.403010415968817,-14.8289389935513,-5.274100939216582,0.9148
04013422404,04013422404,Census Tract 4224.04; Maricopa County; Arizona,2982,2274,751,Gilbert town,Arizona,78350,0.43224656168632947,0.20423563102997597,04013,2982,2274,751,0.010697,0.00781773244399999,0.00314654663299999,0.8731659293621131,0.8141758524321251,0.9037525629702324,-0.14525769544231398,-0.22823588664878317,-0.10649755361516786,-4.633495916212662,-7.280371931415424,-3.397107315105966,-155.38215681464325,-244.14392794820336,-113.92043310214508,0.8614031577571459,0.7976089880561616,0.8946527395127931,-0.16089660340196765,-0.25374715552927984,-0.11775212418683983,-5.132352902373908,-8.09414196828158,-3.756110716776198,-172.11109665908478,-271.4333322696707,-155.38215681464325,-0.4988569861612459,-0.8137700368661553,-0.35900340167023215,-16.728939844441516,-27.289404321467313,-12.03901414051751,0.9191250831609412,0.893128574853302,0.9455999671926868,-0.08799119762995006,-0.11965961918109252,-0.05752964751978254,-0.6295987566906208,-0.8561941363649078,-0.4116388403261843,-27.68684066361569,-37.651457184032886,-18.10197187010485,0.9114064129667558,0.8830908458939222,0.9403254561194636,-0.09720535841399185,-0.13238632769172776,-0.06346158502057496,-0.695528353398435,-0.9472568798083788,-0.4540833185906121,-30.586119322710424,-41.65597536536406,-19.968483667133334,-0.06592959670781418,-0.09106274344347089,-0.04244447826442771,-2.8992786590947306,-4.004518181331172,-1.8665117970284832,0.893128574853302,0.867606646605683,0.9455999671926868,-0.11965961918109252,-0.15259605710983937,-0.05752964751978254,-0.7025356322186425,-0.8959093150170451,-0.3377632953223733,-93.54668871087117,-119.2955146494068,-44.9751391907288,0.8830908458939222,-0.13238632769172776,-0.7772556277423643,0.8553722513817799,-0.1690816464815015,-0.9926981401109128,0.9403254561194636,-0.06346158502057496,-0.3725903948144229,-103.49608891376356,-132.18350733833728,-49.61256921630132,-0.07471999552372188,-0.09678882509386776,-0.03482709949204959,-9.949400202892395,-12.887992688930463,-4.637430025572517,0.0768
04013422301,04013422301,Census Tract 4223.01; Maricopa County; Arizona,3691,1990,630,Gilbert town,Arizona,129713,0.316003005108859,0.1810682939513691,04013,3691,1990,630,0.010697,0.00781773244399999,0.00314654663299999,0.9155990441091552,0.8748938349650388,0.9363248474265046,-0.09218113150496328,-0.14299582421901566,-0.0680054072563673,-3.6395532316484145,-5.6458507901969615,-2.685032128686244,-98.60615637085924,-152.96263316708104,-72.74538414213612,0.9075610808375904,0.8632784342937236,0.9301847246999853,-0.101854212475812,-0.15837481891706556,-0.07505528036114822,-4.021471879561233,-6.2530539014950435,-2.9633796388796405,-108.95345108537612,-169.413543795585,-98.60615637085924,-0.38191864791281827,-0.607203111298082,-0.27834751019339654,-10.347294714516886,-16.450910628503983,-7.541249260184139,0.9466485857384752,0.9291541596635308,0.9642878984643258,-0.05635820415862742,-0.07624767063640371,-0.03703468807660801,-0.35289409789913884,-0.4774345341169874,-0.2318974324125958,-17.73337175372557,-23.991685131506905,-11.653137307165618,0.9414725660411428,0.9223517010435738,0.9607875973118398,-0.062165841119474,-0.08418513119081672,-0.0408127694381895,-0.3892593589435667,-0.5271359577832839,-0.2555543716956895,-19.56077180620938,-26.48924410971276,-12.841928225914046,-0.03636526104442789,-0.04970142366629654,-0.0236569392830937,-1.8274000524838137,-2.4975589782058565,-1.1887909187484271,0.9291541596635308,0.9118049208055736,0.9642878984643258,-0.07624767063640371,-0.09672582060262022,-0.03703468807660801,-0.3755328497635928,-0.47639124911550546,-0.1824021879938486,-59.608388851363934,-75.61765858976277,-28.952728252991843,0.9223517010435738,-0.08418513119081672,-0.41462620379009185,0.9034250425106732,-0.10689869435203952,-0.5264943963660227,0.9607875973118398,-0.0408127694381895,-0.20100988641284817,-65.81368314128441,-83.57053910571788,-31.906331176642567,-0.03909335402649905,-0.05010314725051723,-0.01860769841899956,-6.2052942899204835,-7.952880515955116,-2.9536029236507244,0.891
04013422506,04013422506,Census Tract 4225.06; Maricopa County; Arizona,3350,2405,1019,Gilbert town,Arizona,79595,0.47714164997871944,0.2299941358479156,04013,3350,2405,1019,0.010697,0.00781773244399999,0.00314654663299999,0.857309104239578,0.7918700978285282,0.8914781442545064,-0.166440429775894,-0.26283338989842786,-0.12173249164312866,-5.9643844789976725,-9.418621385340668,-4.362277751406933,-178.0413277312738,-281.15287717434825,-130.2172463106547,0.8442113356366375,0.7736051247134059,0.881295942002175,-0.18453751778383665,-0.29264914108533807,-0.13469261838213714,-6.612892722907896,-10.487067338336034,-4.826703245092966,-197.39978277337,-313.04678621898614,-178.0413277312738,-0.6485082439102232,-1.0684459529953667,-0.4644254936860328,-19.358455042096217,-31.89390904463781,-13.863447572717396,0.9087105781312936,0.879591849571748,0.9384797316134827,-0.10046039307304792,-0.1368909346839399,-0.06555311352409117,-0.7602284643351223,-1.0359145716312277,-0.49606955838375943,-31.61033115738554,-43.0733709617974,-20.626592864189583,0.9000531205750721,0.8683790074919988,0.9325398239370224,-0.1110455340247792,-0.15157090552907446,-0.07234026293716067,-0.8403309326248309,-1.147004438500115,-0.5474309359144944,-34.940995119535586,-47.69249224532703,-22.762201077525756,-0.08010246828970868,-0.11108986686888755,-0.051361377530735,-3.3306639621500493,-4.619121283529628,-2.1356082133361745,0.879591849571748,0.8511158883536024,0.9384797316134827,-0.1368909346839399,-0.17492813103794694,-0.06555311352409117,-1.090510058694116,-1.3935246105659302,-0.5222137597481502,-107.01767013681216,-136.7541325383641,-51.247670240250265,0.8683790074919988,-0.15157090552907446,-1.2074546606498051,0.8375053068911762,-0.19402228472080363,-1.5456337820131276,0.9325398239370224,-0.07234026293716067,-0.5762820201621869,-118.4940785721104,-151.68143101208318,-56.55368205713315,-0.11694460195568925,-0.15210917144719738,-0.05406826041403667,-11.476408435298255,-14.927298473719077,-5.306011816882893,0.4642
04013422203,04013422203,Census Tract 4222.03; Maricopa County; Arizona,4287,2028,651,Gilbert town,Arizona,81369,0.33774388123978927,0.18371213800426317,04013,4287,2028,651,0.010697,0.00781773244399999,0.00314654663299999,0.9075090012387382,0.8632033481055486,0.930144896698693,-0.10191744504463618,-0.15847558074777598,-0.07510131329993794,-4.6737341696372825,-7.26737936247916,-3.4439989542597726,-109.02109096424732,-169.52132872589596,-80.3358748369436,0.8987440649961125,0.8505981382063901,0.9234335907941632,-0.11266381492524848,-0.17564329744319154,-0.08291490581362619,-5.166541618730827,-8.054657184238478,-3.802314984482596,-120.5164828255383,-187.885635274982,-109.02109096424732,-0.49280744909354457,-0.7872778217593179,-0.35831603022282366,-11.495391861290983,-18.364306549086027,-8.358199911892317,0.9414389731577648,0.9223075938779352,0.960764858876195,-0.0622037418376791,-0.08423697976441806,-0.04083740236887751,-0.3969343041630026,-0.5375327264850884,-0.26059149199439474,-19.57269744393504,-26.505558505181877,-12.849679092425776,0.9357748962415868,0.91487837626379,0.956927027140951,-0.06863306978672393,-0.09304146424777517,-0.04501176331881838,-0.43796110962993673,-0.593715872686084,-0.287228909777296,-21.59571546498702,-29.27593060582268,-14.16316123162209,-0.0410268054669341,-0.05618314620099551,-0.02663741778290124,-2.0230180210519775,-2.7703721006408046,-1.3134821391963136,0.9223075938779352,0.903370758936906,0.960764858876195,-0.08423697976441806,-0.10696520792504738,-0.04083740236887751,-0.42871095246744945,-0.5443827200200265,-0.20783558141353436,-65.85421696888625,-83.62253763748487,-31.925588542785615,0.91487837626379,-0.09304146424777517,-0.47352000117030074,0.8942369926542618,-0.11827178724938887,-0.6019257896415078,0.956927027140951,-0.04501176331881838,-0.2290803395209233,-72.7373273687098,-92.4617188389413,-35.18899224591756,-0.04480904870285129,-0.05754306962148126,-0.02124475810738893,-6.883110399823547,-8.839181201456414,-3.2634037031319405,0.793
04013422658,04013422658,Census Tract 4226.58; Maricopa County; Arizona,2127,1674,180,Gilbert town,Arizona,79072,0.5592916736972461,0.24672286504994975,04013,2127,1674,180,0.010697,0.00781773244399999,0.00314654663299999,0.8290357323099591,0.7526247033557694,0.8694481283392813,-0.20622062599603483,-0.3286834667281644,-0.15015487112507067,-4.692038711166676,-7.478376821718428,-3.4164015582157217,-220.5942036279584,-351.5927043591174,-160.6206656424881,0.8136367838439034,0.7315370319865135,0.8573695290441974,-0.22904964457930715,-0.36698479540327056,-0.1663582225913816,-5.211456390233933,-8.349828530124025,-3.7850686203166393,-245.0144048064849,-392.56363564287847,-220.5942036279584,-0.5194176790672573,-0.8714517084055968,-0.3686670621009176,-24.42020117852644,-40.97093128376102,-17.332725063512815,0.8899584495812548,0.8553510140407822,0.9255894876752576,-0.12364796409374187,-0.16911067337826424,-0.08039256421508674,-0.6512932784514881,-0.8907598737506669,-0.42345328606519,-38.90640850964684,-53.21146199227401,-25.295895224921743,0.8796435120480061,0.8420905855710334,0.9184600165480176,-0.13682416377036333,-0.18752069805160684,-0.08877902356429862,-0.7206965261945097,-0.987731347674684,-0.4676274432717524,-43.05236118246773,-59.00426210720932,-27.934733767727145,-0.06940324774302165,-0.09697147392401706,-0.04417415720656242,-4.145952672820887,-5.792800114935308,-2.6388385428054018,0.8553510140407822,0.8217479794824426,0.9255894876752576,-0.16911067337826424,-0.2169181123266345,-0.08039256421508674,-0.2379711596212698,-0.30524539759688996,-0.11312776035371463,-132.20619978959434,-169.58077644271663,-62.84875575206369,0.8420905855710334,-0.18752069805160684,-0.2638775961143234,0.8057726261994645,-0.24104488969380244,-0.33919640183153527,0.9184600165480176,-0.08877902356429862,-0.1249291175157464,-146.59866450795744,-188.44244546196404,-69.40506528652577,-0.02590643649305357,-0.03395100423464531,-0.01180135716203174,-14.3924647183631,-18.86166901924739,-6.556309534462082,0.1178
04013815402,04013815402,Census Tract 8154.02; Maricopa County; Arizona,4842,3157,656,Gilbert town,Arizona,119557,0.4233758418896678,0.23727757710890343,04013,4842,3157,656,0.010697,0.00781773244399999,0.00314654663299999,0.8763335738556131,0.8186569824598807,0.906197759978318,-0.14111798273377865,-0.22151282090726712,-0.10351188687988631,-7.309188134830241,-11.473228648276466,-5.361385138445965,-150.95390613032305,-236.95226452450365,-110.7266653954144,0.8648412496567839,0.8024392574726433,0.8973157335557382,-0.15628157236585843,-0.24620024592215553,-0.11443493366304978,-8.09458434921152,-12.75191071630706,-5.927142970276022,-167.17439795975875,-263.3604030629298,-150.95390613032305,-0.7853962143812785,-1.2786820680305944,-0.5657578318300569,-16.220491829435737,-26.40813853842615,-11.684383143949956,0.9211969405510538,0.8958278133755151,0.94701321712086,-0.08554420448010466,-0.11628594811313116,-0.05595147134295777,-0.8497659918255978,-1.155143643386349,-0.5558022057579354,-26.91688285795368,-36.58991585005856,-17.60539137655798,0.9136665715819118,0.8860270815582469,0.9418714751664552,-0.09449117555938542,-0.1286336736359232,-0.06171598393854293,-0.93864205069161,-1.277801598877722,-0.6130648431621774,-29.732089030459612,-40.4751852669535,-19.41922214641043,-0.08887605886601213,-0.12265795549137336,-0.05726263740424198,-2.8152061725059276,-3.885269416894943,-1.8138307698524545,0.8958278133755151,0.8709026276409473,0.94701321712086,-0.11628594811313116,-0.14823399110500393,-0.05595147134295777,-0.5963646336505339,-0.7602080151067689,-0.28694334312163944,-90.9092429345326,-115.88536815651965,-43.741363280737716,0.8860270815582469,-0.1286336736359232,-0.6596891103160485,0.8589473832679718,-0.16421566615102315,-0.8421689565497436,0.9418714751664552,-0.06171598393854293,-0.3165062567670228,-100.5623643774464,-128.3794141081926,-48.24790499497299,-0.06332447666551455,-0.08196094144297461,-0.02956291364538338,-9.653121442913804,-12.494045951672955,-4.506541714235271,0.2857
04013815501,04013815501,Census Tract 8155.01; Maricopa County; Arizona,2789,1747,391,Gilbert town,Arizona,91036,0.4336630772203688,0.22348004532339255,04013,2789,1747,391,0.010697,0.00781773244399999,0.00314654663299999,0.8726611672096863,0.8134625605285262,0.9033627145345692,-0.1459201320914469,-0.2293128762438384,-0.1069750653979784,-4.353371444167377,-6.841304985895967,-3.1914869337539056,-156.09076529822073,-245.29598371803397,-114.43122745621748,0.8608554150654665,0.7968403661252959,0.894228233284128,-0.1616352554673212,-0.2549565038510601,-0.11828274122750106,-4.8222153820499445,-7.606355253806769,-3.5288393768376043,-172.90123277339347,-272.726972169479,-156.09076529822073,-0.4688439378825678,-0.7650502679108024,-0.3373524430836987,-16.81046747517274,-27.43098845144505,-12.0958208348404,0.9187946715958067,0.8926983022775282,0.9453744885913956,-0.08838245466002956,-0.12019928507617245,-0.05778187593151174,-0.4858398529265041,-0.6607375095872794,-0.31762795242978137,-27.809951512679113,-37.82126557454376,-18.1813367160722,0.9110460189434374,0.8826228766758842,0.9400788160785144,-0.09763939384722271,-0.1329867222184168,-0.06374059589114392,-0.5367254047088698,-0.7310302685335246,-0.3503831371545518,-30.72269059581395,-41.84489230300656,-20.056275738669253,-0.05088555178236564,-0.0702927589462452,-0.03275518472477046,-2.9127390831348396,-4.023626728462805,-1.8749390225970497,0.8926983022775282,0.8670814860646074,0.9453744885913956,-0.12019928507617245,-0.15329414371268055,-0.05778187593151174,-0.3674171676180689,-0.4685793269041281,-0.17662378924268016,-93.96858506855982,-119.84126007778212,-45.172324614496205,0.8826228766758842,-0.1329867222184168,-0.4065049536470798,0.8548027380265522,-0.16986054853855378,-0.519218409614806,0.9400788160785144,-0.06374059589114392,-0.1948380074787527,-103.96546129081324,-132.79243212654887,-49.830692449808886,-0.03908778602901086,-0.05063908271067791,-0.01821421823607258,-9.996876222253418,-12.951172048766727,-4.6583678353126805,0.2649
04013816502,04013816502,Census Tract 8165.02; Maricopa County; Arizona,1584,1307,423,Gilbert town,Arizona,175268,0.5032777890341663,0.22934961376680757,04013,1584,1307,423,0.010697,0.00781773244399999,0.00314654663299999,0.848210844306927,0.7791670924168023,0.884409384857903,-0.17895215171069873,-0.2834217586092136,-0.13069808747073486,-3.032173848289361,-4.802311882118928,-2.21455466761233,-191.42511668493444,-303.1762551842757,-139.8077441674451,0.8343613970937559,0.7599651241148339,0.8736121725124176,-0.1985214122839285,-0.3158498571427811,-0.14467269512065536,-3.363756338766674,-5.3517751402204246,-2.45134109041375,-212.35835472011829,-337.8645921856329,-191.42511668493444,-0.3315824904773126,-0.5494632581014969,-0.23678642280142004,-20.933238035183876,-34.68833700135713,-14.948637803119952,0.9027020984128196,0.8718059936982604,0.9343593302644192,-0.10778517271451464,-0.14704419013906053,-0.07025206214509029,-0.4432704514858786,-0.6047245916092444,-0.28891416621235033,-33.91510722921795,-46.26814013842727,-22.105138960394054,0.8935089297635586,0.8599274957731267,0.9280370595696648,-0.11918299491939184,-0.1628887376149541,-0.07754317533795976,-0.4901444107464303,-0.669885870627012,-0.3188991349742242,-37.50148513744684,-51.25370088959541,-24.399321727178588,-0.04687395926055165,-0.06516127901776758,-0.02998496876187384,-3.586377908228895,-4.985560751168139,-2.294182766784533,0.8718059936982604,0.8416603595208847,0.9343593302644192,-0.14704419013906053,-0.18812771528084105,-0.07025206214509029,-0.4862605535076276,-0.6221196966440826,-0.23231660218209088,-114.95521359518382,-147.07321433666257,-54.92118254895765,0.8599274957731267,-0.1628887376149541,-0.5386569006085883,0.8272762578382074,-0.2087860500350207,-0.6904347608612633,0.9280370595696648,-0.07754317533795976,-0.25642759040609747,-127.34205688146294,-163.22334772133885,-60.62117976503486,-0.05239634710096069,-0.0683150642171807,-0.02411098822400659,-12.386843286279126,-16.150133384676288,-5.699997216077208,0.1782
