geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
32003005114,32003005114,Census Tract 51.14; Clark County; Nevada,3590,1909,498,Henderson city,Nevada,73237,0.20963953587447445,0.16181641674643435,32003,3590,1909,498,0.01109,0.007296424454,0.004052580321,0.9562297741060676,0.9344100555541128,0.9671561345713928,-0.045773753421191,-0.07019396254997672,-0.03395921739478222,-1.8223950223332193,-2.794639250398478,-1.352021718060204,-50.763092544100815,-77.84510446792417,-37.66077209081348,0.951959535463475,0.9280924799871034,0.963931671482097,-0.05046481782771976,-0.07747883057289268,-0.03741793073615475,-2.0091608386567894,-3.0846724294816332,-1.4897238181916026,-55.96548297094121,-85.92402310533797,-50.763092544100815,-0.18676581632357017,-0.2900331790831552,-0.13770210013139872,-5.2023904268403935,-8.078918637413793,-3.8357130955821366,0.9725542268719928,0.963389447950842,0.9817108519381668,-0.02822030110987272,-0.03800181964524273,-0.01862987255944603,-0.21832285550044792,-0.2939963591054621,-0.1441276958368372,-11.436503693056467,-15.400542645650187,-7.549905491714887,0.9698514250763288,0.9598029350810524,0.9799004360700748,-0.03108576648356043,-0.04188053969177857,-0.02051184303023203,-0.24049117256713923,-0.32400359513563626,-0.15868732670504856,-12.59775655144784,-16.972425098776124,-8.312589141175934,-0.02216831706669128,-0.03000723603017413,-0.01455963086821135,-1.1612528583913715,-1.5718824531259368,-0.7626836494610453,0.963389447950842,0.9542164228607628,0.9817108519381668,-0.03800181964524273,-0.04798028627717073,-0.01862987255944603,-0.13808414826571125,-0.17434209798312922,-0.0676938659433875,-27.72774061560467,-35.00845341026691,-13.593145771764558,0.9598029350810524,-0.04188053969177857,-0.15217794058899778,0.9497549714840724,-0.05290314873257836,-0.19222990639678,0.9799004360700748,-0.02051184303023203,-0.07453223031503244,-30.557819395381077,-38.60038281059839,-14.966311308239446,-0.01409379232328653,-0.01788780841365075,-0.00683836437164493,-2.830078779776412,-3.5919294003314777,-1.373165536474887,0.8472
32003002852,32003002852,Census Tract 28.52; Clark County; Nevada,633,553,149,Henderson city,Nevada,50614,0.24763310249430723,0.1550895323733298,32003,633,553,149,0.01109,0.007296424454,0.004052580321,0.9415133259672628,0.9126995083007274,0.9560281956529276,-0.06211985791348318,-0.09565085869478492,-0.04599425471655841,-0.4360795389569145,-0.6714661585116294,-0.3228782882825985,-68.89092242605284,-106.07680229251648,-51.00762848066327,0.9358561925828868,0.9044000927638088,0.9517387917004546,-0.06854023932895253,-0.1057053266591802,-0.05070845984255612,-0.4811504238820669,-0.7420482219876452,-0.35597186684094867,-76.01112541580837,-117.22720726503084,-68.89092242605284,-0.04507088492515243,-0.07058206347601581,-0.03309357855835015,-7.120202989755519,-11.150404972514346,-5.228053484731462,0.9632202051846704,0.9510179762205716,0.9754514368372348,-0.0381842019274068,-0.05150483482350917,-0.02516636116951182,-0.08557373355316679,-0.11542629646328614,-0.05639975111478841,-15.474454530409908,-20.872748004210877,-10.198870002674216,0.9596174627314484,0.9462537174807216,0.9730299722627364,-0.04208191163341993,-0.05679901862089474,-0.0277175714069178,-0.09430880080647916,-0.12729096956867825,-0.06211720948956181,-17.054032695565855,-23.018258511515057,-11.232768442958736,-0.00873506725331238,-0.0118646731053921,-0.0057174583747734,-1.5795781651559464,-2.145510507304178,-1.033898440284521,0.9510179762205716,0.9388449822170012,0.9754514368372348,-0.05150483482350917,-0.06513856807178822,-0.02516636116951182,-0.05599436930951698,-0.07081651750565335,-0.02736004350525789,-37.58011363054831,-47.52786409775393,-18.36244530554221,0.9462537174807216,-0.05679901862089474,-0.06175003251587596,0.9329390644153988,-0.07188136732876887,-0.0781470679883233,0.9730299722627364,-0.0277175714069178,-0.03013363570702001,-41.44297484286977,-52.44769663645859,-20.223916581892627,-0.00575566320635898,-0.00733055048266995,-0.00277359220176211,-3.8628612123214623,-4.919832538704665,-1.8614712763504155,0.127
32003005113,32003005113,Census Tract 51.13; Clark County; Nevada,2058,1602,520,Henderson city,Nevada,123163,0.21837096259537944,0.13982458597165595,32003,2058,1602,520,0.01109,0.007296424454,0.004052580321,0.9528275106647202,0.9293754189408202,0.9645873775668756,-0.04950790023093576,-0.07599144502839164,-0.03671271598271478,-1.1299296987086975,-1.7343694680008883,-0.8379023936710157,-54.90426135610775,-84.27451253648633,-40.7144020248307,0.9482344220516968,0.9225933072702488,0.9611158336228918,-0.05459154059847141,-0.08390120773667924,-0.04045731535868653,-1.2459547412178449,-1.9148957224399323,-0.9233662090406816,-60.5420185237048,-93.04643937997729,-54.90426135610775,-0.11602504250914714,-0.1805262544390438,-0.08546381536966585,-5.637757167597043,-8.771926843490952,-4.152760707952665,0.9704011713739292,0.96053215188607,0.9802688097480748,-0.03050164148520509,-0.04108956481720285,-0.02012834648589502,-0.19802378396990528,-0.26676305636619363,-0.13067792886253826,-12.361035204113938,-16.65187617766502,-8.157174086300765,0.967489907484002,0.9566720750576088,0.9783172312661476,-0.03360251333323142,-0.04529025783446446,-0.02216333111683035,-0.2181553686011708,-0.29403493702801276,-0.14388952461006158,-13.61768842703938,-18.354240763296676,-8.981867953187365,-0.02013158463126554,-0.02727188066181912,-0.01321159574752331,-1.25665322292544,-1.7023645856316558,-0.8246938668865988,0.96053215188607,0.9506617367010372,0.9802688097480748,-0.04108956481720285,-0.05189886307002874,-0.02012834648589502,-0.1558995908789576,-0.19691158949225673,-0.07636977894950009,-29.98069055364569,-37.86761336389552,-14.686495951826942,0.9566720750576088,-0.04529025783446446,-0.17183761129150285,0.9458638244079988,-0.05723464011945306,-0.21715627844740276,0.9783172312661476,-0.02216333111683035,-0.08409079699432888,-33.045694479135165,-41.760822778346686,-16.171307114294017,-0.01593802041254524,-0.02024468895514603,-0.00772101804482879,-3.0650039254894703,-3.89320941445116,-1.4848111624670748,0.4757
32003005719,32003005719,Census Tract 57.19; Clark County; Nevada,3017,2423,701,Henderson city,Nevada,107969,0.21170413127156815,0.12104581233869978,32003,3017,2423,701,0.01109,0.007296424454,0.004052580321,0.9554241945499292,0.9332171305744212,0.9665481205467422,-0.04665551249837166,-0.07156198406310026,-0.03460963685319178,-1.561024864592143,-2.3943587906347616,-1.1579875729416227,-51.74096336069417,-79.36224032597818,-38.38208727018968,0.9510773923483132,0.9267892176812004,0.963265106817887,-0.05143914474813826,-0.07899399445104763,-0.03813580801599409,-1.7210781677299265,-2.64302293316021,-1.2759680765773789,-57.04601152568533,-87.60433984621181,-51.74096336069417,-0.16005330313778332,-0.24866414252544855,-0.11798050363575618,-5.3050481649911605,-8.242099520233626,-3.910523819547769,0.9720446938410712,0.962713057743235,0.9813696814968332,-0.02875928065453685,-0.03873110679954003,-0.01898399640261036,-0.2823989413650748,-0.3803163121314829,-0.1864114944797771,-11.654929482669203,-15.696092122636523,-7.693417023515356,0.9692925110200332,0.9590617017569985,0.9795258471784226,-0.03168031180561988,-0.04268578149664699,-0.02090210572855662,-0.3110817208361296,-0.41914885322739787,-0.20524618125711305,-12.838700818659907,-17.298755807981752,-8.470746234300993,-0.02868277947105479,-0.03883254109591494,-0.01883468677733596,-1.1837713359907056,-1.6026636853452307,-0.7773292107856361,0.962713057743235,0.9533746991316608,0.9813696814968332,-0.03873110679954003,-0.04890553620817266,-0.01898399640261036,-0.19810161494263737,-0.2501417207780307,-0.09709922220624469,-28.259859478264957,-35.68355503252934,-13.85152955866543,0.9590617017569985,-0.04268578149664699,-0.2183289595451153,0.9488334450783372,-0.05392574975836606,-0.2758190766252959,0.9795258471784226,-0.02090210572855662,-0.10690995539993174,-31.145357995023577,-39.34651592372267,-15.2510635377934,-0.02022734460247796,-0.02567735584726521,-0.00981073319368706,-2.8854985167586253,-3.6629608911933262,-1.39953397912797,0.0206
32003005320,32003005320,Census Tract 53.20; Clark County; Nevada,1980,1400,559,Henderson city,Nevada,45196,0.29232048402768784,0.16176799531856328,32003,1980,1400,559,0.01109,0.007296424454,0.004052580321,0.9244936863372653,0.8878086211635784,0.9431034537957472,-0.08167315231960313,-0.12636887743822708,-0.0603290614356877,-1.7933954132643093,-2.7748330845640776,-1.3247175968171174,-90.57552592243988,-140.14308507899383,-66.90492913217766,0.9172639905086628,0.8773063923211375,0.9375949701338164,-0.09019868908781248,-0.1398526315923053,-0.06655862270387054,-1.980600854728004,-3.0709120550301576,-1.46150754905613,-100.03034619838404,-155.09656843586654,-90.57552592243988,-0.1872054414636948,-0.29607897046608,-0.13678995223901258,-9.45482027594418,-14.953483356872727,-6.908583446414777,0.952356271540226,0.93667003003651,0.9681402778377248,-0.05002721133207925,-0.0676118247970648,-0.03290816722699698,-0.28383500902244957,-0.3836032908952785,-0.18670818726602717,-20.273929215889257,-27.400235063948465,-13.336299090430511,0.9477185705332716,0.9305619425648622,0.9650106747459444,-0.05516556401053764,-0.07461948985765424,-0.03625796705644451,-0.31298803074835896,-0.4233620666242641,-0.20571365328137867,-22.356287910597068,-30.240147616018863,-14.693832377241334,-0.02915302172590939,-0.03975877572898562,-0.01900546601535149,-2.0823586947078137,-2.8399125520704014,-1.3575332868108212,0.93667003003651,0.9210819567071098,0.9681402778377248,-0.0676118247970648,-0.08567971907193157,-0.03290816722699698,-0.2757684356523368,-0.3494619789735951,-0.13422258345508264,-49.33245718288672,-62.515559744829176,-24.01119560913822,0.9305619425648622,-0.07461948985765424,-0.3043506080331979,0.913541124071622,-0.09464147113928892,-0.3860142885102328,0.9650106747459444,-0.03625796705644451,-0.1478854162729792,-54.445547054239334,-69.05443443832431,-26.455351748296817,-0.02858217238086113,-0.03655230953663774,-0.01366283281789654,-5.113089871352619,-6.538874693495123,-2.4441561391585944,0.1988
32003005104,32003005104,Census Tract 51.04; Clark County; Nevada,2375,1773,711,Henderson city,Nevada,51119,0.3301259365056881,0.1841121440636486,32003,2375,1773,711,0.01109,0.007296424454,0.004052580321,0.9103355627301104,0.8672817773674459,0.932305678845939,-0.09849602821292013,-0.15302780030200566,-0.07260957719131018,-2.5942622630930496,-4.030560975204451,-1.912445501247621,-109.2320952881284,-169.70783053492426,-80.52402110516299,0.9018237321587228,0.8550199410086485,0.9257935752118632,-0.10886414311394278,-0.16956336576234893,-0.0801543959420491,-2.86734544944236,-4.466087099973067,-2.1111665961186454,-120.73033471336252,-188.04577263044493,-109.2320952881284,-0.2730831863493104,-0.4355261247686162,-0.19872109487102452,-11.498239425234122,-18.33794209552068,-8.367203994569453,0.9432611364595084,0.9247008514088356,0.9619978551959514,-0.06015180881241273,-0.08143082000675313,-0.03950335710084082,-0.4322042750083539,-0.5850987562836484,-0.2838405054353374,-24.377003666573824,-33.00049386822608,-16.009052760030308,0.9377674094123094,0.9174900925482928,0.9582779919377667,-0.06636250093900278,-0.08993002553579543,-0.04353852265548304,-0.4768294947792849,-0.6461674595587641,-0.31283407749102815,-26.89393653577467,-36.4448651753392,-17.644336011902322,-0.04462521977093098,-0.06106870327511571,-0.02899357205569075,-2.516932869200845,-3.444371307113125,-1.6352832518720108,0.9247008514088356,0.9063171505542736,0.9619978551959514,-0.08143082000675313,-0.10336651953285118,-0.03950335710084082,-0.4224433705750542,-0.5362404666003429,-0.20493384840439105,-59.4153826406546,-75.4206000844364,-28.823326076566953,0.9174900925482928,-0.08993002553579543,-0.466535190239906,0.897445776828778,-0.11427344784395604,-0.592822968876281,0.9582779919377667,-0.04353852265548304,-0.22586730993148912,-65.61676374682223,-83.37875792915345,-31.767554139449945,-0.04409181966485182,-0.05658250227593819,-0.0209334615270981,-6.201381106167625,-7.9581578447170465,-2.944228062882996,0.3649
32003005348,32003005348,Census Tract 53.48; Clark County; Nevada,3437,2894,1196,Henderson city,Nevada,100690,0.3297889227029804,0.184596912822305,32003,3437,2894,1196,0.01109,0.007296424454,0.004052580321,0.91046081144883,0.8674626493243641,0.9324013865521456,-0.09834491218648377,-0.1527873860377326,-0.07249947760998295,-3.748547126721036,-5.823694426051608,-2.763414013409721,-109.06450761481048,-169.44121111584545,-80.40192066947107,0.9019602184759036,0.8552160892745565,0.9258981188609366,-0.10869634770562278,-0.16929512031077146,-0.08003243513468346,-4.143105858942261,-6.452908673155067,-3.050542708297189,-120.54424960553568,-187.74828842464552,-109.06450761481048,-0.3945587322212245,-0.6292142471034587,-0.28712869488746806,-11.479741990725184,-18.30707730880008,-8.354049894892874,0.9433418294030922,0.9248068711684272,0.9620524388289992,-0.06006112400714676,-0.08130684489462303,-0.03944437916210693,-0.7044069195294095,-0.9535802916718956,-0.46261028373401086,-24.34025292085036,-32.95025195825486,-15.985151476641702,0.9378556550600314,0.9176058055382276,0.958337801932784,-0.06626216369723842,-0.08979258191750811,-0.043473395271679,-0.7771337513725383,-1.05310243640425,-0.5098632593216859,-26.853274062630906,-36.38916504506738,-17.617942616506074,-0.07272683184312878,-0.09952214473235432,-0.04725297558767499,-2.513021141780538,-3.43891308681252,-1.6327911398643744,0.9248068711684272,0.9064477190844026,0.9620524388289992,-0.08130684489462303,-0.10320758599303886,-0.03944437916210693,-0.7095261046345883,-0.9006434397163884,-0.3442123074987291,-59.32492513667126,-75.30463542779168,-28.780293269124503,0.9176058055382276,-0.08979258191750811,-0.7835770894268825,0.8975879973769567,-0.11409689403414972,-0.9956692438364352,0.958337801932784,-0.043473395271679,-0.3793716118529892,-65.51647904907044,-83.24993677562168,-31.720034435868666,-0.07405098479229422,-0.09502580412004692,-0.03515930435426012,-6.191553912399182,-7.945301347830009,-2.9397411667441573,0.2736
32003002845,32003002845,Census Tract 28.45; Clark County; Nevada,5238,2307,561,Henderson city,Nevada,47775,0.23322554966038136,0.13379779940060232,32003,5238,2307,561,0.01109,0.007296424454,0.004052580321,0.9470671060532828,0.9208723545796268,0.9602328742499354,-0.05589138679655413,-0.08592683342795611,-0.04141404321438983,-3.2466982420074877,-4.991439916266582,-2.405717750178841,-61.98354795737853,-95.29285827160334,-45.92817392475832,0.9419304313150556,0.9133124519309612,0.956344197739368,-0.06164953032027199,-0.09491554383799396,-0.04564862981740979,-3.581185459577014,-5.513588890533643,-2.6517024298880405,-68.36932912518162,-105.26133811633532,-61.98354795737853,-0.33448721756952615,-0.5221489742670604,-0.24598467970919957,-6.3857811678030965,-9.968479844731966,-4.696156542749133,0.966749171495587,0.9556905550786536,0.977820360236596,-0.03439447323546504,-0.04636379912502072,-0.02268273464671693,-0.32156434494367214,-0.4334691970035548,-0.21206775455661508,-13.93863653852068,-18.7893019940856,-9.192360405574991,0.9634855139668428,0.9513690599766192,0.9756296347158484,-0.03789832385006019,-0.05111679795911789,-0.02497911545219674,-0.3543229053074049,-0.47790642231417607,-0.23353731405240985,-15.358600143363889,-20.715492948165412,-10.122987171755954,-0.03275856036373276,-0.04443722531062127,-0.02146955949579476,-1.4199636048432058,-1.9261909540798128,-0.9306267661809609,0.9556905550786536,0.9446446274511578,0.977820360236596,-0.04636379912502072,-0.05859915034736622,-0.02268273464671693,-0.18978066627875737,-0.2398635574773396,-0.09284710432530303,-33.828995771614494,-42.75642735781455,-16.550285975989848,0.9513690599766192,-0.05111679795911789,-0.2092360884525267,0.9392804969315472,-0.06464469694283226,-0.2646097578008513,0.9756296347158484,-0.02497911545219674,-0.10224686637065532,-37.296985463908506,-47.167514759510034,-18.225822882469757,-0.01945542217376936,-0.02474620032351165,-0.00939976204535229,-3.4679896922940037,-4.411087401695482,-1.6755369064799106,0.7326
32003005366,32003005366,Census Tract 53.66; Clark County; Nevada,2571,2239,662,Henderson city,Nevada,153054,0.24209141457728872,0.1411475430872177,32003,2571,2239,662,0.01109,0.007296424454,0.004052580321,0.9436456543370844,0.9158344735044436,0.9576432902003368,-0.05971981686547873,-0.09190036947779084,-0.04423015357921257,-1.702754709197107,-2.6202991756948686,-1.2611073886104047,-66.22927690381592,-101.91750975087002,-49.051240319346746,0.9381879241940676,0.90781778297713,0.953507573946802,-0.06588453572244694,-0.10154264297463332,-0.04875936733334413,-1.8785255774873388,-2.895223438123505,-1.3902460975615678,-73.06595011619365,-112.61079105886832,-66.22927690381592,-0.17577086829023192,-0.27492426242863655,-0.12913870895116308,-6.8366732123777485,-10.69328130799831,-5.022898053331898,0.9645760515562832,0.9528125164256792,0.9763619341164608,-0.03672488901892425,-0.04952441614782406,-0.02421035177383286,-0.3332316295024341,-0.4493710487346078,-0.21967813077023127,-14.88305625290014,-20.07016742896864,-9.81143951631225,0.9611034198569938,0.9482180079090852,0.9740290796392352,-0.0404707540722244,-0.05460979612177915,-0.02666339322269935,-0.36722058764371585,-0.49551440003205827,-0.241936360027822,-16.401098152912724,-22.13105850969443,-10.805554266539616,-0.03398895814128172,-0.0461433512974504,-0.02225822925759074,-1.5180419000125824,-2.060891080725788,-0.9941147502273668,0.9528125164256792,0.941071518480484,0.9763619341164608,-0.04952441614782406,-0.06261849430388239,-0.02421035177383286,-0.23921446861579904,-0.30246191687981777,-0.1169416398023191,-36.1351161051056,-45.68911131115072,-17.66490027225364,0.9482180079090852,-0.05460979612177915,-0.2637780387252983,0.9353731357694864,-0.06909206792361881,-0.33373078573166276,0.9740290796392352,-0.02666339322269935,-0.1287904015309096,-39.84562518509038,-50.412505397532144,-19.454743433672142,-0.02456357010949925,-0.03126886885184499,-0.01184876172859049,-3.710509079984781,-4.723394086381418,-1.7898431614185033,0.0887
32003002814,32003002814,Census Tract 28.14; Clark County; Nevada,3485,2464,1005,Henderson city,Nevada,76480,0.24144474228931237,0.15041908154615788,32003,3485,2464,1005,0.01109,0.007296424454,0.004052580321,0.9438947950710228,0.9162010006741632,0.9578319369784218,-0.05944010415350947,-0.0914635535915976,-0.04402449051198021,-2.2972797813925334,-3.534942870517898,-1.701487125225844,-65.919075506242,-101.43308093308173,-48.82315997778605,0.9384603975568409,0.9082174416542482,0.9537141912704448,-0.06557506593071971,-0.10105791205526388,-0.04853215895623606,-2.5343877718833103,-3.9057518727546743,-1.8757024252439327,-72.72274811716817,-112.07322446928764,-65.919075506242,-0.2371079904907769,-0.3708090022367765,-0.17421530001808885,-6.803672610926166,-10.640143536205926,-4.999004304679737,0.9647343926798622,0.9530221459497956,0.9764682374923768,-0.03655473214982643,-0.04929355970357379,-0.02409885094476186,-0.3650193948011383,-0.4922236950566116,-0.24064047169612715,-14.814098814981262,-19.976611000674176,-9.76625290974542,0.9612769694579464,0.948447490981672,0.974145734594108,-0.04028290677128049,-0.05435462638524083,-0.02654044922412419,-0.4022472983857795,-0.5427612694975471,-0.2650211927099609,-16.324971525396894,-22.027648924413437,-10.755730223618542,-0.03722790358464117,-0.05053757444093548,-0.02438072101383373,-1.510872710415632,-2.0510379237392646,-0.9894773138731224,0.9530221459497956,0.9413316819116436,0.9764682374923768,-0.04929355970357379,-0.06232480985789573,-0.02409885094476186,-0.36146506811809415,-0.4570220080717409,-0.1767146225733948,-35.96667344458648,-45.47482667380507,-17.58354453466615,0.948447490981672,-0.05435462638524083,-0.39857739727103136,0.9356575865975356,-0.0687670514556954,-0.5042623638501662,0.974145734594108,-0.02654044922412419,-0.19461863465274035,-39.65944251453048,-50.17535958708122,-19.365038273904513,-0.03711232915293722,-0.04724035577842528,-0.01790401207934555,-3.692769069944002,-4.700532913276147,-1.7814937392383638,0.469
32003005333,32003005333,Census Tract 53.33; Clark County; Nevada,2180,1672,646,Henderson city,Nevada,66256,0.3396301976505391,0.18517526088854816,32003,2180,1672,646,0.01109,0.007296424454,0.004052580321,0.9068104592683304,0.8621964343295937,0.9296106289083184,-0.10276628349309123,-0.15982850332425272,-0.07571919780472258,-2.484498222985672,-3.8640458620677984,-1.830602469966534,-113.96780839383815,-177.24981018659628,-83.97259036543734,0.8979831194745416,0.8495067708994156,0.9228501533966956,-0.11360667958341356,-0.17715365463332283,-0.08359953814749034,-2.746577806944523,-4.282902185146139,-2.021119154161356,-125.98980765800565,-196.46340298835503,-113.96780839383815,-0.262079583958851,-0.41885632307834086,-0.19051668419482184,-12.021999264167476,-19.21359280175875,-8.739297440129441,0.9409883224018162,0.9217159451064592,0.9604597948337602,-0.06271244413273913,-0.08493295066572688,-0.0411679961815409,-0.4249341467807797,-0.5754983946778338,-0.278950813893488,-25.414721697415057,-34.419760447238865,-16.68366111803158,0.9352821746314508,0.9142328256505188,0.9565928024569336,-0.06919604278147526,-0.09381327375600854,-0.04537688077056229,-0.4688664555588934,-0.635670702864695,-0.3074698551534489,-28.042252126728076,-38.0185827072186,-18.389345403914405,-0.04393230877811371,-0.06017230818686114,-0.02851904125996085,-2.6275304293130213,-3.5988222599797335,-1.705684285882826,0.9217159451064592,0.9026426693059804,0.9604597948337602,-0.08493295066572688,-0.10785810820230256,-0.0411679961815409,-0.40033063038930927,-0.5083881357091501,-0.19404494644351816,-61.97068581877853,-78.69785382494584,-30.03791740611736,0.9142328256505188,-0.09381327375600854,-0.4421879462240666,0.8934442237113176,-0.11926404968634265,-0.5621499290849679,0.9565928024569336,-0.04537688077056229,-0.2138834826953702,-68.45014647431371,-87.02011286145013,-33.1088982500573,-0.04185731583475732,-0.05376179337581777,-0.01983853625185203,-6.47946065553519,-8.322259036504299,-3.0709808439399424,0.267
32003005115,32003005115,Census Tract 51.15; Clark County; Nevada,2040,1297,452,Henderson city,Nevada,69413,0.2357916003981471,0.13510573481431828,32003,2040,1297,452,0.01109,0.007296424454,0.004052580321,0.9460755602803648,0.9194113957103652,0.9594826506911548,-0.05699802635600808,-0.08765238789254898,-0.04222832927688572,-1.2895005490677844,-1.983012562725871,-0.9553568302285516,-63.210811228812965,-97.20649817283682,-46.83121716806626,0.9408457034777556,0.9117187167854854,0.9555223259564464,-0.06287353633394462,-0.09682951725042396,-0.04654802178382691,-1.4224257366046291,-2.1906322664666917,-1.0530838256285866,-69.72675179434458,-107.3839346307202,-63.210811228812965,-0.1329251875368449,-0.20761970374082073,-0.09772699540003492,-6.515940565531613,-10.177436457883369,-4.790538990197791,0.9661197015870088,0.9548566704521128,0.9773980235241508,-0.03506842719109983,-0.0472775977220879,-0.02312463902306088,-0.184326550446225,-0.24850035201203613,-0.12154765077450552,-14.211761792307248,-19.159626215268784,-9.37144570350852,0.9627954570746846,0.950455974511932,0.9751661151752206,-0.03864220863521317,-0.05212658641396774,-0.02546631229112921,-0.2031110485947284,-0.27398759025789066,-0.13385594602319342,-15.660065427504115,-21.12471783021516,-10.320427603947063,-0.01878449814850338,-0.02548723824585452,-0.01230829524868791,-1.4483036351968688,-1.9650916149463784,-0.948981900438544,0.9548566704521128,0.943609068348252,0.9773980235241508,-0.0472775977220879,-0.05976090474676961,-0.02312463902306088,-0.15592075390590923,-0.19709049890794753,-0.07626468610931843,-34.495742014581694,-43.60409267874945,-16.872718165778412,0.950455974511932,-0.05212658641396774,-0.1719126403161171,0.9381479124451224,-0.06592999540303916,-0.21743606028130083,0.9751661151752206,-0.02546631229112921,-0.08398748673689656,-38.03376998144184,-48.10532307108425,-18.581302375419593,-0.01599188641020788,-0.0203455613733533,-0.00772280062757813,-3.5380279668601498,-4.501230392334802,-1.7085842096411794,0.4809
32003005434,32003005434,Census Tract 54.34; Clark County; Nevada,3357,2671,1239,Henderson city,Nevada,148583,0.21024053932240855,0.1264209282579382,32003,3357,2671,1239,0.01109,0.007296424454,0.004052580321,0.9559951999450774,0.9340626379957352,0.966979102315676,-0.04603035669786907,-0.07059201312853067,-0.03414851221215344,-1.7136701334513382,-2.6280792337237746,-1.271319400452848,-51.04766557793679,-78.286542559540507,-37.87070004327817,0.9517026593299048,0.9277129115211212,0.9637375870181776,-0.05074835107017698,-0.0779196749136038,-0.03762685348199309,-1.8893169592772576,-2.9008817069162944,-1.4008150197720737,-56.27992133682627,-86.41291947918661,-51.04766557793679,-0.17564682582591962,-0.2728024731925198,-0.12949561931922535,-5.232255758889473,-8.126376919646107,-3.8574804682521706,0.972405874321578,0.9631925018316728,0.98161152503159,-0.02837716884184158,-0.03821406219248127,-0.01873294526347207,-0.30716701931377216,-0.4136459012157684,-0.20277368019407171,-11.500075601414158,-15.486555642671972,-7.591676532911708,0.9696886920233572,0.9595871030678608,0.9797913785149636,-0.03125880318702592,-0.04211488128897994,-0.02062543305460172,-0.3383591032561752,-0.45587009142416607,-0.2232588045956248,-12.667881065375337,-17.067393913297117,-8.358622410918187,-0.03119208394240302,-0.04222419020839768,-0.02048512440155309,-1.1678054639611766,-1.5808382706251474,-0.7669458780064803,0.9631925018316728,0.9539713205449796,0.98161152503159,-0.03821406219248127,-0.0482495421651935,-0.01873294526347207,-0.3454654361383247,-0.4361888836526948,-0.16935088117572714,-27.882601786789724,-35.204913934842196,-13.66835199158411,0.9595871030678608,-0.04211488128897994,-0.3807298935959189,0.9494866229604476,-0.0532007253372926,-0.4809489158454118,0.9797913785149636,-0.02062543305460172,-0.1864594815871667,-30.72880497142203,-38.81750733215591,-15.0491914113936,-0.03526445745759421,-0.04476003219271696,-0.01710860041143955,-2.8462031846323015,-3.6125933973137174,-1.3808394198094875,0.4422
