geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
04013319906,04013319906,Census Tract 3199.06; Maricopa County; Arizona,2046,1411,508,Tempe city,Arizona,79040,0.3710381794148238,0.18656823249016452,04013,2046,1411,508,0.010697,0.00781773244399999,0.00314654663299999,0.895258128329532,0.8456024325266711,0.920759798881937,-0.11699628113503592,-0.1825888402567468,-0.08605957950627621,-2.5605878626908267,-3.9961506783672567,-1.8835052927682905,-125.15092193014792,-195.31528242264207,-92.05793219786366,0.8854073035714096,0.8315394271988464,0.9131896578427158,-0.12942370812434606,-0.20258879770576352,-0.095062774103642,-2.8325753002793412,-4.433870987093798,-2.0805497679243032,-138.44454058061297,-216.7092369058552,-125.15092193014792,-0.2719874375885145,-0.4377203087265409,-0.19704447515601275,-13.29361865046503,-21.39395448321314,-9.630717260802188,0.9335164124509514,0.9119203219958308,0.955394557042486,-0.07121844529170691,-0.09658703274799028,-0.04668798103224951,-0.3161940366878024,-0.4288249153880405,-0.2072842383307341,-22.40921592401151,-30.391560268464957,-14.690590951859251,0.9271161654190512,0.9035508179707722,0.9510449394632916,-0.07861348696040237,-0.10674461260058062,-0.05147502342458743,-0.3490263748148409,-0.4739223078320065,-0.22853764047436695,-24.736100270364343,-33.58769013692463,-16.19685616402317,-0.03283233812703851,-0.04509739244396599,-0.02125340214363286,-2.3268843463528355,-3.196129868459673,-1.5062652121639164,0.9119203219958308,0.890605530675486,0.955394557042486,-0.09658703274799028,-0.12283156297215336,-0.04668798103224951,-0.3835865224284963,-0.4878142618572732,-0.1854170251828222,-75.5091579583654,-96.02642949946323,-36.49941440606736,0.9035508179707722,-0.10674461260058062,-0.4239264171440833,0.8803470769308621,-0.13591562487636316,-0.5397764110431786,0.9510449394632916,-0.05147502342458743,-0.20442832402648503,-83.45008211497702,-106.25519902424776,-40.24179606820571,-0.04033989471558696,-0.05196214918590541,-0.01901129884366284,-7.940924156611608,-10.22876952478453,-3.742381662138355,0.1442
04013116717,04013116717,Census Tract 1167.17; Maricopa County; Arizona,2398,1060,258,Tempe city,Arizona,50003,0.3540318177436811,0.19284205429453297,04013,2398,1060,258,0.010697,0.00781773244399999,0.00314654663299999,0.9014949350444196,0.8545474804368074,0.9255417118596972,-0.10926857281868894,-0.17020999171262388,-0.08044833332329597,-2.8028925244127545,-4.366125602677151,-2.063612860099194,-116.88459234415156,-182.07362813499375,-86.0555821559297,0.8921946611777523,0.8412204423102879,0.9184078680847364,-0.12083163407404614,-0.1887490480540956,-0.08884084593636729,-3.0995013032767917,-4.841678463749116,-2.2788926084972077,-129.25359896900716,-201.9048567034661,-116.88459234415156,-0.29660877886403725,-0.47555286107196526,-0.21527974839801356,-12.3690066248556,-19.83122856847228,-8.977470742202401,0.9375548038840992,0.9172113266331458,0.9581338871257732,-0.06660431567008475,-0.09026128544525376,-0.04369547245616959,-0.2221480003278727,-0.301052024436496,-0.14573923223836294,-20.95735852149743,-28.40113438080151,-13.748984173430465,0.9315288928150172,0.909319176815904,0.954044913743718,-0.0735040079949295,-0.09972386538863748,-0.04816868220171301,-0.2451608162005575,-0.3326129404404642,-0.1606589050857179,-23.128378886845045,-31.37857928683625,-15.156500479784706,-0.02301281587268475,-0.03156091600396821,-0.01491967284735495,-2.171020365347618,-2.9774449060347368,-1.4075163063542413,0.9172113266331458,0.8971031700482242,0.9581338871257732,-0.09026128544525376,-0.11469899269918374,-0.04369547245616959,-0.18205475355292636,-0.23134499742178016,-0.08813267427053839,-70.56385796625052,-89.66860365185278,-34.15995126765054,0.909319176815904,-0.09972386538863748,-0.2011405404555787,0.8874147243955086,-0.1268688387846872,-0.2558912723717109,0.954044913743718,-0.04816868220171301,-0.09715502636532874,-77.96144978898398,-99.18266370996548,-37.65698696330571,-0.01908578690265233,-0.02454627494993072,-0.00902235209479035,-7.397591822733463,-9.514060058112683,-3.497035695655176,0.5507
04013319910,04013319910,Census Tract 3199.10; Maricopa County; Arizona,3596,2404,938,Tempe city,Arizona,159523,0.37445454044518006,0.2079484831910607,04013,3596,2404,938,0.010697,0.00781773244399999,0.00314654663299999,0.8940104476557124,0.843816812349899,0.9198021578081806,-0.11855516076150456,-0.1850913437184962,-0.0871903175166764,-4.560391658578268,-7.119799885109287,-3.353898676007291,-126.8184554665814,-197.9922103756754,-93.26748264758874,0.8840500509661944,0.8296081148977188,0.9121449677096666,-0.1311576747346848,-0.2053884021171714,-0.0963169621062882,-5.0451651533063755,-7.900554895860787,-3.7049679469688694,-140.29936466369233,-219.70397374473825,-126.8184554665814,-0.48477349472810793,-0.7807550107515002,-0.35106927096157836,-13.4809091971109,-21.711763369062854,-9.76277171750774,0.9327072517503132,0.910861113914319,0.95484520599272,-0.07214776997113025,-0.09786221491289387,-0.04729017198168175,-0.5457472397254085,-0.7402589668883409,-0.3577169583407757,-22.701632268111833,-30.792802283208857,-14.880073142295162,0.9262322293913532,0.902396449573424,0.9504434217346488,-0.07964284578730452,-0.1081603883445182,-0.05214048214980084,-0.6024422275240133,-0.8181574206696764,-0.3944061503576916,-25.059992825458128,-34.033170576941615,-16.406245855145244,-0.05669498779860482,-0.07789845378133553,-0.03668919201691589,-2.3583605573462902,-3.2403682937327596,-1.5261727128500786,0.910861113914319,0.8893059255007172,0.95484520599272,-0.09786221491289387,-0.12447243555355524,-0.04729017198168175,-0.7176268545871246,-0.9127604815464626,-0.34678039325295407,-76.5060612566231,-97.30921978107276,-36.97019117835331,0.902396449573424,-0.1081603883445182,-0.7931437005353513,0.8789340808609676,-0.13774175080392972,-1.010064808595743,0.9504434217346488,-0.05214048214980084,-0.38234787793350616,-84.55689771165792,-107.6828154153244,-40.76203389483008,-0.07551684594822672,-0.09730432704928048,-0.0355674846805521,-8.050836455034831,-10.373595634251652,-3.7918427164767694,0.05
04013320002,04013320002,Census Tract 3200.02; Maricopa County; Arizona,3344,2112,971,Tempe city,Arizona,73904,0.3632736269989105,0.20531373869864236,04013,3344,2112,971,0.010697,0.00781773244399999,0.00314654663299999,0.8981002808524935,0.849674775656641,0.9229399923481176,-0.11346140438880768,-0.17692089803087957,-0.08349406060065576,-4.058601573346221,-6.328596397814249,-2.9866466711239976,-121.36966427470756,-189.25228462363185,-89.31359662452145,0.8884997612085327,0.8359455650886716,0.9155684348437004,-0.1254927054114289,-0.1962501408736185,-0.09221764528253208,-4.488970450964567,-7.020018259157524,-3.2986959949077495,-134.2395469786055,-209.92877569250967,-121.36966427470756,-0.4303688776183465,-0.691421861343275,-0.31204932378375183,-12.869882703897922,-20.67649106887784,-9.331618534203104,0.9353580483507848,0.9143322258236766,0.9566442732507836,-0.06910931248540748,-0.09369436158629275,-0.04532063585337611,-0.4592663845649167,-0.6226464878946766,-0.3011785796445036,-21.745567450990375,-29.4813677980434,-14.260349414985969,0.9291282742375369,0.9061799097335635,0.9524134582260116,-0.07627765479489058,-0.10353362423806282,-0.04996416352896168,-0.5069036498972144,-0.6880333716929666,-0.33203717294397567,-24.00111978679992,-32.57733767485637,-15.721457052271576,-0.04763726533229762,-0.06538688379829005,-0.03085859329947204,-2.2555523358095466,-3.095969876812976,-1.4611076372856082,0.9143322258236766,0.89356628282292,0.9566442732507836,-0.09369436158629275,-0.11911116077571622,-0.04532063585337611,-0.7112356043316304,-0.9041749896436913,-0.3440297717401322,-73.24774503930281,-93.11791860388168,-35.4304605293648,0.9061799097335635,-0.10353362423806282,-0.7859256262265351,0.8835669250617222,-0.1317761808819907,-1.0003153878133522,0.9524134582260116,-0.04996416352896168,-0.37927887485221234,-80.93981732508085,-103.01909246275513,-39.06064622576852,-0.0746900218949047,-0.09614039816966102,-0.03524910311208013,-7.692072285778034,-9.901173858873433,-3.630185696403721,0.9417
04013319600,04013319600,Census Tract 3196; Maricopa County; Arizona,4406,2185,784,Tempe city,Arizona,79533,0.3849840286280301,0.19543041964542776,04013,4406,2185,784,0.010697,0.00781773244399999,0.00314654663299999,0.890175927403778,0.8383370780683368,0.9168568951128,-0.12337344699550212,-0.1928376140825842,-0.0906827503074741,-5.814711709622965,-9.088626118249223,-4.273967072452057,-131.9725762510886,-206.27839578414032,-97.00333800390504,0.8798799678311161,0.8236838333696787,0.9089326642911256,-0.13651865772666358,-0.21405806389208157,-0.10019150954366646,-6.434258399979543,-10.088766756252546,-4.722124232855372,-146.03400817021205,-228.97791094535964,-131.9725762510886,-0.6195466903565778,-1.000140638003323,-0.44815716040331566,-14.061431919123418,-22.699515161219317,-10.171519754954964,0.9302177654799894,0.907604285955686,0.9531540499597811,-0.07501709503903448,-0.10180176038616158,-0.04914835124730944,-0.5157578613703451,-0.6999079102327606,-0.3379049604093694,-23.60447878125149,-32.03239863765495,-15.464757913472283,0.9235131684154536,0.8988478664191435,0.9485918899160848,-0.0828215928049853,-0.11253532144858878,-0.05419412777022878,-0.5694153786967884,-0.7737033364028209,-0.3725957053263706,-26.06020039802235,-35.40976367976297,-17.052435026378518,-0.0536575173264433,-0.0737954261700603,-0.03469074491700119,-2.4557216167708606,-3.3773650421080226,-1.587677112906233,0.907604285955686,0.8853123598160035,0.9531540499597811,-0.10180176038616158,-0.12954483116877782,-0.04914835124730944,-0.623953397221332,-0.7939935143912349,-0.3012352695303159,-79.58589250272092,-101.27468295806568,-38.42286601151988,0.8988478664191435,-0.11253532144858878,-0.6897404903303276,0.8745933687832576,-0.1433884999507935,-0.8788427756788595,0.9485918899160848,-0.05419412777022878,-0.33216134969978156,-87.97710335846014,-112.09729281618108,-42.36751909435989,-0.06578709310899555,-0.0848492612876246,-0.03092608016946568,-8.391210855739228,-10.822609858115383,-3.944653082840011,0.6039
04013320001,04013320001,Census Tract 3200.01; Maricopa County; Arizona,6533,3189,687,Tempe city,Arizona,97357,0.33613107071586923,0.18921122307922897,04013,6533,3189,687,0.010697,0.00781773244399999,0.00314654663299999,0.9081066850373568,0.8640651971943957,0.930601941984042,-0.10119220183789636,-0.15732007636342976,-0.07457330023189232,-7.071665338330831,-10.99407771386382,-5.211443301328747,-108.24529830599772,-168.2852856859608,-79.7710592580552,0.8993951887827026,0.8515323748491064,0.9239327253612052,-0.11185829374233386,-0.17435347091436476,-0.08232988458013211,-7.817049182600681,-12.18443095899748,-5.753500571385547,-119.65481681617452,-186.505907837096,-108.24529830599772,-0.7453838442698499,-1.190353245133661,-0.5420572700567998,-11.409518510176794,-18.220622151135174,-8.297218277312105,0.9418244530886504,0.9228137578745966,0.9610257670872732,-0.06176899179095086,-0.08364227501676713,-0.04055482615294693,-0.6198108929150076,-0.8392947927503643,-0.4069408012185396,-19.435901314362106,-26.318431883046863,-12.76076516834555,0.93619638167019,0.9154306869284894,0.9572128836196572,-0.06815195997231184,-0.0923819949222621,-0.04469968709420772,-0.6838597480643159,-0.9269920894260968,-0.4485317336026383,-21.444332018322857,-29.068425507246687,-14.064964992243285,-0.06404885514930836,-0.08769729667573245,-0.04159093238409872,-2.008430703960751,-2.749993624199826,-1.3041998238977337,0.9228137578745966,0.9039937451440796,0.9610257670872732,-0.08364227501676713,-0.1062023441773027,-0.04055482615294693,-0.44922444090983454,-0.57038965854047885,-0.2178111379813743,-65.3892927088551,-83.02615117037539,-31.70467801766729,0.9154306869284894,-0.0923819949222621,-0.49616357291536034,0.8949153721163996,-0.11742409523604908,-0.6306592392564999,0.9572128836196572,-0.04469968709420772,-0.24007228330069555,-72.22177189452115,-91.79901590342064,-34.945019403303576,-0.0469391320055258,-0.06026958071602106,-0.02226114531932124,-6.832479185666054,-8.772864733045278,-3.24034138563628,0.5344
04013941300,04013941300,Census Tract 9413; Maricopa County; Arizona,3061,1936,757,Tempe city,Arizona,979225,0.5661543233202023,0.29416531788146194,04013,3061,1936,757,0.010697,0.00781773244399999,0.00314654663299999,0.8267164633998982,0.749435614671524,0.8676326115195407,-0.2096045552153003,-0.33433744063297266,-0.15256156433382068,-6.863190316969623,-10.94738367110223,-4.9954021753110505,-224.2139927138067,-357.64076024509086,-163.19510536788798,0.8111333258246899,0.7281280477730783,0.8554004100757662,-0.2328429472223779,-0.3733848092494452,-0.1690431618000114,-7.624097000706032,-12.225931849200965,-5.535067642132423,-249.0721006437776,-399.40973045413153,-224.2139927138067,-0.7609066837364091,-1.2785481780987349,-0.539665466821373,-24.858107929970895,-41.76897020904066,-17.63036480958422,0.888409559098612,0.8533564759691082,0.924520709184182,-0.12560697907686705,-0.17184321928811414,-0.0816415360586381,-0.7651618282971153,-1.0468197931142789,-0.4973369111710232,-39.52282170956175,-54.07127030548961,-25.688890039825576,0.8779596265544632,0.8399308589595821,0.9172934832278552,-0.13900453933682805,-0.1905741875452638,-0.09016363713945688,-0.8467759374698158,-1.160923499952456,-0.5492511160333312,-43.73842652220123,-59.96505681572604,-28.370408886019177,-0.08161410917270051,-0.11410370683817717,-0.05191420486230802,-4.215604812639489,-5.893786510236424,-2.681518846193596,0.8533564759691082,0.8193409966403992,0.924520709184182,-0.17184321928811414,-0.22049305978874423,-0.0816415360586381,-1.016972203207543,-1.3048831006207844,-0.4831565257142734,-134.34243107100966,-172.37557471872978,-63.82516852236109,0.8399308589595821,-0.1905741875452638,-1.127822512783893,0.8031767984015222,-0.24505588556615948,-1.4502464798180732,0.9172934832278552,-0.09016363713945688,-0.5335905198399706,-148.98580089615496,-191.57813471837164,-70.48751913341752,-0.11085030957635,-0.1453633791972888,-0.05043399412569721,-14.643369825145312,-19.20255999964185,-6.662350611056435,0.9772
04013319300,04013319300,Census Tract 3193; Maricopa County; Arizona,1787,794,346,Tempe city,Arizona,54472,0.33898462738361956,0.18330879704902975,04013,1787,794,346,0.010697,0.00781773244399999,0.00314654663299999,0.9070494667454728,0.8625409068082871,0.9297934414132046,-0.10247570464710956,-0.15936530326470102,-0.07550769392402633,-1.958878328734304,-3.0463536698032194,-1.4433702680047882,-109.61826126101307,-170.47306490225068,-80.77058019053095,0.8982434718519323,0.8498801212057632,0.9230497866860228,-0.11328390501772705,-0.17663653384580286,-0.08336518183948415,-2.1654829044386568,-3.3765025515542644,-1.5935703846947509,-121.1797931974626,-188.94810025485532,-109.61826126101307,-0.20660457570435287,-0.33014888175104495,-0.1502001166899627,-11.561531936449516,-18.47503535260464,-8.405154823165232,0.9411425281951096,0.921918387416111,0.9605641886170084,-0.06253831916167402,-0.08469471229739842,-0.04105484240441046,-0.15624311164776591,-0.21159771427895244,-0.102569695051939,-19.677973759164473,-26.649586181228266,-12.918097613594336,0.9354507737721184,0.9144537066952212,0.956707173900065,-0.0690033383238254,-0.09354906943724664,-0.04525190913270737,-0.17239504416366255,-0.23371906850969293,-0.1130554704007638,-21.712222186859265,-29.43565094580515,-14.238724231834231,-0.01615193251589664,-0.02212135423074049,-0.01048577534882479,-2.034248427694791,-2.786064764576888,-1.3206266182398982,0.921918387416111,0.902891783600414,0.9605641886170084,-0.08469471229739842,-0.10755244223438667,-0.04105484240441046,-0.22909372765626557,-0.2909224111121713,-0.11105069761310024,-66.21206001626173,-84.08162170872004,-32.09557734482665,0.9144537066952212,-0.09354906943724664,-0.2530441919549678,0.8937154606986615,-0.11892436012939808,-0.32168271468367515,0.956707173900065,-0.04525190913270737,-0.12240349209017835,-73.13415952455716,-92.97188285655352,-35.37673181797063,-0.02395046429870223,-0.03076030357150383,-0.01135279447707814,-6.922099508295443,-8.890261147833478,-3.281154473143971,0.9117
04013116738,04013116738,Census Tract 1167.38; Maricopa County; Arizona,4891,3137,1625,Tempe city,Arizona,170941,0.4064953345280526,0.20035578362502743,04013,4891,3137,1625,0.010697,0.00781773244399999,0.00314654663299999,0.8823932076435764,0.827252569909127,0.9108691277142305,-0.13328161565351518,-0.20882066296856497,-0.09785255595327735,-6.973164447979883,-10.92529390401025,-5.119550516938529,-142.57134426456517,-223.37546317747393,-104.67287910322078,0.871421703155044,0.8117119459068678,0.9024051828373916,-0.14755002816596052,-0.23196412846033873,-0.10814966383032672,-7.719673907465649,-12.13613749994793,-5.658285181979788,-157.83426512912794,-248.13202821402433,-142.57134426456517,-0.7465094594857655,-1.2108435959376802,-0.5387346650412592,-15.262920864562778,-24.7565650365504,-11.014816296079722,0.9251524833144332,0.9009868732634516,0.9497083930926078,-0.08090289766873837,-0.10989408355963529,-0.05295478830467509,-0.7985695901940899,-1.0847333754633062,-0.5227017179091681,-25.456474025951227,-34.5786858611191,-16.662471084130317,0.917983025703238,0.8916415743692606,0.9448204913631436,-0.08934476128676933,-0.12152688787239556,-0.05840210827481741,-0.8818968351282392,-1.1995574922815424,-0.5764706705865398,-28.112745780307275,-38.23900198538548,-18.376495715222816,-0.08332724493414934,-0.11482411681823625,-0.05376895267737169,-2.6562717543560517,-3.6603161242663766,-1.714024631092499,0.9009868732634516,0.8772093281231267,0.9497083930926078,-0.10989408355963529,-0.13997875756701733,-0.05295478830467509,-1.3960741314776874,-1.778264271066533,-0.6727278457162416,-85.91225424478077,-109.4316474502482,-41.39863665946102,0.8916415743692606,-0.12152688787239556,-1.5438551279748625,0.8657919936403848,-0.1550118358051712,-1.9692417192143925,0.9448204913631436,-0.05840210827481741,-0.7419295920693165,-95.00646941383768,-121.18410579780878,-45.65720566580409,-0.14778099649717502,-0.19097744814785944,-0.06920174635307497,-9.094215169056923,-11.752458347560582,-4.258569006343075,0.282
04013319709,04013319709,Census Tract 3197.09; Maricopa County; Arizona,0,0,0,Tempe city,Arizona,65060,0.34097252690404783,0.22768993439743176,04013,0,0,0,0.010697,0.00781773244399999,0.00314654663299999,0.90631369447166,0.8614806157294287,0.9292306233452844,-0.103370727044961,-0.16079222415618122,-0.07615910934999306,-0,-0,-0,NA,NA,NA,0.8974420123510032,0.8487309914809874,0.9224351956564172,-0.11427812185918128,-0.17822962757028202,-0.08408699571397726,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.9406677643736768,0.9212951506831188,0.9602427659689036,-0.06307459219231153,-0.08542848538660326,-0.04140331532826569,-0,-0,-0,NA,NA,NA,0.9349317050190172,0.9137737201925004,0.9563550345712276,-0.06959684288346935,-0.09436283611804328,-0.04563678116499923,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.9212951506831188,0.9021249079002794,0.9602427659689036,-0.08542848538660326,-0.10849394717138176,-0.04140331532826569,-0,-0,-0,NA,NA,NA,0.9137737201925004,-0.09436283611804328,-0,0.8928805062495608,-0.11997069372740812,-0,0.9563550345712276,-0.04563678116499923,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
04013319802,04013319802,Census Tract 3198.02; Maricopa County; Arizona,3010,1406,668,Tempe city,Arizona,54860,0.3533122566162269,0.1777424331176653,04013,3010,1406,668,0.010697,0.00781773244399999,0.00314654663299999,0.9017597783445926,0.8549280364788465,0.9257445874902136,-0.1089427850017352,-0.16968909350388697,-0.08021155458343027,-3.50773652320232,-5.463644341965347,-2.58264922813065,-116.53609711635616,-181.51642332110788,-85.80229993789534,0.892482987560828,0.8416325347010107,0.9186293136191044,-0.12046953716509257,-0.18816699541593787,-0.0885783690706769,-3.878874543555535,-6.058595273392505,-2.8520436699865823,-128.8662639054995,-201.2822349964287,-116.53609711635616,-0.37113802035321486,-0.5949509314271575,-0.2693944418559324,-12.330166789143352,-19.765811675320847,-8.949981457007722,0.937726058139351,0.9174358715518792,0.9582499647541178,-0.06640952474352037,-0.08999444103756309,-0.04356904438456725,-0.293798697072081,-0.3981394178422584,-0.1927513940552704,-20.89606664808542,-28.317170543546116,-13.709202991128764,0.9317160634394136,0.9095640539159408,0.9541720549893542,-0.07328835386664628,-0.09942779257239308,-0.0480290161203234,-0.324230943674675,-0.43987298543907194,-0.21248250777734703,-23.06052230972084,-31.285418594528583,-15.11255389597063,-0.03043224660259397,-0.04173356759681357,-0.01973111372207664,-2.164455661635418,-2.968248050982473,-1.4033509048418664,0.9174358715518792,0.8973791364571126,0.9582499647541178,-0.08999444103756309,-0.11435619502815551,-0.04356904438456725,-0.46997304426797326,-0.5971960988773939,-0.22752823606865735,-70.35524614790019,-89.40061360440028,-34.06111318393074,0.9095640539159408,-0.09942779257239308,-0.5192363197254377,0.8877150136734764,-0.1264876504249649,-0.6605495344730424,0.9541720549893542,-0.0480290161203234,-0.2508193023816038,-77.72998798284996,-98.88466084925784,-37.54779975772512,-0.04926327545746445,-0.06335343559564854,-0.02329106631294647,-7.374741834949769,-9.484047244857567,-3.4866865737943824,0.2508
04013319710,04013319710,Census Tract 3197.10; Maricopa County; Arizona,1975,765,208,Tempe city,Arizona,160031,0.3133579322483632,0.19881031559909837,04013,1975,765,208,0.010697,0.00781773244399999,0.00314654663299999,0.9165882158043293,0.8763269019265559,0.9370795185761548,-0.09100246190976262,-0.14112667065401693,-0.0671452957583043,-1.9225703367212432,-2.9815231920723875,-1.4185501267349976,-97.34533350487308,-150.9631995986019,-71.8253228726581,0.9086396757073164,0.8648340067835414,0.9310094524068184,-0.10054626353572506,-0.15629125607486571,-0.07410295074322752,-2.1241981775572607,-3.301898943309856,-1.565541546598102,-107.5543381041651,-167.18475662328385,-97.34533350487308,-0.20162784083601748,-0.32037575123746853,-0.14699141986310438,-10.209004599292024,-16.221557024681953,-7.442603537372373,0.9472843697201296,0.929990597740434,0.964717404611898,-0.05564921365212097,-0.0752796882351986,-0.03657298522803774,-0.13395367707232683,-0.18120635290556167,-0.08803513169895126,-17.510284584617885,-23.68710495497538,-11.507860352804087,0.942168127847708,0.9232650879881176,0.961258349569759,-0.06138169021319286,-0.08311254590931758,-0.0403030573909512,-0.14775236826115085,-0.20006088864063115,-0.09701381889282398,-19.314035066817105,-26.151750149102114,-12.681544953310324,-0.01379869118882401,-0.01885453573506948,-0.00897868719387272,-1.8037504821992176,-2.4646451941267298,-1.1736846005062382,0.929990597740434,0.912836409453288,0.964717404611898,-0.0752796882351986,-0.0954865402431918,-0.03657298522803774,-0.12241142390682756,-0.1552695505138985,-0.05947090514376197,-58.85164610905171,-74.6488223624512,-28.591781319116333,0.9232650879881176,-0.08311254590931758,-0.13514834250501198,0.9045493157848912,-0.1055229190376256,-0.17158958913117442,0.961258349569759,-0.0403030573909512,-0.0655363320263877,-64.97516466587115,-82.49499477460309,-31.507851935763316,-0.01273691859818441,-0.0163200386172759,-0.00606542688262572,-6.123518556819432,-7.846172412151877,-2.916070616646985,0.7373
04013319706,04013319706,Census Tract 3197.06; Maricopa County; Arizona,3984,1857,508,Tempe city,Arizona,56480,0.3373529680580476,0.1906524231159084,04013,3984,1857,508,0.010697,0.00781773244399999,0.00314654663299999,0.907653831771808,0.86341216421572,0.9302556547683188,-0.10174161667772089,-0.15819540359192127,-0.07497330962105364,-4.335907013228696,-6.741789469175562,-3.1951261401773805,-108.83300736015804,-169.22162322227817,-80.19894930164108,0.898901841153165,0.8508244844288172,0.9235545463187808,-0.11246851905113496,-0.17533053914325067,-0.08277307927931812,-4.793053781187323,-7.472034936425963,-3.52752773813865,-120.30757482899908,-187.5510777215352,-108.83300736015804,-0.4571467679586272,-0.7302454672504011,-0.33240159796126934,-11.474567468841045,-18.329454499257057,-8.343413603445516,0.941532391334746,0.922430252463056,0.9608280913309988,-0.06209835073477251,-0.0840928052064843,-0.04076890447149393,-0.36284917687073576,-0.49136578973325173,-0.2382182981410452,-19.53953564193515,-26.460193308198804,-12.828125909587786,0.9358770384974112,0.9150122147765728,0.95699630522487,-0.06851643844744905,-0.0928815854596863,-0.0449361136927536,-0.400350943279563,-0.5427198376723449,-0.2625678729347525,-21.559016870197254,-29.225623999587768,-14.139357724003904,-0.03750176640882724,-0.05135404793909315,-0.02434957479370728,-2.0194812282621024,-2.765430691388969,-1.3112318144161164,0.922430252463056,0.9035217189676572,0.9608280913309988,-0.0840928052064843,-0.10678025664128664,-0.04076890447149393,-0.3339668461974098,-0.4240679741754024,-0.16190995669411246,-65.74150515697043,-83.47794767232331,-31.872038719313473,0.9150122147765728,-0.0928815854596863,-0.3688706791219609,0.8944013711084989,-0.11806626454588807,-0.4688893171761963,0.95699630522487,-0.0449361136927536,-0.1784596450729411,-72.61233840983482,-92.3010466882276,-35.12985139231124,-0.03490383292455112,-0.04482134300079393,-0.01654968837882864,-6.870833252864395,-8.823099015904317,-3.257812672997764,0.8458
